monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
FRGR04146600,Phosphate,2007,0.02538,9
IT09S0320,Ammonium,2007,0.05,2
FRHR03114000,BOD5,2007,1.27917,12
DEGM_DEMV_20440007,Ammonium,2007,0.03864,1
SE732407-183604,Phosphate,2007,0.007,12
IT09S0037,Nitrate,2007,3.75,2
EL01110103,Nitrate,2007,9.3,4
IT10ORV21,Ammonium,2007,0.05,2
FISW_2808,Phosphate,2007,0.005,2
IT09S0013,Nitrite,2007,0.05,1
RSGW00002,Nitrite,2007,0.003,1
ATFW61400267,Total organic carbon (TOC),2007,2.0,12
SE622700-136100,Nitrate,2007,6.001,1
PL02S0401_0624,Ammonium,2007,0.185884,12
ATPG32100242,Ammonium,2007,0.01,1
ES020ESPF004300018,Nitrite,2007,0.0306,12
FRBSS001MXCX,Nitrite,2007,0.03,3
FRGR04128490,Ammonium,2007,0.061536,12
CYR8-8-2-95,Total phosphorus,2007,0.05,1
EL12081201,Ammonium,2007,0.1,5
FRBSS001RFRX,Ammonium,2007,0.05,6
ATFW10000077,Total phosphorus,2007,0.116182,11
FRBSS000ZSBP,Ammonium,2007,0.05,2
IT03POAD3SEBOCA1LO1,Phosphate,2007,0.0425,4
ATPG54100312,Nitrite,2007,0.006,1
ES030ESPFTA60602001,Nitrite,2007,0.0227,12
BG3G0000PG2MP065,Nitrite,2007,0.0041,3
SIV8010,Total organic carbon (TOC),2007,0.676,4
FRBSS000JAYN,Ammonium,2007,0.01,1
FRGR04114500,Nitrite,2007,0.088769,12
FRHR03127370,Nitrite,2007,0.151921,12
FRGR04164850,Ammonium,2007,0.036274,12
IT0801151200,Nitrate,2007,3.633481,12
ES080ESPFES080-JU130,Nitrite,2007,0.0114,12
ES050ESPF10504,Nitrite,2007,0.122701,12
IT12F113,Ammonium,2007,0.109376,9
LTL203,Nitrite,2007,0.004556,9
FRDR06144900,Chlorophyll a,2007,0.81,4
ATPG32101172,Nitrite,2007,0.03675,1
FRDR06140010,Nitrate,2007,0.425287,6
BEVL_VMM_426990,BOD5,2007,3.5083,12
FRGR04174250,Phosphate,2007,0.08321,12
ES091R0914,Phosphate,2007,0.0033,12
FRBSS000RGVQ,Nitrate,2007,40.666667,6
LVV0680100,Ammonium,2007,0.069457,12
CZPMO_3742,BOD5,2007,4.0167,12
IT03POOG3BACA1LO1,Total phosphorus,2007,0.06,1
BG1G0000QALMP001,Nitrate,2007,96.595,4
ES091R0097,Nitrate,2007,2.438101,12
LVD4910100,Nitrite,2007,0.0105,4
FISW_807,Total phosphorus,2007,0.0063,4
IT12F3_61,BOD5,2007,1.14,10
FRDR06124000,Phosphate,2007,0.01686,6
RSGW00012,Nitrite,2007,0.003,2
FISW_1447,Chlorophyll a,2007,15.5,32
EL04020405,Nitrite,2007,0.05,1
FRHR03059000,Nitrite,2007,0.034239,12
RSRW00024,Total organic carbon (TOC),2007,1.5167,6
SE641732-140096,Total phosphorus,2007,0.0751,12
RSLW00012,Phosphate,2007,0.0259,3
FRBSS001VLLV,Nitrate,2007,19.05,2
IT09S0370,Nitrate,2007,26.2,2
PL02S0901_0957,BOD5,2007,1.833,11
EL04180401,Nitrite,2007,0.05,4
RO21120,Phosphate,2007,0.0038,6
FRBSS002AJCZ,Ammonium,2007,0.05,1
NO038-38547,Ammonium,2007,0.00388,4
IT08RN76-00,Nitrite,2007,0.01,2
CHNTQ29,Total phosphorus,2007,0.02,1
FRDR06185900,BOD5,2007,0.808333,6
ES091R0432,Nitrite,2007,0.0319,12
IT10TIM1,Phosphate,2007,0.416667,12
FRHR03232450,Ammonium,2007,0.045018,12
FRFR05140000,Total phosphorus,2007,0.040833,6
EL03100312,Nitrite,2007,0.05,4
DEGM_DENW_106500028,Nitrate,2007,31.01,1
FRBSS001DUFK,Nitrate,2007,30.8,2
ES020ESPF004300065,Nitrate,2007,0.283812,12
ATFW73390967,Total organic carbon (TOC),2007,1.7125,12
ES050ESPF41302,Nitrate,2007,4.582191,12
IEMRRS30A010500,Nitrate,2007,2.03,10
EESJA5258000,Phosphate,2007,0.019333,12
ES091R0275,Nitrate,2007,0.517522,12
BG1OS00037MS020,Nitrite,2007,0.069,6
IT09S0260,Nitrite,2007,0.02,2
ATPG32400042,Nitrite,2007,0.002,1
ES020ESPF004300004,BOD5,2007,0.5813,12
FRBSS000GCXS,Ammonium,2007,0.05,3
RSRW00044,Total organic carbon (TOC),2007,2.5333,9
FRBSS002FERU,Nitrate,2007,1.2,4
IT08FC56-00,Ammonium,2007,0.685,2
DEGM_DEBY_4110742900002,Ammonium,2007,0.02,1
FISW_4,Total organic carbon (TOC),2007,9.875,4
ATKK40704012,Ammonium,2007,0.007,1
FISW_13,Phosphate,2007,0.0079,29
FRFR05060900,Nitrite,2007,0.004565,6
FRGR04104500,Phosphate,2007,0.103877,12
FRGR04156200,Phosphate,2007,0.019443,12
FRCR02085325,Nitrate,2007,3.202823,6
SE633520-153920,Phosphate,2007,0.006,12
FRDR06177959,Phosphate,2007,0.036439,6
ATPG30800512,Nitrite,2007,0.004375,1
FRGR04103950,Ammonium,2007,0.159345,12
IT0100119700015,Nitrate,2007,49.0,2
FRGR04133960,Chlorophyll a,2007,11.25,8
ES091R0455,Nitrate,2007,4.370182,12
IT03N0080010762LO1,BOD5,2007,2.75,4
FISW_154,Nitrate,2007,0.043,4
FRFR05055000,Phosphate,2007,0.008158,6
FRGR04017250,BOD5,2007,1.45833,12
SE669500-163246,Total phosphorus,2007,0.017,12
FRDR06212600,Ammonium,2007,0.033683,6
ATFW40505037,Total phosphorus,2007,0.178,12
FRDR06144900,Nitrate,2007,0.346251,6
IT10VUM48,Nitrite,2007,0.015,2
FRFR05005950,Total phosphorus,2007,0.091667,6
IT05435,Nitrate,2007,1.67507,4
PL02S1401_1273,Nitrite,2007,0.118001,12
FRFR05002500,Nitrite,2007,0.022826,6
FRGR04103500,Nitrate,2007,3.458744,12
IT0100102400003,Ammonium,2007,0.04,2
IEMRRS25T030400,Ammonium,2007,0.785226,14
FRDR06134500,BOD5,2007,1.44167,6
EESJA8796000,Nitrate,2007,1.107186,7
ES030ESPFTA60207008,Nitrate,2007,1.111746,12
FRB1R02120000,Ammonium,2007,0.037569,12
FRHR03025238,Nitrite,2007,0.010399,12
FRGR04027810,Total phosphorus,2007,0.051667,12
FRBSS000KKHL,Nitrate,2007,31.766667,6
FRBSS000MJBT,Ammonium,2007,0.03,2
FRBSS001MSNM,Ammonium,2007,0.03,2
FRBSS000GASL,Nitrate,2007,17.383333,6
ES030ESPFTA55210006,BOD5,2007,2.5004,12
IT08MO47-00,Nitrite,2007,0.03,2
FRDR06118000,Chlorophyll a,2007,1.25,4
EL07360701,Nitrate,2007,3.35,4
ES080ESPFES080-JU057,BOD5,2007,0.335,12
DEGM_DEBW_85-660-8,Nitrate,2007,44.9,2
FRBSS000TYPF,Nitrite,2007,0.01,1
IT03PO019035NRA001,Nitrate,2007,37.0,1
IT0100600300006,Nitrate,2007,1.0,2
ATSE20101000,Nitrite,2007,0.001463,4
FRBSS000YKUT,Nitrate,2007,39.9,3
RSLW00078,Total organic carbon (TOC),2007,2.07,2
BG2G000000QMP008,Nitrite,2007,0.026525,4
SKS733691,Ammonium,2007,0.0325,2
ATPG41224022,Nitrite,2007,0.007,1
ATPG40418022,Nitrate,2007,8.95,1
ES080ESPFES080-JU054,Total phosphorus,2007,0.1525,12
EL04040405NEW,Nitrite,2007,0.05,1
CYD2-2-6-91,Total phosphorus,2007,0.046875,8
EL13101303,Ammonium,2007,0.1,4
FISW_813,Nitrate,2007,0.0913,4
FRFR05060900,Phosphate,2007,0.009518,6
CHNTG38,Nitrite,2007,0.01,1
IT08PC91-01,Nitrate,2007,4.9,2
FRFR05047000,Nitrite,2007,0.009384,12
FRGR04104500,Ammonium,2007,0.119832,12
IT05GW3,Ammonium,2007,0.65,2
IT09S0973,BOD5,2007,1.525,4
CZPP0379,Nitrate,2007,29.25,2
NO016-38513,Phosphate,2007,0.001,13
DEGM_DERP_2541250800,Nitrite,2007,0.01,2
FRGR04134700,Nitrite,2007,0.017373,24
RO130012010,Nitrate,2007,0.709029,32
ATFW73200617,BOD5,2007,0.490909,11
FRDR06063300,Chlorophyll a,2007,1.0,4
FISW_48,Total phosphorus,2007,0.0176,11
SE742442-153530,Phosphate,2007,0.001,4
IT09S0248,Ammonium,2007,0.04,1
SE650398-139136,Total organic carbon (TOC),2007,10.2,4
BEVL_VMM_745000,BOD5,2007,40.2538,13
IT0100608600001,Ammonium,2007,0.04,2
IT11MC-07183,Nitrate,2007,11.6,1
IT09S1303,Nitrite,2007,0.00602,3
FRGR04028500,Total phosphorus,2007,0.088333,12
IT05374,Total phosphorus,2007,0.005,6
IT0100413600003,Ammonium,2007,0.04,1
IT08RA33-01,Ammonium,2007,13.84,2
CZVP7620,Nitrite,2007,0.012,2
FRGR04084650,BOD5,2007,1.2625,12
DEGM_DENW_020104303,Nitrate,2007,93.03,1
FRDR06820089,Nitrate,2007,0.308615,6
FRFR05020000,Nitrite,2007,0.018768,6
CZVP1831,Nitrite,2007,0.195,2
IT13ML7S,Nitrate,2007,1.0,2
ES091R0409,Nitrate,2007,2.438101,12
ATFW73390967,BOD5,2007,0.472727,11
IT13OR2P,Nitrite,2007,0.04,2
LV919D11_24568,Ammonium,2007,0.2834,1
FRBSS000FZWH,Nitrite,2007,0.02,5
FRHR03214240,BOD5,2007,2.65833,12
IT13R1307LA4,BOD5,2007,1.33333,12
IT09S0242,Nitrate,2007,8.7,2
ES020ESPF004300001,Nitrite,2007,0.015,12
BG3G000000QMP050,Nitrite,2007,0.002,3
FRGR04078100,Ammonium,2007,0.03174,12
SKS137990,Nitrite,2007,0.01,1
FRHR03255180,Ammonium,2007,0.03174,12
ES050ESPF41506,BOD5,2007,0.4,12
FRBSS002AJKE,Nitrate,2007,7.25,2
CZVP0469,Ammonium,2007,0.01,2
SE700773-157350,Ammonium,2007,0.006996,12
FRDR06154850,BOD5,2007,1.13333,6
BG3AR00071MS0220,Total phosphorus,2007,0.233,2
LV921F2_24570,Ammonium,2007,0.0258,1
FRGR04146500,Total phosphorus,2007,0.085417,12
BG1VT00015MS020,Total phosphorus,2007,0.118,4
IT12CA016_S002,Ammonium,2007,0.19,2
FRFR05234000,Chlorophyll a,2007,0.783333,6
IT0801180600,BOD5,2007,2.4,10
IT0100114200001,Nitrate,2007,9.45,2
FRGR04174520,BOD5,2007,2.15833,12
FRBSS000MESM,Ammonium,2007,0.04,2
FRBSS002KKUD,Nitrate,2007,2.0,4
FRBSS002BYQC,Nitrite,2007,0.02,1
FRBSS001AWWT,Nitrate,2007,2.85,2
FRHR03143225,Ammonium,2007,0.035685,11
IT0801171500,Total phosphorus,2007,0.449167,12
ES050ESPF51401,BOD5,2007,20.4545,12
FISW_530,Ammonium,2007,0.009994,2
IT05GW761,Nitrate,2007,38.95,2
PL02S0402_0141,Ammonium,2007,0.087695,8
ATFW31000377,Nitrite,2007,0.020112,25
FRHR03264000,Nitrite,2007,0.029674,12
ES050ESPF30201,BOD5,2007,72.6667,12
IT08PR19-01,Nitrite,2007,0.2975,2
FRBSS000PTKJ,Ammonium,2007,0.02,2
FISW_1804,Ammonium,2007,0.005397,7
FRHR03166050,Nitrite,2007,0.060109,12
EESJA7021000,BOD5,2007,1.580455,6
EL03160304,Ammonium,2007,0.1,1
DEGM_DETH_5529240508,Ammonium,2007,0.0386,1
EESJA7595000,Total phosphorus,2007,0.02425,4
FRBSS002MAYC,Nitrate,2007,2.5,2
IT09S0079,Nitrite,2007,0.05,2
SE628606-133205,Chlorophyll a,2007,9.8,7
IT05GW905,Ammonium,2007,7.73,2
IT0100129210001,Nitrate,2007,11.4,2
RSLW00010,Nitrite,2007,0.0678,3
FRBSS002NTYT,Ammonium,2007,0.1,1
RSLW00008,Total phosphorus,2007,0.0639,3
ES091R0459,Phosphate,2007,0.0342,12
IT02DLT040,Ammonium,2007,0.011243,12
FISW_609,Total phosphorus,2007,0.013,2
FRAR01041000,Ammonium,2007,1.369978,12
CZPVL_1070,Nitrate,2007,2.675111,12
IT05221,Nitrate,2007,1.145948,11
NO020-42816,Ammonium,2007,0.008923,4
ES050ESPF51403,Nitrite,2007,0.252901,12
FRAR01129000,Nitrite,2007,0.035,12
EL08310801,Ammonium,2007,0.1,3
ES091R0109,Nitrite,2007,0.0152,12
ES080ESPFES080-JU070,Total organic carbon (TOC),2007,1.95,12
ATPG10003042,Ammonium,2007,0.01575,1
PL01S0701_1191,Total phosphorus,2007,0.15,12
FRDR06180900,Chlorophyll a,2007,3.66833,6
ES091R0308A,Nitrate,2007,2.714113,12
FRBSS000VQLN,Nitrite,2007,0.02,3
ITR110073CE,Phosphate,2007,0.062083,12
IT13PE13P,Ammonium,2007,1.2,2
NO135-41198,Total organic carbon (TOC),2007,3.0,1
LVE0150100,Nitrate,2007,0.060303,4
FRDR06188740,Nitrate,2007,1.512963,3
FRDR06185900,Nitrite,2007,0.003043,6
IT05GW918,Ammonium,2007,0.0975,2
FRBSS001XNCC,Ammonium,2007,0.05,3
IT09S1282,Total organic carbon (TOC),2007,2.68,5
FRBSS001VEAV,Nitrite,2007,0.01,1
ES020ESPF004300070,BOD5,2007,0.3346,12
FRGR04154050,Nitrite,2007,0.0525,12
FRGR04003355,BOD5,2007,1.14583,12
IT10MVT31,Ammonium,2007,0.05,2
IT09S1205,Nitrate,2007,0.313013,6
ITAMS13SG0007,Total phosphorus,2007,0.45,12
ATPG70324052,Ammonium,2007,0.01,1
FISW_212,Nitrate,2007,0.02,9
FRER06215540,Chlorophyll a,2007,0.5875,8
FRBSS002BLBE,Ammonium,2007,0.05,2
FRBSS002NUJE,Nitrate,2007,21.733333,3
FRBSS000UFJE,Ammonium,2007,0.073333,3
FRDR06176000,Nitrate,2007,0.504322,6
IT03POTILULN1IN1,Nitrite,2007,0.032958,12
SKS019590,Nitrate,2007,17.9,1
EL03040308,Nitrate,2007,93.0,1
ATPG61045252,Nitrite,2007,0.01,1
LTR268,Nitrate,2007,1.668399,12
IT12F2_16,Ammonium,2007,0.238942,11
SE646546-141100,Total organic carbon (TOC),2007,14.42,12
SIV3729,Total phosphorus,2007,0.11225,4
LV923F3_24572,Nitrate,2007,5.2681,1
CZPP0434,Nitrite,2007,0.0039,2
ES091R0750,Total phosphorus,2007,0.0165,12
ES080ESPFES080-JU028,Phosphate,2007,1.6789,12
FRGR04067240,Ammonium,2007,0.032387,12
FRBSS002FKDF,Nitrate,2007,10.216,5
IT12CA017_S001,Nitrite,2007,0.025,2
LVE0390100,Total organic carbon (TOC),2007,12.0,2
IT03N008044002014LO1,BOD5,2007,10.75,12
IT10CTR29,Nitrite,2007,0.015,2
ITCS067101011,Total phosphorus,2007,0.054167,6
ATFW31000247,BOD5,2007,4.65,12
DKMONLW21000990,Secchi depth,2007,1.46541,19
FRCR02100150,Total phosphorus,2007,0.268333,12
FRGR04025100,Phosphate,2007,0.019035,12
FRHR03011300,Chlorophyll a,2007,1.31125,8
IT12F3_47,BOD5,2007,0.961667,12
FRBSS002CUDR,Nitrate,2007,0.977,1
ES050ESPF20602,Phosphate,2007,0.0098,12
IT12F2_16,Total phosphorus,2007,0.129318,11
IT0100108600004,Nitrite,2007,0.01,1
FRHR03088800,Nitrite,2007,0.009891,12
ESBAR190,Total phosphorus,2007,0.0505,12
ES091R0270,Nitrite,2007,0.0094,12
PT605F307,Ammonium,2007,0.04,2
FRGR04188000,BOD5,2007,1.80833,12
FRBSS002CGFJ,Ammonium,2007,0.05,2
FRBSS000HSHE,Nitrite,2007,0.01,1
ITLK05101009,Nitrate,2007,0.335513,15
FRFR05218000,Phosphate,2007,0.03807,12
LTL220,Nitrate,2007,0.027001,3
BG1IS00061MS160,Ammonium,2007,5.629499,6
FRHR03109000,Chlorophyll a,2007,0.68375,8
FRGR04029700,Nitrite,2007,0.003804,12
EL05150517,Ammonium,2007,0.1,1
PL01S1301_1669,Ammonium,2007,0.229857,12
FRDR06456610,Total phosphorus,2007,0.105,6
FRFR05024000,Phosphate,2007,0.019035,6
DEGM_DENW_129700198,Nitrate,2007,9.303,2
IT05222,Ammonium,2007,0.04837,12
IT13MS8S,Nitrate,2007,8.45,2
IT13ML4S,Nitrite,2007,0.04,1
ATPG32100252,Nitrate,2007,37.7,1
ES091R0411,Nitrate,2007,3.680153,12
FRGR04196008,Total phosphorus,2007,0.1075,12
IEMRRS30B020100,Nitrate,2007,1.57,10
IT03N008044002014LO1,Total phosphorus,2007,1.66583,12
DEGM_DERP_2522200300,Nitrite,2007,0.01,2
ITCS024078088,BOD5,2007,1.97273,11
IT13R1307AT15,Total phosphorus,2007,0.220833,12
FRAR01092000,Ammonium,2007,0.10364,12
EL05150517,Nitrate,2007,1.0,1
SKS001090,Ammonium,2007,0.05,1
SE631360-146750,Chlorophyll a,2007,11.3,4
IT09S1278,Phosphate,2007,0.02,4
ES030ESPFTA60503005,Total phosphorus,2007,0.1612,12
FRGR04013000,Phosphate,2007,0.069342,12
IT01034030,Total phosphorus,2007,0.05,12
FRHR03020650,Phosphate,2007,0.02529,12
FRBSS000EKWW,Nitrite,2007,0.01,1
IT03001098160011IR1,BOD5,2007,1.08333,12
FRBSS000HUUF,Ammonium,2007,0.05,3
FRBSS002CHDF,Nitrite,2007,0.05,2
FRGR04072840,Ammonium,2007,0.019432,12
EL08110806,Ammonium,2007,0.1,2
ITF15C9A,Total phosphorus,2007,0.154545,11
EESJA5524000,Nitrate,2007,0.66821,11
BERW_11221,Chlorophyll a,2007,2.0,13
FRDR06126600,Ammonium,2007,0.057002,6
FRBSS001ZVLW,Nitrite,2007,0.02,2
LTR612,BOD5,2007,3.563212,12
FRHR03011840,Nitrite,2007,0.013949,12
FRDR06017000,Chlorophyll a,2007,0.8725,4
FRBSS000ULUD,Ammonium,2007,0.02,1
FRBSS002HDEJ,Ammonium,2007,0.05,2
IT01046031,Phosphate,2007,0.1425,12
FRDR06169880,Nitrate,2007,0.425287,6
IT03N0080600083LO1,BOD5,2007,2.7,10
IT0100416900001,Nitrate,2007,35.95,2
FRHR03116720,Phosphate,2007,0.036303,12
ATKK61101022,Nitrate,2007,3.2,1
SKS601391,Ammonium,2007,1.445,4
SE631360-146750,Phosphate,2007,0.004,4
FRDR06048540,Ammonium,2007,0.141208,6
FRDR06114450,Phosphate,2007,0.019035,6
FRFR05046000,Ammonium,2007,0.044371,12
FRDR06039500,Total phosphorus,2007,0.058333,6
FRGR04079050,Nitrite,2007,0.005199,12
IT11MC-07035,Nitrite,2007,0.02,1
PL02S0501_0819,Ammonium,2007,0.621613,12
CZVP1567,Ammonium,2007,0.062,2
EESJA1399000,Ammonium,2007,0.036577,8
IT02SC5,Nitrite,2007,0.005,1
IT05GW969,Nitrate,2007,38.25,2
FISW_604,Ammonium,2007,0.018988,2
FRBSS000TLVJ,Nitrate,2007,97.2,1
EESJA7299000,Nitrate,2007,2.542966,7
DEGM_DEBY_1131792900041,Nitrate,2007,14.0,1
BG3AR00471MS0130,Total phosphorus,2007,0.0918,1
FRBSS001XKMU,Ammonium,2007,0.05,2
NL94_GOUDVHVN,Nitrite,2007,0.066154,13
EL08160801,Nitrate,2007,6.2625,8
FRGR04214000,Chlorophyll a,2007,6.89375,8
FRFR05218000,Nitrate,2007,0.496795,12
ES030ESPFTA67813004,Nitrate,2007,6.277261,12
DEGM_DENW_026500139,Ammonium,2007,0.0645,1
IEMRRS14B050100,BOD5,2007,1.46667,9
FISW_932,Ammonium,2007,0.022986,2
EL03260301,Nitrite,2007,0.05,1
FRCR02082350,BOD5,2007,2.5,6
SKIDK173,Ammonium,2007,0.140912,12
FISW_745,Nitrate,2007,1.622,5
ES030ESPFTA62808001,Phosphate,2007,0.5602,12
RSLW00076,Secchi depth,2007,1.0,1
IT0801171500,Nitrite,2007,0.090834,12
FISW_495,Total phytoplankton biomass,2007,0.8,1
IT01051030,Phosphate,2007,0.05,6
FRGR04096360,Chlorophyll a,2007,5.52125,8
BG1YN00621MS170,BOD5,2007,3.043,7
FRBSS001TXKJ,Nitrate,2007,15.0,2
FISW_1221,Nitrate,2007,0.36,12
FISW_928,Secchi depth,2007,2.25,2
IT10CTR7,Nitrate,2007,73.75,2
ITN005LR9,Nitrate,2007,1.037543,12
FRBSS000MNLL,Ammonium,2007,0.01,2
IT08MO69-00,Nitrite,2007,0.03,2
FRHR03037650,Chlorophyll a,2007,2.06625,8
ES091R0167A,Nitrate,2007,2.208092,12
FRFR05165000,Chlorophyll a,2007,2.83333,6
EL03140302,Nitrate,2007,1.0,3
IT03POAD2LN2LO1,Chlorophyll a,2007,2.7,3
ES030ESPFTA51201003,Total phosphorus,2007,0.0305,12
FRCR02025500,Total phosphorus,2007,0.161667,12
CZVP0011,Nitrate,2007,9.76,2
EL02060209,Nitrate,2007,9.4,2
FRFR05233000,Total organic carbon (TOC),2007,3.46667,12
FRGR04166800,Ammonium,2007,0.078377,12
IT08FE19-03,Nitrate,2007,1.0,2
SKP210799,Nitrate,2007,8.0,1
FRBSS001KMDY,Ammonium,2007,0.05,3
CZVO0016,Ammonium,2007,0.05,2
FISW_626,Ammonium,2007,0.239851,2
RSRW00042,Ammonium,2007,0.033579,11
FRBSS000JCLX,Nitrite,2007,0.01,2
FRDR06710010,Total phosphorus,2007,0.02,6
EESJA8471000,Total phosphorus,2007,0.039,8
FRGR04000600,Nitrate,2007,0.585239,12
FRFR05088400,Phosphate,2007,0.022162,12
IT05347,Nitrate,2007,2.140389,12
FRGR04160250,Nitrite,2007,0.019783,12
IT0801050200,Total phosphorus,2007,0.005,6
EL08230802,Nitrite,2007,0.05,4
IT09S0198,Nitrate,2007,4.1,2
FRFR05138000,Total organic carbon (TOC),2007,7.35455,11
NL89_STEENBGN,Ammonium,2007,0.085332,13
RSGW00005,Nitrate,2007,6.61,1
FRHR03127370,Chlorophyll a,2007,2.18,8
ATPG32300082,Nitrate,2007,9.3125,1
ES091R0485,Phosphate,2007,0.0033,12
FRGR04046545,Ammonium,2007,0.030444,12
FRBSS000GKKB,Ammonium,2007,0.05,10
IT13SL12P,Ammonium,2007,0.04,2
FRGR04178486,Ammonium,2007,0.026558,12
ES091R0745,Phosphate,2007,0.0033,12
FISW_938,Phosphate,2007,0.001,1
IEMRRS07B010800,BOD5,2007,1.75,4
IT03N0080011931LO1,BOD5,2007,1.83333,12
DEGM_DEBY_4120662900011,Nitrite,2007,0.02,1
FRBSS002FKHA,Nitrate,2007,0.5,1
FRHR03033200,Chlorophyll a,2007,1.78,7
FRFR05173400,Total organic carbon (TOC),2007,1.08333,6
FRGR04079600,Chlorophyll a,2007,5.8125,8
FRGR04171450,Phosphate,2007,0.058193,12
FRDR06162600,Chlorophyll a,2007,1.195,4
HR25071,Nitrite,2007,0.0157,26
IT0100600300011,Ammonium,2007,0.04,2
FRHR03027000,Total phosphorus,2007,0.029167,12
IT02AO51,Ammonium,2007,0.01,1
ATFW40505037,BOD5,2007,1.04167,12
ATPG30600012,Ammonium,2007,0.01,1
DEGM_DERP_2713162300,Nitrate,2007,77.95,2
IT0100315800001,Nitrate,2007,5.05,2
ITI027TG11,BOD5,2007,2.22222,12
IT01208515,Chlorophyll a,2007,2.964,15
FRFR05229000,Phosphate,2007,0.036439,6
LTGWM7_25355,Nitrite,2007,0.05,1
ATPG80404252,Nitrate,2007,0.24,1
ATPG20812092,Nitrate,2007,20.254052,1
FRGR04215750,BOD5,2007,2.04167,12
EL09160904,Ammonium,2007,0.1,1
FISW_757,Nitrate,2007,0.0579,4
IT10CTR9,Nitrate,2007,10.95,2
DEGM_DEBY_4110774300001,Nitrite,2007,0.01,1
ATFW21531167,Ammonium,2007,0.006579,12
IT12F135,Phosphate,2007,0.04,9
CZPP0379,Ammonium,2007,0.01,2
FRBSS002ADXJ,Ammonium,2007,0.15,1
IT10MVT37,Nitrate,2007,12.7,1
FRFR05161000,Phosphate,2007,0.039158,12
DEGM_DESL00607,Ammonium,2007,0.066,2
FRGR04023100,BOD5,2007,1.075,12
IT03PO0152240U0003,Ammonium,2007,0.02,2
FRDR06018185,Ammonium,2007,0.037569,6
IT08FE54-02,Nitrite,2007,0.03,2
ATPG92200382,Nitrate,2007,1.0,1
IT05GW2411403,Nitrite,2007,0.02,2
FRB1R02107900,Nitrate,2007,3.778647,6
FRBSS000EJXT,Nitrite,2007,0.01,1
CZVP1326,Nitrite,2007,0.0075,2
DEGM_SH_3922,Nitrate,2007,9.47335,1
FRFR05143000,Total organic carbon (TOC),2007,2.81667,6
FRCR02067800,Total organic carbon (TOC),2007,2.73333,6
EL02220202,Ammonium,2007,0.1,4
EL01120101,Nitrate,2007,1.0,4
ATPG30600192,Nitrite,2007,0.001925,1
EESJA6880000,Nitrate,2007,1.510063,12
FRBSS000ENSQ,Nitrite,2007,0.01,1
ATPG60656302,Nitrate,2007,72.35,1
IT05GW2500701,Nitrite,2007,0.05,1
FRCR02032000,Nitrite,2007,0.015217,12
EESJA9741000,Nitrite,2007,0.00325,12
IT03POLSPULN1LO1,Ammonium,2007,0.595357,11
RSGW00041,Ammonium,2007,0.23,1
CZPP0466,Nitrite,2007,0.00625,2
LTR70,Nitrate,2007,0.912538,12
EL03130301,Ammonium,2007,0.1,4
EL06050608,Nitrate,2007,162.0,3
SKIDK063,BOD5,2007,2.225,4
ES050ESPF40345,BOD5,2007,4.5,12
CZVP1601,Nitrite,2007,0.00235,2
FRFR05141000,BOD5,2007,3.29167,12
SKS034790,Ammonium,2007,0.01,1
FRBSS000MHGJ,Ammonium,2007,0.03,1
FRDR06086100,Chlorophyll a,2007,1.8775,4
IT12F2_14,Phosphate,2007,0.518125,12
CHRW-1825,Total organic carbon (TOC),2007,2.9423,26
SKS345739,Ammonium,2007,0.01,1
FRBSS001MENL,Nitrate,2007,1.35,2
ES091R0411,BOD5,2007,0.335,12
IT12F233,Total phosphorus,2007,0.052917,12
ES030ESPFTA59710007,Total phosphorus,2007,0.2099,12
EESJA8799000,Phosphate,2007,0.00225,4
FRBSS001DUPX,Nitrate,2007,29.0,4
FRBSS001XMQA,Nitrate,2007,3.65,4
ES080ESPFES080-JU111,Total phosphorus,2007,0.3616,12
LVE2250100,Total phosphorus,2007,0.0733,4
LTR150,Total organic carbon (TOC),2007,16.675,12
ES091R0444,Nitrite,2007,0.0304,12
CY1996-089,Nitrite,2007,0.05,1
FRBSS001MBVK,Nitrite,2007,0.02,2
ES091R0435,Nitrate,2007,0.368015,12
IT08PC19-00,Nitrite,2007,0.03,2
PT28L14C,Phosphate,2007,0.035542,12
IT02DBL160,Ammonium,2007,0.12409,12
IT0300108614IR1,Total phosphorus,2007,0.183077,12
SE718001-147980,Nitrate,2007,0.018,12
FRBSS000FFEU,Nitrate,2007,59.616667,6
IT10CEU20,Nitrite,2007,0.015,2
IT10VUM76,Ammonium,2007,0.05,2
RSLW00004,Total phosphorus,2007,0.7843,4
IT09S1239,BOD5,2007,5.0,1
FRBSS001ZRBB,Nitrate,2007,4.2,2
IT0100213300006,Ammonium,2007,0.04,2
CZPVL_1070,Ammonium,2007,0.19238,12
ATPG30600452,Nitrate,2007,14.2,1
IT02BTH030,Ammonium,2007,0.024152,12
FRHR03240100,Total phosphorus,2007,0.07,12
SKS602991,Ammonium,2007,0.025,4
IT13FO16P,Nitrite,2007,0.04,2
FRBSS001CPQB,Nitrate,2007,47.05,2
IT0801220900,Nitrite,2007,0.006667,12
IT08RN76-00,Ammonium,2007,0.02,2
FRDR06710110,Nitrate,2007,0.210762,6
IT08MO16-00,Nitrite,2007,0.03,2
FRDR06140010,Total phosphorus,2007,0.02,6
CZVP7021,Nitrate,2007,2.205,2
FRGR04112200,Phosphate,2007,0.068526,12
