monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
FRGR04089300,Total phosphorus,2009,0.08575,12
FRAR01141000,Phosphate,2009,0.045684,12
ES091R0423,Total phosphorus,2009,0.0437,3
FRDR06113270,Ammonium,2009,0.019432,5
FRDR06300073,Nitrite,2009,0.004058,6
FISW_143,Nitrate,2009,0.034001,3
FRB1R02123500,BOD5,2009,2.21667,12
ATPG32101052,Nitrate,2009,1.11,1
ES050ESPF10602,Total phosphorus,2009,0.227,1
SKIDK215,Ammonium,2009,0.033979,13
DEGM_DERP_2663180200,Nitrate,2009,12.15,2
FRBSS001CXPW,Nitrite,2009,0.02,1
PT274C84,Ammonium,2009,0.2,1
FRAR01066000,Phosphate,2009,0.051123,12
ES091R0160,Phosphate,2009,0.0054,3
LVE0390100,Secchi depth,2009,1.36667,3
LVV0130100,Chlorophyll a,2009,2.56667,3
RSLW00049,Phosphate,2009,0.005,1
FISW_453,Total phosphorus,2009,0.0102,3
CHLW-1715,Dissolved organic carbon (DOC),2009,1.14,12
RO50100,Nitrite,2009,0.009,8
PT241C87,Ammonium,2009,0.2,1
CZPLA_41,Ammonium,2009,0.390836,12
FISW_176,Chlorophyll a,2009,27.5,2
FRBSS000ZCUH,Ammonium,2009,0.05,6
ES100ESPF140021500,Nitrate,2009,2.304296,3
FRFR05068270,Total phosphorus,2009,0.020833,6
FRBSS000QANY,Nitrate,2009,35.5,2
BG1G0000QALMP107,Phosphate,2009,0.0515,2
DESM_DEBY_12341,Ammonium,2009,0.019988,26
CZVP8500,Nitrate,2009,1.0,2
CHNTQ24,Nitrate,2009,7.25,2
FRGR04090800,Phosphate,2009,0.015364,12
FRDR06300121,Phosphate,2009,0.017458,6
ES080ESPFES080-JU025,Ammonium,2009,0.006496,4
CZVB9532,Nitrite,2009,0.005,2
LVE0030100,Ammonium,2009,0.109932,2
ES091R0959,Ammonium,2009,0.012892,7
DESM_SH_126194,Total phosphorus,2009,0.161917,12
ES091R0168,Phosphate,2009,0.0054,2
FRGR04003355,Nitrite,2009,0.006594,12
FRDR06147840,Ammonium,2009,0.066718,6
FISW_8,Phosphate,2009,0.003,4
FISW_171,Secchi depth,2009,2.4,2
FRBSS000HWLE,Nitrate,2009,9.6225,4
FRFR05068300,Nitrate,2009,0.733902,12
DEGM_DENW_010203187,Nitrite,2009,0.03,1
FRBSS002LESM,Nitrate,2009,2.05,2
FRBSS000PXJP,Ammonium,2009,0.03,5
ES063ESPFAA0000713,Nitrate,2009,1.948881,3
PT11I01,Phosphate,2009,0.038019,11
FRBSS000DVCD,Nitrate,2009,31.7,1
FRGR04082000,Chlorophyll a,2009,2.78125,8
FRGR04039000,Nitrite,2009,0.013442,12
CZPP0782,Nitrite,2009,0.005,2
CZPVL_3209,Total organic carbon (TOC),2009,8.70833,12
FRAR01140500,Phosphate,2009,0.050035,12
PT15K01,Nitrite,2009,0.001985,7
EESJA3989000,Total phosphorus,2009,0.146917,12
ES091R1702,Total phosphorus,2009,0.0055,7
CZVO0083,Ammonium,2009,1.48,2
ES020ESPF004300096,Ammonium,2009,0.046371,7
ES030ESPFTA62312004,Total phosphorus,2009,0.2443,13
FRBSS001QAWG,Nitrate,2009,5.5,4
BERWM141_4326015,Phosphate,2009,0.05,1
CYH3105-1071,Ammonium,2009,0.521,2
FRBSS001NWKK,Nitrite,2009,0.01,5
ES100ESPF080005000,Phosphate,2009,0.4279,11
FRGR04079600,Ammonium,2009,0.034978,12
ES080ESPFES080-JU004,BOD5,2009,0.3333,1
FRDR06183850,Total phosphorus,2009,0.16,6
ESUAL090,BOD5,2009,1.8444,3
ES091L0965,Nitrate,2009,0.123605,1
FRBSS001JTMG,Nitrate,2009,110.04,5
PLGW6000110_005,Nitrate,2009,0.19,1
RSLW00008,Phosphate,2009,0.036,1
FRGR04172030,Total phosphorus,2009,0.126667,12
FRGR04091400,Nitrate,2009,1.462161,12
XKRV04_013,Nitrate,2009,0.513241,10
FRDR06178000,Nitrate,2009,1.539314,6
SKP002231,Nitrite,2009,0.005,4
NO016-38513,Total phosphorus,2009,0.004636,11
DESM_SH_126201,Nitrite,2009,0.029242,12
CHNTG04,Ammonium,2009,0.03,1
CZVP7315,Nitrate,2009,1.0,2
FRFR05049950,BOD5,2009,0.975,6
BG4ME00043MS110,Nitrite,2009,0.015,4
ES100ESPF100034000,Nitrite,2009,0.0326,7
BEVL_VMM_351000,Nitrite,2009,0.0735,12
LTGWM5_178,Ammonium,2009,0.05,1
ES030ESPFTA53603002,Nitrate,2009,2.428501,4
NO018-41344,Total organic carbon (TOC),2009,7.5,1
ES030ESPFTA53901006,BOD5,2009,0.3333,4
FRHR03105500,Ammonium,2009,0.082588,12
DESM_DESL1561,Nitrate,2009,2.690112,13
DEGM_DEBW_351-115-1,Ammonium,2009,0.1575,2
HR40416,Total phosphorus,2009,0.0204,13
LV928F4_24575,Ammonium,2009,0.36,1
ATPG41217012,Nitrite,2009,0.0095,1
DESM_DENI_48542230,Total phosphorus,2009,0.228333,12
CZPMO_1181,BOD5,2009,4.03333,3
CZVP0341,Nitrate,2009,38.3,2
SKIDK225,Phosphate,2009,0.015975,12
NO026-38526,Ammonium,2009,0.011639,4
FRBSS001PAVU,Nitrate,2009,23.1,2
SKIDK105,Nitrite,2009,0.027908,12
ES100ESPF200039000,Nitrite,2009,0.0721,12
CZVB0264,Ammonium,2009,0.315,2
ES030ESPFTA56004003,BOD5,2009,3.75,4
FRBSS000EQBZ,Nitrate,2009,29.0,2
FRBSS001DUDP,Nitrate,2009,33.41,10
FRGR04012200,Ammonium,2009,0.070604,12
PT352T146,Nitrite,2009,0.0099,2
DESM_DEBY_12302,Total organic carbon (TOC),2009,2.416,25
FRBSS000UKGS,Ammonium,2009,0.11,3
CZPLA_7,Total phosphorus,2009,0.11167,12
DEGM_32382943,Phosphate,2009,0.153,1
DESM_NW741917,Total organic carbon (TOC),2009,5.13077,13
FRDR06710043,Chlorophyll a,2009,1.125,4
CZVB0435,Ammonium,2009,0.05,2
FRGR04172570,Total phosphorus,2009,0.170083,12
ATSE20401000,Secchi depth,2009,6.025,4
ES091R0167A,Nitrite,2009,0.0005,3
CZPB0365,Ammonium,2009,0.05,2
FRDR06580724,BOD5,2009,0.566667,6
CZVP0131,Ammonium,2009,0.01,2
FRBSS001NEKV,Ammonium,2009,0.05,2
FRBSS000RBXN,Ammonium,2009,0.05,5
DEGM_DEBW_11-366-4,Phosphate,2009,0.03,2
SE657562-159772,Total organic carbon (TOC),2009,9.5,7
FRGR04023130,Nitrite,2009,0.016486,12
IEMRRS33G010100,Nitrate,2009,0.1936,11
RO120204010,Nitrate,2009,0.665028,12
ES050ESPF41501,Total phosphorus,2009,0.065,1
FRBSS000STCB,Nitrate,2009,21.45,4
CZVB9900,Nitrite,2009,0.005,2
FISW_162,Ammonium,2009,0.01549,2
FRGR04090000,Ammonium,2009,0.026558,12
FRFR05068470,BOD5,2009,1.75,6
ES030ESPFTA62708006,BOD5,2009,5.1667,12
FRGR04080830,BOD5,2009,2.13333,12
ES050ESPF41003,Chlorophyll a,2009,6.62,1
FRCR02047500,BOD5,2009,1.70833,12
CYR1-2-4-25,Nitrate,2009,0.236866,9
RSGW00006,Ammonium,2009,0.11,1
FRFR05233000,Nitrite,2009,0.010386,12
PL01S1501_1809,BOD5,2009,2.8375,8
ES050ESPF10202,Ammonium,2009,0.216665,4
FRBSS001UCPU,Ammonium,2009,0.05,10
FRBSS000PZRV,Ammonium,2009,0.03,5
BG2G000000NMP037,Ammonium,2009,0.06925,4
ATPG32400562,Ammonium,2009,0.0115,1
FRBSS002LQEY,Nitrate,2009,41.65,4
CZPVL_1094,Ammonium,2009,0.225,12
BG3MA00077MS1060,Phosphate,2009,0.104,5
DESM_DEST_2201101_A,Secchi depth,2009,2.6,6
BG1G0000J3KMP303,Phosphate,2009,0.0534,1
SE648930-125964,Total organic carbon (TOC),2009,11.5,12
ATFW21500097,BOD5,2009,0.493478,23
FRBSS002FKHA,Ammonium,2009,0.05,1
FRB2R01008000,BOD5,2009,2.25833,12
CY1989-049,Ammonium,2009,0.0315,2
PT18I01,Total phosphorus,2009,0.616364,11
FRDR06152700,Phosphate,2009,0.001904,6
FRAR01141000,Chlorophyll a,2009,3.25,8
ATFW73390967,Nitrate,2009,0.700862,12
ES030ESPFTA48405004,Chlorophyll a,2009,1.8,1
BG4ST06571MS180,Nitrite,2009,0.015,4
FRGR04197818,Nitrite,2009,0.012935,12
FRFR05068890,Ammonium,2009,0.026234,12
SKS000258,Nitrite,2009,0.005,2
FRGR04015300,Nitrate,2009,1.806525,12
FRFR05175100,Total organic carbon (TOC),2009,3.31667,6
PL02S1201_1054,Total phosphorus,2009,0.168182,11
ES030ESPFTA62110005,BOD5,2009,3.1667,12
ES020ESPF004300179,Nitrate,2009,0.015101,2
DEGM_DEBY_1131713800015,Ammonium,2009,0.02,1
CZVP8489,Nitrate,2009,1.0,2
ES030ESPFTA48205003,Chlorophyll a,2009,0.3,1
PLGW700021_005,Ammonium,2009,0.05,1
FRBSS001RLJX,Nitrite,2009,0.10625,4
ES030ESPFTA46104005,Nitrate,2009,0.9765,3
FRBSS000RJHC,Ammonium,2009,0.03,2
CZPVL_1049,Nitrite,2009,0.021334,12
FRGR04082930,Nitrite,2009,0.037536,12
BG3G0000PG2MP065,Phosphate,2009,0.107,4
FRBSS001SKCU,Ammonium,2009,0.05,4
PL01S1501_1857,Total phosphorus,2009,0.072167,6
SKP001821,Ammonium,2009,0.08,1
ES020ESPF004300001,Total phosphorus,2009,0.0826,11
FRFR05106820,Phosphate,2009,0.010061,6
IT06TS006,Ammonium,2009,0.054341,8
IT12F4_21,Total phosphorus,2009,0.062083,12
FRGR04108440,Total phosphorus,2009,0.103667,12
BEVL_VMM_910000,Nitrite,2009,0.151501,10
FRGR04042100,Nitrite,2009,0.016739,12
ESUIB106,Nitrate,2009,0.776332,3
SKIDK156,Ammonium,2009,0.228441,12
RO50400,Ammonium,2009,2.152661,21
RO80600,Ammonium,2009,0.492694,6
CZVP1979,Nitrate,2009,1.0,2
FRBSS001LDWU,Nitrate,2009,0.5,4
DESM_HE_107,Nitrate,2009,4.030608,23
FRDR06153630,Chlorophyll a,2009,1.0,4
FRDR06101205,Phosphate,2009,0.074563,6
FRGR04049800,BOD5,2009,4.39167,12
ES100ESPF190002000,Phosphate,2009,0.6026,6
IT06UD016,Nitrite,2009,0.00255,2
ATFW61400147,Dissolved organic carbon (DOC),2009,2.581818,11
SE642246-139732,Phosphate,2009,0.0103,12
FRFR05197200,Ammonium,2009,0.101048,6
FISW_966,Phosphate,2009,0.0308,6
RSRW00044,Phosphate,2009,0.0479,12
SKS721591,Ammonium,2009,0.005,2
ES060ESPFMA1422,Chlorophyll a,2009,6.22,3
FRCR02096900,Nitrate,2009,1.735312,13
FRGR04118000,Chlorophyll a,2009,7.375,8
SE629026-147562,Nitrate,2009,0.023,4
ES020ESPF004300119,Nitrite,2009,0.0368,5
CZPVL_1049,Chlorophyll a,2009,89.25,12
FRCR02089000,Phosphate,2009,0.07043,12
FRFR05192100,Total phosphorus,2009,0.061667,6
LTGWM559_35979,Ammonium,2009,0.05,1
DEGM_DENI_40000277,Nitrate,2009,123.956,1
SIJ0302,Chlorophyll a,2009,21.5,4
IT05364,Total phosphorus,2009,0.0205,6
DESM_DEST_2230101_A,Total organic carbon (TOC),2009,4.40833,6
FRBSS002LZPZ,Ammonium,2009,0.05,2
FRCR02070750,Ammonium,2009,0.07561,11
ES100ESPF100082000,Nitrite,2009,0.264601,11
RSLW00063,BOD5,2009,1.96667,1
PLGW600076_001,Ammonium,2009,0.21,1
RO120204010,Total phosphorus,2009,0.0183,12
DESM_DERP_2699511700,Nitrate,2009,3.110129,26
RSRW00012,Nitrate,2009,1.000042,12
ATPG54100292,Nitrite,2009,0.006,1
DEGM_DEBY_1131813700028,Ammonium,2009,0.02,1
SE656206-159170,Ammonium,2009,0.010993,4
SKS003357,Ammonium,2009,0.29125,2
FRBSS000YFYQ,Nitrate,2009,461.0,3
SIV9300,BOD5,2009,0.7125,4
LTL214,Nitrite,2009,0.007389,9
CZVP7233,Ammonium,2009,0.014,2
CZPVL_3449,Nitrate,2009,3.174989,12
IT05304,Nitrate,2009,1.308354,12
RO113200,BOD5,2009,23.58,11
FRBSS002LFQT,Ammonium,2009,0.05,2
FRDR06176000,Phosphate,2009,0.009789,6
FRBSS001USEV,Nitrite,2009,0.02,1
BEVL_VMM_390000,Ammonium,2009,0.770321,12
IT05349,Nitrate,2009,0.125005,6
FRBSS001ZNHK,Nitrite,2009,0.03,1
IEMRRS28C010200,BOD5,2009,0.7583,12
SIJ0203,Chlorophyll a,2009,0.9725,4
FRHR03057720,Nitrate,2009,9.909552,12
FRBSS002ADXJ,Nitrite,2009,0.03,2
BEVL_VMM_253000,Nitrite,2009,0.0801,24
FRBSS001UPSW,Nitrite,2009,0.02,2
FRBSS000KSJN,Nitrite,2009,0.02,2
CZVP1642,Ammonium,2009,0.1,2
FRBSS000UEZM,Nitrite,2009,0.02,4
XKRV01_102,BOD5,2009,7.16667,9
FRDR06198100,Total phosphorus,2009,0.036667,12
FRBSS000FJHF,Nitrite,2009,0.02,2
LTR401,Phosphate,2009,0.08625,12
FRHR03048000,BOD5,2009,2.26667,12
FRDR06117220,Ammonium,2009,0.019432,6
BERWM040_4172004,Phosphate,2009,0.18,2
CZPB0189,Ammonium,2009,0.05,2
ES050ESPF41302,BOD5,2009,3.7636,11
FRGR04100940,BOD5,2009,3.625,12
FRGR04095190,Total phosphorus,2009,0.117917,12
DEGM_DEBY_4110612400005,Nitrate,2009,38.0,1
FRGR04177320,Chlorophyll a,2009,0.9375,8
DESM_HE_378,BOD5,2009,3.14,10
RSGW00001,Total organic carbon (TOC),2009,4.3,1
PT297T32,Ammonium,2009,0.2,1
FRHR03073000,Total phosphorus,2009,0.2025,12
ES063ESPFAA0000810,Nitrate,2009,7.470811,4
FRBSS000SPEC,Ammonium,2009,0.03,2
LTR150,Nitrate,2009,1.957581,12
ES030ESPFTA48505007,Ammonium,2009,0.036178,4
FRHR03160000,BOD5,2009,2.00417,12
FRBSS002GQUG,Ammonium,2009,0.05,2
FRHR03086100,Total phosphorus,2009,0.0425,12
DEGM_DETH_4940000078,Ammonium,2009,0.985,1
ES100ESPF100054000,Nitrite,2009,0.006,5
SKS721593,Nitrate,2009,9.72,2
FRGR04165800,Phosphate,2009,0.016724,12
SIV2005,Total phosphorus,2009,0.04075,4
FISW_651,Nitrate,2009,0.0777,7
IT05113,BOD5,2009,3.1667,6
FRGR04068200,Phosphate,2009,0.022842,12
ES030ESPFTA62509003,Ammonium,2009,0.335791,3
FRCR02001715,Ammonium,2009,0.027853,12
FRGR04067350,Chlorophyll a,2009,0.9375,8
ES030ESPFTA51401004,Ammonium,2009,0.005996,4
ES100ESPF140024000,Nitrate,2009,1.485662,7
FRGR04022050,Phosphate,2009,0.03361,12
ATPG60655192,Nitrate,2009,62.1,1
SKIDK195,BOD5,2009,1.25083,12
FRGR04143500,Ammonium,2009,0.175539,12
ES091R0275,Ammonium,2009,0.012892,3
PT27L01,Nitrite,2009,0.006561,12
SE691365-156127,Phosphate,2009,0.004,4
ES091R0532,Phosphate,2009,0.0054,2
ES080ESPFES080-JU109,BOD5,2009,0.3333,4
IT09S1291,Total phosphorus,2009,0.5476,7
FRDR06105568,Nitrate,2009,0.553249,6
ATPG30700452,Ammonium,2009,0.01,1
FRHR03050000,Nitrate,2009,2.621349,12
ES091R0219,Nitrate,2009,2.349398,2
FRBSS001KZSV,Nitrite,2009,0.01,3
ES030ESPFTA59611007,Ammonium,2009,0.006496,1
CZVP7622,Nitrite,2009,0.03,2
DEGM_BB_32392350,Nitrate,2009,0.05,2
FRBSS002ATCT,Nitrite,2009,0.02,4
CZPOH_1022,Ammonium,2009,0.170003,12
ES100ESPF200009000,Nitrite,2009,0.0021,4
ATPG60107252,Nitrite,2009,0.01,1
RSRW00011,Nitrate,2009,0.600825,12
FRAR01141000,BOD5,2009,2.13333,12
ES091E0062,Chlorophyll a,2009,2.2,1
FISW_4278,Ammonium,2009,0.007795,10
BG3AR00471MS0130,Ammonium,2009,0.125922,3
FRGR04092550,Nitrite,2009,0.003551,12
DK100-36-4,Nitrate,2009,10.0,1
FRAR01141000,Total phosphorus,2009,0.102917,12
FRBSS000FBSC,Nitrite,2009,0.02,1
ESUIB154,BOD5,2009,1.8778,3
DEGM_DERP_2529210000,Ammonium,2009,0.02,2
ATFW72100967,Nitrite,2009,0.001667,12
LTR431,Total organic carbon (TOC),2009,6.51583,12
FRBSS000RCRN,Ammonium,2009,0.05,3
BG1IS00061MS160,Nitrite,2009,0.167001,4
SKIDK205,Chlorophyll a,2009,3.27143,7
ATPG70323052,Nitrate,2009,9.515,1
LVE0080100,Secchi depth,2009,1.1,2
DESM_BB_NE_0040,Nitrate,2009,1.755463,13
IT06UD021,Ammonium,2009,0.037477,2
FRHR03234215,Total phosphorus,2009,0.034167,12
FRB1R02115625,Total phosphorus,2009,0.02,12
RSRW00042,Chlorophyll a,2009,6.78,1
FRBSS001CQYX,Ammonium,2009,0.05,2
ES030ESPFTA60207008,Ammonium,2009,0.023785,6
RSRW00008,Nitrate,2009,0.578224,11
NO026-40826,Total phosphorus,2009,0.003333,1
IEMRRS26S021720,BOD5,2009,0.7727,11
FRDR06169880,Nitrite,2009,0.018768,6
ES030ESPFTA65408002,Total phosphorus,2009,0.3662,13
FRGR04173405,Ammonium,2009,0.041132,12
FRCR02094900,Ammonium,2009,0.121975,13
ATPG32100822,Ammonium,2009,0.0155,1
ATPG30400082,Nitrate,2009,30.35,1
CZPB0403,Nitrate,2009,79.0,2
DEGM_DENI_40505301,Ammonium,2009,6.118,2
FISW_453,Chlorophyll a,2009,3.9,2
ATPG31800142,Nitrate,2009,17.85,1
CZVB0438,Nitrite,2009,0.01125,2
FRFR05155600,Total organic carbon (TOC),2009,2.16667,6
DESM_HE_378,Total phosphorus,2009,0.190417,24
RSLW00036,Nitrite,2009,0.032,1
FRHR03069000,Total phosphorus,2009,0.06375,12
ATPG60655512,Nitrite,2009,0.005,1
IEMRRS23S020700,Ammonium,2009,0.020787,24
FRBSS001CRRV,Nitrate,2009,18.2,4
FRAR01089000,Total phosphorus,2009,0.611167,12
PL01S1501_1857,Total organic carbon (TOC),2009,2.1,6
ATPG90900012,Ammonium,2009,0.003,1
FRGR04143150,Phosphate,2009,0.267035,12
ATSE90101000,Chlorophyll a,2009,6.90697,4
PL01S0302_0250,Phosphate,2009,0.008733,6
CZPMO_1181,Nitrite,2009,0.059334,3
XKRV04_013,BOD5,2009,5.3725,8
CZPP0754,Nitrate,2009,1.435,2
ES030ESPFTA45905003,Nitrite,2009,0.013,4
SKS002356,Ammonium,2009,0.42,2
DEGM_DEBE_15147,Nitrate,2009,0.02,2
IT09S1264,BOD5,2009,1.824,5
FISW_425,Total phosphorus,2009,0.0032,3
DEGM_BB_27381010,Nitrate,2009,0.05,2
FRFR05219600,Chlorophyll a,2009,6.94167,6
LVD4770100,BOD5,2009,1.14667,3
DEGM_DEBY_1131623300041,Nitrite,2009,0.02,1
ES040ESPF000400474,Ammonium,2009,0.089245,2
LVV0140100,Nitrate,2009,0.560856,3
ATPG30600102,Nitrite,2009,0.00345,1
PT07F03,Ammonium,2009,0.190103,6
BG3TU00955MS0340,BOD5,2009,3.848,5
ES040ESPF000400433,Chlorophyll a,2009,2.48,1
ES100ESPF210003000,Total organic carbon (TOC),2009,3.075,4
DESM_DEBY_2962,Nitrite,2009,0.019923,26
SE663532-148571,Total phosphorus,2009,0.006,8
FRBSS000FTEG,Ammonium,2009,0.05,3
FISW_2784,Nitrate,2009,0.2048,2
FRBSS002EBFR,Nitrite,2009,0.02,2
EESJA5316000,Ammonium,2009,0.01,4
ES080ESPFES080-JU059,Total organic carbon (TOC),2009,2.8,4
PLGW6000110_001,Total organic carbon (TOC),2009,1.2,1
FRBSS002ASZS,Nitrite,2009,0.02,4
HR29010,Chlorophyll a,2009,9.8429,7
IT12F118,Total phosphorus,2009,0.126667,12
PT01G03,Nitrate,2009,2.019014,12
DESM_DEMV_0203210010,Ammonium,2009,0.049969,12
ES064ESPFAA0000783,Ammonium,2009,0.04827,3
EESJA0664000,Total phosphorus,2009,0.059857,7
LTR70,Ammonium,2009,0.072039,12
RO100100,BOD5,2009,1.18,5
FRBSS002ERQM,Nitrate,2009,4.9,2
FRBSS002JASD,Nitrite,2009,0.05,3
DESM_DEBY_4172,Total organic carbon (TOC),2009,8.024,25
FRDR06088800,Total phosphorus,2009,0.013333,6
ES030ESPFTA60502004,Nitrate,2009,1.411959,12
ES030ESPFTA57709001,Phosphate,2009,0.0289,4
FISW_963,Nitrate,2009,0.031,5
FRBSS000YQMS,Nitrite,2009,0.02,1
CZPOD_1165,Nitrate,2009,2.409992,6
ES050ESPF30203,Nitrite,2009,0.0391,4
SE690617-134197,Secchi depth,2009,4.0,3
SKS611990,Ammonium,2009,0.01125,2
FRBSS000QWQM,Nitrite,2009,0.01,5
SKS724893,Nitrate,2009,0.5,2
CZVP7525,Nitrate,2009,18.25,2
ES080ESPFES080-JU415,Nitrate,2009,0.070603,4
NO247-40716,Total organic carbon (TOC),2009,0.83,1
RSLW00041,Nitrate,2009,0.266678,1
ES064ESPFAA0000741,Total organic carbon (TOC),2009,3.9,2
CHNTG42,Ammonium,2009,0.03,1
FRDR06017000,Total phosphorus,2009,0.121667,6
LTR88,Nitrate,2009,2.601688,12
FRDR06003770,Chlorophyll a,2009,1.25,4
ES020ESPF004300203,Ammonium,2009,0.037377,12
FRGR04067200,Nitrate,2009,7.553544,12
FRFR05184000,Total organic carbon (TOC),2009,0.966667,12
FRDR06008000,Ammonium,2009,0.019432,6
CZVB0290,Nitrite,2009,0.02625,2
FRB2LD0155013,Total organic carbon (TOC),2009,5.79333,6
RSRW00035,Nitrate,2009,1.599267,12
ES060ESPFMA615,Chlorophyll a,2009,14.1133,3
FRFR05176850,Total organic carbon (TOC),2009,2.96667,6
FRBSS000LYXS,Nitrite,2009,0.02,5
CZPLA_343,Dissolved organic carbon (DOC),2009,5.96667,12
FRGR04079210,Phosphate,2009,0.016996,12
FRBSS002MAUU,Ammonium,2009,0.05,2
FRHR03234215,Phosphate,2009,0.022081,12
ES064ESPFAA0000804,BOD5,2009,0.4,2
FRDR06172100,Ammonium,2009,0.253269,12
LVG2530100,Nitrite,2009,0.004,5
FRGR04196950,Phosphate,2009,0.016724,12
ATPG92200552,Nitrate,2009,87.175,1
SKP021699,Nitrate,2009,15.825,4
BEVL_VMM_745000,Nitrite,2009,0.151701,12
SE632515-146675,Secchi depth,2009,5.4,3
FRDR06088800,Ammonium,2009,0.069309,6
FRBSS002BZEX,Nitrate,2009,0.5,4
BG3AR00471MS0130,Phosphate,2009,0.092,3
FRGR04053400,BOD5,2009,1.16667,12
PLGW200044_002,Nitrate,2009,0.04,1
ES080ESPFES080-JU046,Total phosphorus,2009,0.0599,3
FRBSS001MXKZ,Nitrite,2009,0.02,2
FRDR06188900,BOD5,2009,1.48,5
ES050ESPF41501,Ammonium,2009,0.061262,1
CZPP0152,Ammonium,2009,0.015,2
FRDR06175000,Nitrite,2009,0.02029,12
CZPP0531,Ammonium,2009,0.0765,2
DESM_NW803510,Nitrate,2009,4.633523,12
HR21030,BOD5,2009,3.7231,13
DEGM_DEBW_4-368-0,Phosphate,2009,0.03,3
DESM_NW702705,Nitrate,2009,3.61833,22
DEGM_DEBW_171-259-5,Ammonium,2009,0.01,2
FRDR06439460,Nitrate,2009,2.009764,6
ES091R0692,Nitrite,2009,0.0005,2
ATPG53200302,Ammonium,2009,0.002,1
FRHR03048000,Nitrite,2009,0.025616,12
ES030ESPFTA55608008,Ammonium,2009,0.006496,3
FRHR03133000,Ammonium,2009,0.156755,12
LTR138,Phosphate,2009,0.027958,12
HR21030,Secchi depth,2009,1.8467,6
IT06UD046,Ammonium,2009,0.087089,7
PLGW6000140_002,Nitrite,2009,0.01,1
FRFR05202000,Nitrite,2009,0.003551,6
DEGM_BB_40486267,Nitrate,2009,0.079,2
CHNTQ26,Nitrite,2009,0.01,1
ES030ESPFTA65808003,Nitrite,2009,0.0051,1
FISW_549,Secchi depth,2009,2.6,3
BERWE013_4423002,Total organic carbon (TOC),2009,0.6,1
ES050ESPF20602,Nitrite,2009,0.0657,2
FRDR06147250,Chlorophyll a,2009,1.0,4
FRHR03037480,Ammonium,2009,0.042427,12
DEGM_DENW_110040107,Ammonium,2009,0.1,1
FRGR04067240,Chlorophyll a,2009,2.78125,8
FRDR06140010,Phosphate,2009,0.006689,6
CZVO0080,Nitrate,2009,9.75,2
FRFR05061942,Ammonium,2009,0.03174,6
IEMRRS12S021800,Nitrate,2009,3.9133,18
ES100ESPF200039000,Phosphate,2009,0.1132,12
ES100ESPF200030000,Total organic carbon (TOC),2009,0.6833,4
DEGM_DEBY_4110804100035,Nitrate,2009,18.0,1
ES091R0688,Nitrate,2009,1.158448,3
ES020ESPF004300144,Ammonium,2009,0.006496,2
SIP54700,Nitrite,2009,0.004,2
FRAR01089000,Ammonium,2009,0.395124,12
ES050ESPF50502,Nitrate,2009,3.37054,4
DESM_DEBY_10988,Nitrite,2009,0.005,26
FRGR04153600,Chlorophyll a,2009,9.0,8
SKIDK105,BOD5,2009,2.475,12
FRFR05184900,Chlorophyll a,2009,1.03667,6
FRDR06142687,Ammonium,2009,0.181368,6
ES091R0197,Nitrite,2009,0.0005,3
DESM_BWU38,Nitrate,2009,1.357746,26
PL01S1501_1761,Dissolved organic carbon (DOC),2009,3.68875,8
FRGR04091250,Phosphate,2009,0.020259,12
ATPG10002942,Nitrite,2009,0.006125,1
HR29120,Chlorophyll a,2009,3.4067,6
FRGR04016800,Total phosphorus,2009,0.055833,12
LV930D11_24576,Total organic carbon (TOC),2009,1.3,1
CHLW-1644,Ammonium,2009,0.004297,12
ATPG20803052,Nitrate,2009,38.89898,1
FRDR06142687,Chlorophyll a,2009,0.625,4
FRDR06123250,Phosphate,2009,0.269809,6
FRDR06133600,Ammonium,2009,0.148334,6
ATPG60613162,Ammonium,2009,0.06325,1
FRAR01053000,Total phosphorus,2009,0.125583,12
PL01S0601_0996,Nitrate,2009,1.025963,12
DESM_DENI_49692157,Total organic carbon (TOC),2009,15.9792,24
ATPG61020012,Ammonium,2009,0.008,1
FRBSS002HZSY,Nitrate,2009,2.15,4
ES030ESPFTA70114002,Nitrate,2009,0.752,4
FRFR05158150,Ammonium,2009,0.094571,6
FISW_230,Nitrate,2009,0.1039,3
ES100ESPF100043000,Total organic carbon (TOC),2009,3.5091,11
FRGR04163500,Phosphate,2009,0.03168,12
FRBSS001RDFB,Nitrate,2009,8.85,4
PL02S0101_0526,BOD5,2009,1.225,12
SKIDK022,Total phosphorus,2009,0.1025,12
FRFR05033200,Chlorophyll a,2009,1.3885,6
ES100ESPF200032000,Nitrite,2009,0.269401,2
FRDR06580330,Ammonium,2009,0.03174,6
CZPVL_1064,Ammonium,2009,0.062919,12
FRGR04041800,BOD5,2009,1.025,12
BERWM023_5854002,Phosphate,2009,0.0525,2
ES014ESPF14-RW-01-040,Total phosphorus,2009,0.0234,6
ATPG70322052,Nitrite,2009,0.0032,1
ES050ESPF20320,Ammonium,2009,0.019688,4
ES050ESPF20105,Nitrate,2009,0.853936,4
FRCR02076800,Nitrate,2009,1.544234,13
LTGWM37_487,Nitrite,2009,0.05,1
FRBSS000WRVX,Nitrite,2009,0.02,1
IEMRRS10G050200,Nitrate,2009,0.1412,17
ATPG92100242,Nitrate,2009,20.75,1
PL01S0801_1361,Chlorophyll a,2009,9.44286,7
FRBSS002ERQM,Ammonium,2009,0.05,1
