monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
PLGW600060_001,Total organic carbon (TOC),2008,2.8,2
SE629026-147562,Total phosphorus,2008,0.016,4
FRBSS001JJZK,Nitrite,2008,0.02,2
XKRV01_012,Nitrate,2008,1.268073,10
XKRV02_012,Total phosphorus,2008,0.403182,11
ATFW92001017,Nitrate,2008,1.790074,12
ES080ESPFES080-JU158,Ammonium,2008,0.019888,3
ES030ESPFTA59909076,Ammonium,2008,0.007795,2
ES050ESPF40501,Nitrite,2008,0.0043,12
ATPG70324072,Nitrite,2008,0.01,1
BEVL_VMM_121200,Total phosphorus,2008,0.0813,12
FRDR06027000,Nitrate,2008,1.817816,6
CHNTG07,Total phosphorus,2008,0.08,1
FRDR06040400,BOD5,2008,0.841667,6
SIV9050,Ammonium,2008,0.021338,4
FRHR03152000,Ammonium,2008,0.075138,6
SKP001973,Ammonium,2008,0.0275,3
IEMRRS32B010200,Nitrate,2008,0.2,9
DESM_DEST_310030_A,Nitrate,2008,5.05284,12
FRBSS001RFRX,Phosphate,2008,0.07,1
FRFR05154500,BOD5,2008,1.18182,11
EL03170301,Ammonium,2008,0.1,3
FRBSS002NFAL,Nitrate,2008,2.1,4
FRGR04130500,Nitrite,2008,0.036015,12
CZPP0753,Nitrate,2008,56.25,2
ATSE20501000,Total organic carbon (TOC),2008,1.40354,2
FRBSS002NCJA,Nitrate,2008,20.5,4
EL04040401,Ammonium,2008,0.1,3
FRGR04013000,Ammonium,2008,0.135379,12
FRBSS002LVAA,Phosphate,2008,0.02,1
FRDR06580300,Phosphate,2008,0.004949,6
FRFR05094810,BOD5,2008,1.01818,11
CZPP0852,Nitrate,2008,10.65,2
ES030ESPFTA59710005,Total phosphorus,2008,0.0772,6
FRDR06017200,Total phosphorus,2008,0.018333,6
FRBSS000RELS,Nitrate,2008,34.933333,3
RSRW00020,Phosphate,2008,0.0507,24
SII12040,Phosphate,2008,0.005,2
IEMRRS09L012100,Phosphate,2008,0.047,12
IT07BIBI05,Total phosphorus,2008,0.058667,3
FRER06219590,Total phosphorus,2008,0.133333,6
DESM_DEST_410720_A,Ammonium,2008,0.088272,12
ES030ESPFTA50805004,Nitrite,2008,0.0019,8
FRFR05201050,Total phosphorus,2008,0.031667,6
PT296C56,Nitrate,2008,8.1,2
FRDR06211700,Phosphate,2008,0.004677,6
FRBSS000TQEJ,Total organic carbon (TOC),2008,0.775,2
LTR133,BOD5,2008,2.227006,12
ES091R0291,Total phosphorus,2008,0.0055,4
IT12F2_16,BOD5,2008,1.78182,11
RSRW00038,Nitrite,2008,0.001,9
ES050ESPF40616,Ammonium,2008,0.011593,1
DEGM_DEBY_4110823400032,Phosphate,2008,0.01,1
DEGM_DERP_2546150300,Nitrite,2008,0.01,1
RSLW00030,Total phosphorus,2008,0.0765,3
NO001-38541,Ammonium,2008,0.006207,4
IT0801150700,Total phosphorus,2008,0.09,10
PT365T470,Nitrate,2008,53.12,1
IT01303010,BOD5,2008,20.9167,12
NO194-41067,Total phosphorus,2008,0.002,1
SE626827-132577,Total organic carbon (TOC),2008,14.8,12
ES040ESPF000400430,Nitrite,2008,0.0005,2
FISW_547,Chlorophyll a,2008,3.3,1
RO31100,Total phosphorus,2008,0.0967,6
DESM_SH_126029,Total organic carbon (TOC),2008,9.43333,12
FRFR05096400,Total phosphorus,2008,0.058333,6
FRDR06940940,Nitrate,2008,1.290914,6
ES030ESPFTA72914002,Ammonium,2008,0.543262,4
DESM_BWUS1,Nitrate,2008,0.78345,12
PT509A17,Ammonium,2008,0.08,2
FRFR05115000,Nitrate,2008,3.428293,11
ES050ESPF41902,Phosphate,2008,1.8745,4
ES050ESPF41414,Ammonium,2008,0.011593,1
FISW_142,Nitrate,2008,0.128,2
DESM_DEMV_TREBEL_3,Ammonium,2008,0.07183,24
RSRW00018,Phosphate,2008,0.3418,12
FRBSS002HNME,Total phosphorus,2008,0.02,1
FRBSS000QTPE,Nitrite,2008,0.02,3
CZPB0148,Nitrate,2008,4.495,2
PT29L01,Ammonium,2008,0.01555,9
ATSE70301000,Total phosphorus,2008,0.003792,4
FRFR05152000,Nitrite,2008,0.013419,11
RSLW00019,Secchi depth,2008,0.8,1
FISW_939,Phosphate,2008,0.0018,2
FISW_452,Phosphate,2008,0.0013,1
ATPG80404752,Nitrate,2008,11.0,1
IT12F3_51,Phosphate,2008,0.014167,12
FISW_1804,Nitrate,2008,0.0369,7
FRGR04101400,BOD5,2008,2.775,12
BERWM071_4773010,Total organic carbon (TOC),2008,0.7,1
FRBSS000YMZU,Total phosphorus,2008,0.02,1
LTR150,BOD5,2008,2.837643,12
FRDR06114450,Chlorophyll a,2008,1.0,3
FRBSS000ZJAH,Nitrite,2008,0.02,7
FRBSS000FLMT,Total phosphorus,2008,0.0305,2
ES080ESPFES080-JU101,Nitrite,2008,0.0027,2
FRBSS002HYFN,Nitrite,2008,0.03,2
BERWM072_3477005,Phosphate,2008,0.05,1
DESM_DESN_OBF00200,Nitrite,2008,0.04296,25
FRDR06147840,Chlorophyll a,2008,0.625,4
FRBSS000SDGN,Nitrate,2008,21.58,5
XKRV01_043,Total organic carbon (TOC),2008,1.54375,8
RO21200,Phosphate,2008,0.0575,12
CZPP0852,Nitrite,2008,0.005,2
FRBSS001SEGN,Phosphate,2008,0.01,1
FRBSS002MYAN,Total phosphorus,2008,0.03,1
FISW_750,BOD5,2008,1.889912,13
FRCR02077200,Total organic carbon (TOC),2008,7.56667,6
FRBSS000WQUR,Total phosphorus,2008,0.02,5
FRBSS000LTLQ,Phosphate,2008,0.03,2
FRGR04152000,Total phosphorus,2008,0.226917,12
ATPG10003072,Nitrite,2008,0.005475,1
EL08070803,Nitrate,2008,9.3,1
SE716805-166700,Ammonium,2008,0.014991,12
IT03N0080444LO1,BOD5,2008,1.655,12
PT606F1021,Nitrite,2008,0.03,2
IT12F2_15,BOD5,2008,9.75833,12
FRDR06047360,Phosphate,2008,0.066503,5
SKIDK210,Nitrite,2008,0.028353,12
FRBSS001ASKT,Total phosphorus,2008,0.02,1
SIP54280,Phosphate,2008,0.005,2
ITBMS34LN1014,Secchi depth,2008,10.275,12
ES091R0535,Total phosphorus,2008,0.0055,4
FRDR06179800,BOD5,2008,0.808333,6
IT03N008060004522LO1,BOD5,2008,3.0,12
DEGM_DESN_49484012,Nitrate,2008,15.5,2
SE704082-148125,Chlorophyll a,2008,1.5,4
RSLW00078,Total phosphorus,2008,0.026,3
FRCR02000010,BOD5,2008,1.92308,13
EL13041302,Nitrate,2008,1.0,3
NO018-41344,Total phosphorus,2008,0.004,1
RSLW00030,Ammonium,2008,0.269832,3
FRBSS002GTNS,Nitrate,2008,55.925,8
CZVP7501,Nitrate,2008,79.533333,3
XKRV01_021,Nitrate,2008,0.335737,2
FRBSS001YMSS,Ammonium,2008,0.05,2
SKP113499,Nitrate,2008,7.53,2
RO33400,BOD5,2008,3.71,12
FISW_32,Total phosphorus,2008,0.0084,2
RO100900,Nitrite,2008,0.005,6
FRHR03130490,Chlorophyll a,2008,9.2,4
FRBSS001KZSV,Ammonium,2008,0.05,3
IT10MGL1,Nitrate,2008,0.24671,3
ES080ESPFES080-JU040,Phosphate,2008,0.6849,2
FRDR06022000,Ammonium,2008,0.165823,6
FRB2R01001452,Phosphate,2008,0.033991,12
FISW_24,Phosphate,2008,0.0018,4
FRDR06179550,BOD5,2008,0.458333,6
PT08G02,BOD5,2008,1.0909,11
DEGM_DERP_2587271200,Phosphate,2008,0.0125,2
ES020ESPF004300177,Nitrate,2008,0.831935,3
EESJA8127000,BOD5,2008,2.119248,12
PT40NN3,Ammonium,2008,0.19,2
DESM_DEBY_24026,Total phosphorus,2008,0.096654,26
DEGM_DEBY_1131712900014,Ammonium,2008,0.25,1
NO001-40962,Ammonium,2008,0.010087,1
ES050ESPF40801,BOD5,2008,6.3333,3
NL91_BELFBVN,Phosphate,2008,0.112538,13
FISW_464,Chlorophyll a,2008,2.28,5
FRDR06117500,Total phosphorus,2008,0.02,6
FRBSS000HVPE,Phosphate,2008,0.03,3
BG3G0000AQ2MP027,Phosphate,2008,0.8702,4
FRDR06070100,Nitrite,2008,0.021304,6
FRHR03025238,Phosphate,2008,0.014293,5
FRDR06580766,Nitrate,2008,1.855457,6
SKS727793,Ammonium,2008,0.035,2
FRFR05068355,Nitrate,2008,0.549485,6
ATPG30600062,Nitrate,2008,6.58,1
ES020ESPF004300084,BOD5,2008,1.4166,2
ATPG80404652,Ammonium,2008,0.071,1
IT02AYS060,Nitrate,2008,0.513354,6
DESM_NW416204,Total phosphorus,2008,0.05,18
ES091R0456,Nitrate,2008,3.049827,4
FRBSS001VEAV,Ammonium,2008,0.01,1
IT10NES2,Ammonium,2008,1.94549,3
DEGM_DEBW_244-612-9,Ammonium,2008,0.0275,2
BERWM021_5273004,Phosphate,2008,0.22,2
IEMRRS37E030300,BOD5,2008,0.936364,11
SE663532-148571,Total organic carbon (TOC),2008,8.0,8
PT22K04S,Ammonium,2008,0.168462,12
FRBSS000HNXA,Total phosphorus,2008,0.02,5
FRBSS000VTQZ,Ammonium,2008,0.05,3
FRBSS001HEDS,Ammonium,2008,0.265,2
ES091R0164,Nitrite,2008,0.0609,4
FRBSS001XAQG,Total organic carbon (TOC),2008,1.3,1
SE698918-158665,Total organic carbon (TOC),2008,10.2,4
IT02CHL030,Ammonium,2008,0.023319,4
FRBSS002NDJF,Nitrite,2008,0.02,2
EESJA1321000,BOD5,2008,1.379309,6
IT11R1101925CH,BOD5,2008,1.325,12
FRBSS000YTRF,Total phosphorus,2008,0.02,4
FRBSS000JQFP,Ammonium,2008,0.05,2
EESJA4253000,Total phosphorus,2008,0.02025,4
FRFR05064000,Chlorophyll a,2008,1.0,6
LVL1000100,BOD5,2008,1.345,4
DEGM_DEBY_1131713600015,Nitrite,2008,0.01,1
PLGW600024_002,Ammonium,2008,0.055,2
IT01051030,Nitrite,2008,0.006417,6
EL04100402,Total organic carbon (TOC),2008,0.806,1
PLGW600024_006,Ammonium,2008,0.335,2
PL02S0402_1390,Phosphate,2008,0.012875,8
CZPP0668,Ammonium,2008,0.01,2
SKP001287,Ammonium,2008,0.008333,3
FRBSS001EMGR,Total organic carbon (TOC),2008,0.89,3
FRBSS001ARSS,Nitrite,2008,0.02,1
PT27H01,Total phosphorus,2008,0.058,11
FRHR03153950,Nitrite,2008,0.017754,6
FRGR04082740,BOD5,2008,1.09167,12
SIV1082,Ammonium,2008,0.073712,4
IT01032005,BOD5,2008,3.90909,11
FRHR03115000,Ammonium,2008,0.073843,5
IT0801201600,Nitrite,2008,0.100001,12
ES100ESPF200023000,Nitrate,2008,1.995483,12
FISW_416,Secchi depth,2008,5.05,2
ESDEB202,Ammonium,2008,2.33195,4
FISW_95,Phosphate,2008,0.0078,4
RSGW00035,Phosphate,2008,0.025,1
IT01047050,BOD5,2008,3.08333,12
DEGM_DEBY_1131783400499,Phosphate,2008,0.02,1
FRGR04040150,Chlorophyll a,2008,1.0,8
IT01032010,Nitrate,2008,2.441772,12
FRBSS002LGMG,Total phosphorus,2008,0.02,2
FISW_4,Nitrate,2008,0.0183,6
PT30L06S,Nitrate,2008,0.263678,12
EL12061201,Ammonium,2008,0.1,3
FRDR06179800,Chlorophyll a,2008,0.875,4
FRFR05114000,Total organic carbon (TOC),2008,3.09091,11
ATSE20701000,Secchi depth,2008,7.43333,3
ES080ESPFES080-JU222,Nitrate,2008,5.647735,2
ES014ESPF14-RW-05-120,Total phosphorus,2008,0.0167,4
DEGM_DESL01625,Nitrite,2008,0.009,3
FRBSS001ULQK,Ammonium,2008,0.05,2
ATPG32101152,Nitrite,2008,0.002,1
FRGR04065800,BOD5,2008,2.0,12
IT09S1240,Nitrate,2008,1.20915,4
FRBSS000QQET,Total phosphorus,2008,0.02,3
FRFR05215100,Total organic carbon (TOC),2008,1.30909,11
EESJA8551000,Nitrate,2008,49.925,4
FRGR04052650,BOD5,2008,1.49167,12
ES020ESPF004300017,Nitrite,2008,0.0313,4
CZPB0337,Nitrate,2008,23.35,2
DEGM_DENI_9700262,Nitrite,2008,0.0329,2
FISW_20,Nitrate,2008,0.0246,5
DESM_DEBY_10859,Nitrate,2008,0.75818,27
DESM_DENI_59652013,Phosphate,2008,0.050833,12
ITAMS13SG0006,Nitrate,2008,0.958373,12
BG2KA04315MS010,Ammonium,2008,0.101937,3
CZPP0767,Ammonium,2008,0.05,2
NO155-38539,Phosphate,2008,0.001,4
BEVL_VMM_345000,Total phosphorus,2008,1.08455,11
FRFR05074920,Ammonium,2008,0.019432,6
DEGM_DENW_024180087,Nitrate,2008,30.3455,2
SKP001325,Ammonium,2008,0.0075,3
ATPG10002992,Nitrite,2008,0.002325,1
ES091E0058,Total phosphorus,2008,0.009,1
DESM_DEST_2130040_A,Total phosphorus,2008,0.107308,52
FRDR06043869,Chlorophyll a,2008,1.25,4
SE680235-141799,Total phosphorus,2008,0.004,8
ES040ESPF000400439,BOD5,2008,2.15,2
FRFR05116100,Ammonium,2008,0.023967,6
PT18E01,Phosphate,2008,2.25055,12
FRGR04119220,BOD5,2008,1.15,12
FRFR05097860,Total organic carbon (TOC),2008,5.0,5
ATPG20817012,Nitrite,2008,0.00657,1
FRHR03271000,Phosphate,2008,0.026214,6
ES080ESPFES080-JU390,Phosphate,2008,0.0027,2
ES080ESPFES080-JU013,Phosphate,2008,0.6849,2
BG4G000PT3MP045,Nitrite,2008,0.006,2
FRBSS000UTPN,Ammonium,2008,0.03,4
FRDR06166990,Phosphate,2008,0.010862,7
ES020ESPF004300160,Total phosphorus,2008,0.016,3
FRBSS000VCRC,Nitrate,2008,47.725,8
CZPMO_3764,Nitrate,2008,2.842618,12
IT03POAD3BRVICLO1,BOD5,2008,2.4,10
FRCR02060750,Nitrite,2008,0.016154,13
CHNTG36,Nitrite,2008,0.01,1
ATPG32300012,Nitrate,2008,25.3,1
ES030ESPFTA62210006,Ammonium,2008,0.005996,1
CZPO4009,Ammonium,2008,0.05,2
PT20C01,Ammonium,2008,7.664694,12
ES050ESPF40301,BOD5,2008,1.2667,3
NO127-38540,Total phosphorus,2008,0.00825,4
IT01415005,Nitrate,2008,1.133377,12
DESM_DEBY_2046,Phosphate,2008,0.003,1
IT01051060,Phosphate,2008,0.05,12
FRFR05096400,Total organic carbon (TOC),2008,2.68333,6
IEMRRS09D010900,Phosphate,2008,0.031,11
IT09S1266,Total phosphorus,2008,0.179667,6
BERWM023_5927001,Phosphate,2008,0.05,2
RSGW00052,Phosphate,2008,0.026,1
FRBSS001QDSH,Total organic carbon (TOC),2008,0.4,2
ATSE10102000,Total organic carbon (TOC),2008,19.7375,6
FRBSS001UVNZ,Nitrite,2008,0.02,1
FRBSS002JASD,Ammonium,2008,0.05,2
FRGR04137993,Phosphate,2008,0.008702,12
FRDR06178025,Phosphate,2008,0.012291,6
BG1IS00795MS220,Ammonium,2008,0.078951,4
IT0801201100,Nitrate,2008,0.500021,12
RSRW00021,Nitrate,2008,1.333555,23
FRFR05048210,Total organic carbon (TOC),2008,3.17273,11
ES100ESPF100084000,Nitrite,2008,0.287202,12
DESM_DEBY_10988,Phosphate,2008,0.0445,26
FRFR05090000,Ammonium,2008,0.021199,11
IEMRRS10D010250,BOD5,2008,1.16667,12
BG3G000000QMP008,Phosphate,2008,0.02675,4
CZVP8508,Nitrate,2008,1.0,2
FRBSS000WQXU,Total organic carbon (TOC),2008,0.99,5
FRHR03036070,Total phosphorus,2008,0.032,5
IT03POTI3VICA1LO1,Total phosphorus,2008,0.03375,4
FRCR02001715,Total organic carbon (TOC),2008,2.10833,12
FRBSS000MNJQ,Nitrate,2008,23.3375,4
ATPG32400232,Nitrite,2008,0.002,1
FRBSS001MFXM,Nitrite,2008,0.01,2
FRFR05000245,Nitrite,2008,0.036015,6
FRBSS001AXEW,Nitrite,2008,0.02,2
ES030ESPFTA56401001,Phosphate,2008,0.0153,4
ES050ESPF40601,Phosphate,2008,0.0098,12
SE659439-136626,Total phosphorus,2008,0.011,12
CZVB0266,Nitrite,2008,0.0181,2
HR30110,Secchi depth,2008,6.25,8
EL12061203,Nitrite,2008,0.05,5
FRDR06161400,BOD5,2008,0.525,6
EL02140202,Ammonium,2008,0.1,3
IT09S1284,Nitrate,2008,0.325014,5
DK100-36-4,Nitrite,2008,0.083,1
ES030ESPFTA48405008,Ammonium,2008,0.007795,2
ES091R0398,Nitrate,2008,0.254111,4
ES020ESPF004300144,Nitrate,2008,0.0026,3
XKRV01_072,Total phosphorus,2008,0.238,10
FRER06215600,Chlorophyll a,2008,0.8,5
PLGW200012_001,Total organic carbon (TOC),2008,8.0,2
ES050ESPF41511,Ammonium,2008,0.011593,1
ES030ESPFTA60207008,Total phosphorus,2008,0.405,6
IT11R110165PO,Nitrite,2008,0.040103,13
PL02S0101_0558,Nitrite,2008,0.025,10
FRBSS000LXCP,Nitrite,2008,0.02,1
FRDR06426000,Nitrate,2008,1.731252,6
LVD4770100,Phosphate,2008,0.030083,12
BEVL_VMM_426990,Nitrite,2008,0.193334,12
FISW_167,Nitrite,2008,0.0015,7
RSLW00076,Ammonium,2008,0.004997,3
EL13191303,Ammonium,2008,0.1,3
ES091R0219,Nitrite,2008,0.0647,4
FRFR05134310,Nitrite,2008,0.046206,11
FRFR05144000,Chlorophyll a,2008,1.64,5
FRDR06053800,Nitrate,2008,2.378589,6
FRBSS000CFNN,Ammonium,2008,0.05,2
FRBSS002DLJL,Nitrate,2008,5.15,4
ES030ESPFTA62908005,Ammonium,2008,4.578453,2
PL04S1501_0002,Chlorophyll a,2008,3.65,8
DESM_DENI_49482303,BOD5,2008,2.675,12
FRBSS001ENQE,Nitrite,2008,0.02,1
FRGR04101400,Nitrite,2008,0.036776,12
FRGR04067625,Phosphate,2008,0.011829,12
ES050ESPF40308,Total phosphorus,2008,0.0055,4
FRBSS001VFBY,Phosphate,2008,0.05,1
FRB1R02116600,Chlorophyll a,2008,0.766667,6
LVL1200200,Total organic carbon (TOC),2008,5.90833,12
IT03POOG3GMCA1LO1,BOD5,2008,4.75,4
FRDR06027000,BOD5,2008,0.775,6
FRGR04108500,Phosphate,2008,0.04582,12
ES030ESPFTA59611006,Nitrite,2008,0.0049,4
EL05220501,Ammonium,2008,0.1,3
FISW_16,Total phosphorus,2008,0.0235,4
NO002-39636,Nitrate,2008,0.001581,1
FRBSS000SBJD,Ammonium,2008,0.03,4
IT05303,Ammonium,2008,0.024984,4
FRCR02070250,Nitrite,2008,0.017207,13
DESM_DEBY_2110,Secchi depth,2008,4.71111,9
BG1G000000NMP177,Nitrite,2008,0.004,1
ATSE70301000,Nitrate,2008,0.430174,4
FRFR05015060,BOD5,2008,0.841667,6
DESM_DETH_2381,BOD5,2008,2.35,12
DEGM_HE_7678,Phosphate,2008,0.71,1
ITR1100515ME,Nitrate,2008,0.878893,12
ES080ESPFES080-JU155,Total phosphorus,2008,0.1,1
FRBSS000UWZH,Ammonium,2008,0.0625,4
IT01182010,Phosphate,2008,0.03125,12
ES091E0017,Chlorophyll a,2008,4.1014,1
FRGR04146840,BOD5,2008,1.65833,12
FRHR03164180,Nitrate,2008,4.843751,6
FRBSS001VSNM,Nitrate,2008,22.666667,9
EESJA0097000,Nitrate,2008,0.4,1
FRBSS001BFKU,Nitrite,2008,0.02,5
FRBSS000TQYU,Total phosphorus,2008,0.076667,3
IT05102,Nitrate,2008,4.250177,6
IEMRRS39B020600,BOD5,2008,0.979167,12
FRBSS000QTHL,Nitrate,2008,93.2,3
ATPG30600142,Nitrite,2008,0.0006,1
CHLW-1611,Chlorophyll a,2008,1.15,2
ES030ESPFTA59512002,Total phosphorus,2008,0.0942,2
FRGR04015050,Ammonium,2008,0.074815,12
PL02S1401_1238,BOD5,2008,3.267,6
BERW_12111,Nitrite,2008,0.02,13
FRCR02046000,Ammonium,2008,0.068013,12
ES091R0151,Total phosphorus,2008,0.2025,4
ESCHC2376,Phosphate,2008,0.5022,2
FRBSS000GMJK,Ammonium,2008,0.0325,2
IT03N00804400201102LO1,Phosphate,2008,0.936667,12
ES063ESPFAA0000718,Nitrate,2008,4.238076,1
FRBSS002PEPS,Nitrate,2008,2.914,5
IEMRRS39G050100,BOD5,2008,0.8125,12
ATPG54100672,Ammonium,2008,0.002,1
ES100ESPF210002000,Nitrate,2008,3.913863,12
FRFR05085950,Chlorophyll a,2008,1.68333,6
RSLW00075,Total phosphorus,2008,0.032667,3
FRDR06018185,Total phosphorus,2008,0.05,6
FRFR05122000,BOD5,2008,1.15909,11
FRGR04161595,Nitrate,2008,7.719141,12
IT02EVN050,Total phosphorus,2008,0.135,6
DESM_DEST_2150020_A,Nitrate,2008,2.445282,12
BERWM071_5347001,Total organic carbon (TOC),2008,0.715,2
FRDR06579000,Ammonium,2008,0.142504,6
FRBSS001SECU,Nitrate,2008,4.25,4
FRGR04115675,Nitrate,2008,3.144481,12
NO006-51733,Total organic carbon (TOC),2008,6.290566,53
ITR110097MI,Nitrite,2008,0.248324,12
FRBSS001CMAU,Nitrite,2008,0.02,1
IT0808000200,Phosphate,2008,0.01,12
EL08060802,Total organic carbon (TOC),2008,0.926,1
FRER06219105,Nitrite,2008,0.007609,6
LTGWM141_35972,Ammonium,2008,0.05,1
IT01038004,Nitrate,2008,0.400017,11
DESM_SH_126201,Phosphate,2008,0.096083,12
FRBSS001GFJV,Nitrate,2008,7.95,6
FRFR05139310,Ammonium,2008,0.033683,6
ES030ESPFTA51104004,Total phosphorus,2008,0.0441,2
ES050ESPF40202,Phosphate,2008,0.9774,1
IT0807000300,Total phosphorus,2008,0.2,12
DEGM_DEBY_1131683100025,Ammonium,2008,0.03,1
EESJA4579000,Ammonium,2008,0.02275,4
CZVP7020,Nitrate,2008,1.0,2
FRFR05013100,Total phosphorus,2008,0.070833,6
IT0552,Total phosphorus,2008,0.025,12
ATPG70321042,Nitrite,2008,0.01,1
ES020ESPF004300039,Total phosphorus,2008,0.1005,12
ES091R0279,Total phosphorus,2008,0.0055,5
BG3G000000QMP006,Ammonium,2008,0.02,4
FRDR06159930,Nitrite,2008,0.004565,6
FRGR04075700,Nitrate,2008,0.615349,12
FRGR04017250,Total phosphorus,2008,0.088333,12
FRGR04181960,Nitrate,2008,7.973182,12
DESM_DEBY_17984,Nitrite,2008,0.035154,26
DESM_BWU43,BOD5,2008,1.35385,26
IT01038330,Nitrite,2008,0.007955,11
IEMRRS18L010100,Nitrate,2008,1.35,14
FRDR06084360,Ammonium,2008,0.027853,6
ES080ESPFES080-JU291,Nitrate,2008,0.094104,1
DEGM_DEHB_15_26,Nitrate,2008,122.0,2
FRBSS000LELS,Ammonium,2008,0.03,2
FRFR05101420,Ammonium,2008,0.019432,6
BERWE013_3766010,Phosphate,2008,0.05,12
ATPG10003052,Nitrite,2008,0.002375,1
CY1992-077,Nitrate,2008,122.8605,1
FRBSS001QWFT,Ammonium,2008,0.05,2
FRBSS001ZQPW,Total phosphorus,2008,0.022,2
FRBSS000WUJL,Total organic carbon (TOC),2008,0.55,4
FRBSS000KBWY,Nitrate,2008,47.25,2
SIP50160,Nitrate,2008,20.85,2
FRBSS001EAJQ,Phosphate,2008,0.03,1
ES100ESPF100028000,Phosphate,2008,0.0592,4
FRGR04097200,Nitrite,2008,0.009384,12
IT12F4_17,Phosphate,2008,0.131667,12
ES020ESPF004300000,Nitrite,2008,0.0038,12
BEVL_VMM_633055,Secchi depth,2008,1.76,25
BERWM040_4217008,Total organic carbon (TOC),2008,0.466667,3
EL02010211,Nitrate,2008,6.185714,7
ES091E0002,Secchi depth,2008,4.7,1
BEVL_VMM_212400,Phosphate,2008,0.1425,12
EL04180401,Total organic carbon (TOC),2008,0.756,1
IT05102,Ammonium,2008,0.329795,6
LTR70,Nitrite,2008,0.010333,12
FRBSS001DDBJ,Nitrite,2008,0.02,2
ATKK40915012,Nitrite,2008,0.003,1
FRDR06580238,BOD5,2008,0.916667,6
ES080ESPFES080-JU087,Nitrate,2008,5.082911,2
DEGM_HE_6527,Ammonium,2008,0.09,1
PT185C62,Nitrate,2008,2.0,2
ES091R0449,Nitrite,2008,0.0152,4
FRGR04101500,Ammonium,2008,0.059593,12
FISW_668,Ammonium,2008,0.051268,4
ATKK31400082,Nitrate,2008,4.235,1
IT05118,Total phosphorus,2008,0.073571,14
EL01120101,Nitrite,2008,0.05,3
IT03POOG3CVNNCA1LO1,BOD5,2008,2.25,4
FRBSS000WQCQ,Nitrate,2008,32.2,2
FRBSS001ZPSC,Ammonium,2008,0.05,2
EL02170210,Nitrate,2008,9.6,3
EL05150511,Nitrate,2008,1.875,4
ES020ESPF004300034,Ammonium,2008,0.069157,4
EL03100311,Total organic carbon (TOC),2008,0.802,1
PL01S1101_1544,Nitrate,2008,1.032043,10
FRGR04178000,Phosphate,2008,0.020531,12
FRFR05225100,BOD5,2008,1.96667,6
ATFW80213067,Total phosphorus,2008,0.08925,12
FRDR06183500,Phosphate,2008,0.01153,6
ATPG32101192,Nitrate,2008,4.215,1
FRGR04174660,Phosphate,2008,0.043509,12
ATPG80207252,Nitrite,2008,0.016,1
IEMRRS34M020050,Nitrate,2008,0.2,7
ES091R0841,Nitrate,2008,0.175007,4
SKP043599,Ammonium,2008,0.005,3
BERWE013_3858002,Total organic carbon (TOC),2008,0.2,1
ES020ESPF004300060,Nitrite,2008,0.0127,4
ATPG30100072,Nitrite,2008,0.00325,1
FRGR04159100,Total phosphorus,2008,0.07,12
FRBSS002FERU,Ammonium,2008,0.05,2
FISW_495,Total organic carbon (TOC),2008,9.5,1
FRBSS000MQMX,Phosphate,2008,0.03,2
FRBSS001UUXL,Total organic carbon (TOC),2008,1.95,2
ES100ESPF200019000,Nitrate,2008,12.846734,3
ES020ESPF004300167,Total phosphorus,2008,0.0083,3
FRGR04135000,Chlorophyll a,2008,20.875,8
FRHR03216000,Phosphate,2008,0.072007,6
FISW_430,Secchi depth,2008,4.85,2
CHNTQ32,Ammonium,2008,0.03,1
RO10200,Nitrate,2008,0.445019,12
FRGR04051400,BOD5,2008,1.16667,12
CZPP0542,Nitrite,2008,0.005,1
FRCR02038000,Phosphate,2008,0.054114,12
FRBSS001NCCF,Total organic carbon (TOC),2008,0.7,2
ESDEG068,Nitrite,2008,0.093201,4
FRBSS000YWSA,Nitrate,2008,22.325,4
PL02S0501_0694,BOD5,2008,4.48,10
FRAR01102000,Chlorophyll a,2008,8.71429,7
FISW_978,Secchi depth,2008,1.0333,3
ES030ESPFTA50806004,Ammonium,2008,0.007196,3
IT0806001600,BOD5,2008,2.0,3
FRBSS002AGUR,Nitrite,2008,0.03,2
FRBSS000FLMT,Nitrite,2008,0.02,3
LTGWM22_296,Nitrite,2008,0.05,1
FRHR03002900,Phosphate,2008,0.008419,5
DEGM_SH_3923,Phosphate,2008,0.01533,1
EL11071103,Nitrate,2008,10.25,2
CZPMO_1190,BOD5,2008,3.4417,12
IT09S1206,Nitrate,2008,0.655027,3
FRDR06109100,Chlorophyll a,2008,1.0,4
EL02040203,Nitrate,2008,1.0,3
EL05080501,Ammonium,2008,0.1,3
EL01010110,Nitrite,2008,0.05,3
ES030ESPFTA59710005,Nitrite,2008,0.0073,6
BEVL_VMM_427000,Total phosphorus,2008,0.683333,12
ISVHM-64,Phosphate,2008,0.007362,2
FRGR04115500,BOD5,2008,2.61667,12
IT11R1101612PO,Ammonium,2008,0.18378,13
DESM_DESN_OBF17300,BOD5,2008,2.61429,21
DESM_DESN_OBF40500,Total organic carbon (TOC),2008,4.44286,21
FISW_591,Ammonium,2008,0.002099,2
NL92_RAMSDP,Total phosphorus,2008,0.183077,13
FRGR04100940,Ammonium,2008,0.138942,12
FRFR05027010,Ammonium,2008,0.036274,6
DK78-796-19,Nitrite,2008,0.005,4
