monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
FRBSS001BAUD,Nitrate,2006,17.65,2
CZPB0371,Nitrate,2006,178.0,2
FRHR03054000,Nitrate,2006,7.094385,6
ATFW61400147,Phosphate,2006,0.024833,12
FRHR03255650,Phosphate,2006,0.062816,12
EESJA2802000,Nitrite,2006,0.003,12
FISW_952,Total organic carbon (TOC),2006,9.975,4
FRBSS001MYHC,Ammonium,2006,0.05,2
FRGR04003500,Chlorophyll a,2006,2.82375,8
DEGM_DENI_40502220,Ammonium,2006,0.06,1
FRBSS002LKWB,Ammonium,2006,0.05,2
FRBSS001WDRG,Nitrate,2006,4.8,2
EL02080208,Nitrite,2006,0.3,1
FISW_41,Nitrate,2006,0.053,2
DESM_DEBY_4172,Ammonium,2006,0.067958,25
EL05140501,Ammonium,2006,0.1,4
FRDR06098000,Chlorophyll a,2006,1.30429,7
SE647577-129929,Phosphate,2006,0.004,12
CHNTQ27,Phosphate,2006,0.035,2
FRDR06045800,Total phosphorus,2006,0.046667,12
FRDR06162000,Nitrite,2006,0.003297,12
FISW_933,Secchi depth,2006,1.55,2
ATPG54100712,Nitrate,2006,8.1,1
PT263C4,Ammonium,2006,0.2,2
SE672117-145779,Ammonium,2006,0.014991,12
EL02060209,Ammonium,2006,0.1,1
EESJA5960000,Nitrate,2006,2.724313,12
FISW_684,Total organic carbon (TOC),2006,14.0,1
ATPG40426012,Ammonium,2006,0.005,1
IT05348,Secchi depth,2006,2.7,2
FISW_74,Total organic carbon (TOC),2006,15.4,3
EESJA5321000,Nitrate,2006,0.525022,6
DESM_DEST_410720_A,Nitrate,2006,0.750714,13
SE628120-132365,Ammonium,2006,0.089944,12
IT09S1166,Nitrate,2006,0.857136,21
SKP001261,Ammonium,2006,0.005,1
FRHR03082000,Nitrite,2006,0.030942,12
ATPG61040102,Ammonium,2006,0.01025,1
PL02S1401_1280,Nitrite,2006,0.075,12
FISW_947,Phosphate,2006,0.0067,14
SE703055-166572,Phosphate,2006,0.005,9
FRFR05219000,BOD5,2006,2.125,4
FRBSS000SDUW,Nitrate,2006,4.4,6
SKS731291,Ammonium,2006,0.03,2
RSLW00031,BOD5,2006,1.965,3
NO076-38550,Ammonium,2006,0.007177,4
IT03POTICOLN1LO1,Phosphate,2006,0.007188,8
ATPG70321022,Ammonium,2006,0.01,1
FRGR04115200,Ammonium,2006,0.114651,12
BG1YN04111MS050,Nitrite,2006,0.032,6
FISW_770,Total phosphorus,2006,0.0158,4
LTGWM35_35957,Ammonium,2006,0.05,1
EL11011113NEW,Nitrite,2006,0.05,1
FRCR02047300,BOD5,2006,1.92917,24
ATFW61300307,Total organic carbon (TOC),2006,4.03333,12
RSLW00031,Nitrate,2006,1.345056,3
FRFR05035000,BOD5,2006,1.65,10
FISW_742,Total phosphorus,2006,0.0168,26
ATPG32100102,Ammonium,2006,0.0105,1
FRFR05128000,Phosphate,2006,0.07179,10
FRBSS002LAVB,Nitrate,2006,1.966667,3
DEGM_BB_33442430,Ammonium,2006,0.715,2
RO84800,Phosphate,2006,0.2551,4
PT30G10S,Total phosphorus,2006,0.0452,15
SE649673-151838,Nitrate,2006,0.281,12
ES091R0322,Nitrate,2006,5.428226,2
ATPG30800102,Ammonium,2006,0.01,1
FRBSS002CVHQ,Ammonium,2006,0.12,1
LV270RUSD10_9673,Ammonium,2006,0.37,1
EL03260301,Nitrate,2006,1.0,3
LTL39,Total phosphorus,2006,0.010401,8
EL08070806,Ammonium,2006,0.1,3
SE728095-175926,Ammonium,2006,0.018988,4
FRGR04102400,Ammonium,2006,0.170033,12
FRBSS001AQRE,Nitrate,2006,42.8,3
ATPG30600202,Nitrite,2006,0.005,1
BEVL_VMM_91000,BOD5,2006,1.1,12
FISW_13,Total phosphorus,2006,0.0186,47
BEVL_VMM_172100,Phosphate,2006,0.356667,12
FRDR06177910,Ammonium,2006,0.383466,6
IT05373,Nitrate,2006,0.431685,6
FRGR04089000,BOD5,2006,1.4875,8
FRFR05048210,Phosphate,2006,0.012781,12
DEGM_DETH_4531230790,Ammonium,2006,0.03,1
FRHR03167000,BOD5,2006,1.37083,12
FRFR05126100,Total phosphorus,2006,0.253333,6
IT1313BA,Chlorophyll a,2006,5.35,2
FRFR05048210,Nitrate,2006,1.330435,12
FRCR02045350,Total phosphorus,2006,1.11864,11
FRAR01102000,Ammonium,2006,0.171393,10
ATKK61101012,Ammonium,2006,0.01,1
FRBSS001KSWL,Nitrate,2006,1.1,4
CZVP7714,Nitrite,2006,0.012,2
SE638725-146677,Ammonium,2006,0.025984,4
FISW_612,Nitrate,2006,0.055,2
IT09S1296,Phosphate,2006,0.0574,6
FISW_963,Chlorophyll a,2006,1.1,2
ATPG60107402,Nitrite,2006,0.01,1
FRAR01066000,BOD5,2006,1.5,4
BG4ME00491MS025,Nitrate,2006,0.698029,4
SE632515-146675,Chlorophyll a,2006,2.7,4
CZPVL_1041,Total phosphorus,2006,0.0649,12
CHNTQ29,Nitrite,2006,0.01,2
PT15K01,Phosphate,2006,0.096881,5
EL08230802,Ammonium,2006,0.1,4
FISW_195,Nitrate,2006,0.138,2
DEGM_DEBW_600-169-7,Nitrite,2006,0.01,6
FRFR05232000,Nitrate,2006,6.345424,10
ES020ESPF004300042,BOD5,2006,4.6,12
HR40421,BOD5,2006,1.1291,11
IT03POTIGHLN1LO1,Nitrite,2006,0.014625,8
EL08140802,Nitrate,2006,49.6,3
SE726410-175525,Ammonium,2006,0.033979,12
EL09100901,Nitrite,2006,0.05,4
ES050ESPF41599,Total phosphorus,2006,0.6275,4
FRDR06109100,Nitrate,2006,1.140367,12
FRGR04196449,Phosphate,2006,0.024746,12
CZVP7214,Ammonium,2006,0.01,2
CZPP0744,Nitrate,2006,19.5,2
FRGR04110000,Phosphate,2006,0.063904,24
PL01S1501_1761,Nitrite,2006,0.031,11
FRBSS001SESV,Nitrite,2006,0.02,6
SIP54101,Ammonium,2006,0.02,2
ATPG60613162,Nitrite,2006,0.01125,1
LV912A10_24561,Ammonium,2006,0.02,1
LTR86,Ammonium,2006,0.189007,12
FRGR04064000,Ammonium,2006,0.028442,22
PT606F501,Ammonium,2006,0.04,2
FRGR04068550,Nitrate,2006,4.106081,12
FRBSS001MPFQ,Nitrate,2006,0.5,4
EL05170502,Ammonium,2006,0.1,1
EL03160305,Nitrate,2006,13.75,4
FISW_452,Ammonium,2006,0.000999,1
PT332T23,Ammonium,2006,0.03,2
FRBSS001NUZH,Nitrate,2006,23.0,5
PT05H04,Ammonium,2006,0.081834,12
PL02S1401_1273,Nitrate,2006,5.165215,12
FRGR04070230,BOD5,2006,1.17143,7
FRDR06196950,Nitrite,2006,0.174747,12
FISW_191,Ammonium,2006,0.036977,2
IT017-BR01,Total phosphorus,2006,0.221667,12
RSLW00074,Nitrite,2006,0.0015,3
FRHR03217000,Phosphate,2006,0.056018,6
IT21S122,Nitrite,2006,0.001045,6
EL12011203,Nitrite,2006,0.05,2
FRBSS000TPUD,Nitrite,2006,0.01,2
ATFW73290907,Nitrate,2006,0.508354,12
RO127000,Ammonium,2006,0.81949,4
FRFR05117000,Ammonium,2006,0.053115,12
FRDR06003600,Nitrate,2006,2.150899,12
DEGM_DEBY_1131623700027,Ammonium,2006,0.02,1
FRAR01024000,Nitrite,2006,0.045348,10
FRFR05162800,Phosphate,2006,0.008158,6
FRGR04068925,Total phosphorus,2006,0.035833,12
FISW_506,Secchi depth,2006,3.116,6
EL11051101,Nitrate,2006,1.925,4
PT524A51,Nitrate,2006,18.0,2
LTR266,Nitrate,2006,0.826117,12
ATKK60207012,Nitrate,2006,5.29,1
PL01S1601_1955,BOD5,2006,2.333,12
LTGWM26_35945,Ammonium,2006,0.05,1
IT09S1145,BOD5,2006,0.9,3
DK114-1421-11,Nitrite,2006,0.03,1
DEGM_DENI_400080022,Ammonium,2006,0.31,2
FRDR06024000,Nitrate,2006,1.558125,12
DEGM_DENI_40507661,Nitrate,2006,0.44,1
FRGR04177320,Nitrite,2006,0.003043,12
PT31H02,Nitrate,2006,0.959512,11
EESJA3413000,BOD5,2006,1.386464,12
CZVP7506,Nitrite,2006,0.008,2
ES020ESPF004300087,Nitrate,2006,0.080503,1
FISW_135,Ammonium,2006,0.123823,13
ES020ESPF004300099,Nitrate,2006,0.714755,4
FRFR05215100,Ammonium,2006,0.031869,10
FISW_749,Total organic carbon (TOC),2006,9.0769,13
FRBSS001LYAN,Nitrate,2006,0.316667,12
PL08S0301_0159,BOD5,2006,2.508,12
BERW_00395,BOD5,2006,2.78462,13
DESM_DEBY_11938,Total organic carbon (TOC),2006,1.58,25
DESM_DENI_48132055,Nitrate,2006,5.631004,26
FISW_2,Total phosphorus,2006,0.0123,4
FRBSS002LGJG,Nitrate,2006,37.876667,3
DEGM_DEMV_24510005,Nitrate,2006,0.05,2
FRFR05083580,Nitrite,2006,0.010779,12
FRHR03053310,Nitrite,2006,0.024348,6
FRBSS002AQJS,Ammonium,2006,0.05,2
SE642140-140640,Ammonium,2006,0.018988,4
DEGM_HE_12096,Ammonium,2006,0.09,1
ES020ESPF004300031,Total phosphorus,2006,0.094417,12
NO247-40968,Total phosphorus,2006,0.003,2
FRFR05118000,Ammonium,2006,0.028177,12
EESJA3204000,Nitrite,2006,0.0163,6
FRBSS000EJBN,Nitrate,2006,1.65,2
FRGR04082375,BOD5,2006,0.59375,8
SE644987-152393,Total phosphorus,2006,0.006,4
FRB2R01009000,Phosphate,2006,0.091368,10
BG1G0000QALMP067,Nitrite,2006,0.01275,4
FRBSS000PSLF,Nitrate,2006,33.9,1
EL12021202,Ammonium,2006,0.1,5
LTL204,Total phosphorus,2006,0.01725,4
FRBSS001FWTC,Nitrate,2006,28.225,12
ATPG60611072,Nitrite,2006,0.005,1
EL09160908,Ammonium,2006,0.1,4
RSLW00005,Ammonium,2006,0.021087,3
ATPG40301072,Nitrite,2006,0.005,1
PT602F35,Nitrite,2006,0.165,2
DEGM_DENW_080301290,Nitrate,2006,13.1571,1
FRFR05049000,Nitrate,2006,1.413229,12
ES010ESPFMS003FQ,Nitrate,2006,0.944445,18
SE663116-160415,Nitrate,2006,2.034,12
FRFR05153000,Chlorophyll a,2006,2.375,8
CZVP7207,Nitrite,2006,0.195,2
EL02140206,Nitrite,2006,0.5125,2
FISW_751,Ammonium,2006,0.04757,17
FRBSS001ZQPW,Nitrite,2006,0.03,2
FISW_524,Phosphate,2006,0.005,2
NLD_GMW40C000454_001,Total phosphorus,2006,0.09835,2
FRFR05220000,BOD5,2006,2.16,5
EL05120501,Nitrate,2006,1.0,5
ES020ESPF004300105,BOD5,2006,7.5,1
PL02S1301_1134,Nitrate,2006,2.559106,12
ATPG10002712,Nitrite,2006,0.01,1
FRFR05156950,Nitrate,2006,5.148604,10
ATFW73190407,Ammonium,2006,0.064377,12
FRDR06071000,Ammonium,2006,0.085502,6
FRGR04180100,Chlorophyll a,2006,1.25,8
ATPG70324032,Ammonium,2006,0.01,1
FRFR05084000,Total phosphorus,2006,0.047083,12
PL07S0801_0084,Nitrite,2006,0.015,12
RO33400,Ammonium,2006,0.309807,4
FRBSS001RQQM,Nitrite,2006,0.05,11
RSLW00059,Secchi depth,2006,2.7,1
PT256TC60,Nitrite,2006,0.02,2
NO104-40952,Ammonium,2006,0.002845,3
RO50400,Nitrite,2006,0.170001,4
EL13081312,Nitrate,2006,23.25,2
HU101179550,Chlorophyll a,2006,1.64643,28
RO91600,Phosphate,2006,0.25,4
FISW_4280,Nitrate,2006,0.0754,12
CZVP8460,Nitrate,2006,1.35,2
FRCR02028300,BOD5,2006,2.2,10
IT03POTIGHLN1LO1,Phosphate,2006,0.010688,8
IT09S1253,Total phosphorus,2006,0.0406,12
IT21S207,Ammonium,2006,0.013658,6
FRB2R01009300,BOD5,2006,3.75,8
EL12021202,Nitrate,2006,1.0,5
FRFR05099000,Ammonium,2006,0.037893,12
FRB1R02118300,Nitrate,2006,2.662741,12
NLD_GMW33B000286_003,Nitrate,2006,59.046,1
DESM_DESN_OBF00200,Nitrate,2006,3.584149,25
LTR50,Total organic carbon (TOC),2006,8.74333,12
SE729186-178575,Total phosphorus,2006,0.006,12
EL06010601NEW,Ammonium,2006,0.1,4
BG1G0000QALMP067,Nitrate,2006,57.26,4
EL08230809,Nitrite,2006,0.05,2
EL05180501,Nitrate,2006,7.0,1
FISW_471,Total organic carbon (TOC),2006,7.15,1
ES020ESPF004300031,Ammonium,2006,0.307649,12
FRFR05022100,BOD5,2006,1.91667,6
RO105900,Phosphate,2006,0.023,4
FISW_133,Phosphate,2006,0.0772,13
PT273C39,Nitrite,2006,0.02,2
SIV8730,Phosphate,2006,0.03,11
FRGR04015300,Chlorophyll a,2006,4.87875,8
EL02110201,Ammonium,2006,0.1,4
DEGM_BB_25501075,Nitrite,2006,0.016,2
DESM_NW006002,Nitrite,2006,0.058,16
LVE0300100,Phosphate,2006,0.015875,4
FISW_171,Total organic carbon (TOC),2006,9.5,1
PT30E03S,BOD5,2006,2.0,15
FRGR04057000,Nitrate,2006,2.068096,12
FRBSS001WDNB,Nitrate,2006,21.4,6
DESM_DEBY_21142,Phosphate,2006,0.172,26
ATFW52120427,Ammonium,2006,0.012326,12
NO243-40823,Total organic carbon (TOC),2006,0.795,2
FISW_920,Nitrate,2006,0.05,2
FISW_403,Chlorophyll a,2006,37.0,3
FRHR03176945,Nitrate,2006,6.906197,6
LTL204,Nitrite,2006,0.002,4
ATPG91100112,Nitrate,2006,210.75,1
LVV0100100,Phosphate,2006,0.0259,12
FRBSS001CPDS,Nitrite,2006,0.01,2
EL07090711,Nitrite,2006,0.1,1
DEGM_SH_4522,Nitrate,2006,46.03872,1
PT413A40,Nitrate,2006,33.0,2
CZPMO_1201,Chlorophyll a,2006,8.2136,11
FRHR03105500,Chlorophyll a,2006,2.4075,12
FRFR05095000,Ammonium,2006,0.027205,6
FRGR04168140,Nitrate,2006,7.094385,12
EL03200301,Ammonium,2006,0.1,3
SKS600591,Ammonium,2006,0.11,2
FRGR04100000,Chlorophyll a,2006,11.215,8
ES020ESPF004300118,Nitrate,2006,0.253011,1
ATPG54100712,Nitrite,2006,0.002,1
LTL180,Secchi depth,2006,2.1,7
DEGM_DESN_53406001,Ammonium,2006,0.025,1
PT607F492,Nitrite,2006,0.02,2
CHNTG06A,Ammonium,2006,0.03,1
FRGR04155500,Phosphate,2006,0.03739,12
HR29010,Total organic carbon (TOC),2006,5.6483,12
PL08S0301_0159,Ammonium,2006,0.133917,12
FISW_524,Nitrate,2006,0.07,2
DEGM_DEBW_119-257-5,Ammonium,2006,0.06,1
FRHR03084470,BOD5,2006,1.3875,12
FRGR04192550,Total phosphorus,2006,0.0675,12
ATKK61101032,Nitrite,2006,0.005,1
FRBSS001ZPSC,Nitrite,2006,0.03,1
NO247-41467,Dissolved organic carbon (DOC),2006,2.5,2
IT09S1277,Total phosphorus,2006,0.041053,4
FRBSS001LTCN,Nitrate,2006,13.0,1
FISW_950,Phosphate,2006,0.0036,4
DEGM_DEBW_69-358-1,Nitrite,2006,0.01,1
FRBSS002GRQJ,Ammonium,2006,0.05,5
ATPG32300112,Nitrate,2006,22.15,1
SE663220-139381,Nitrate,2006,0.061,4
FRBSS002GQUG,Nitrite,2006,0.02,5
BG1YN43199MS021,Total phosphorus,2006,0.03,1
PT449A43,Ammonium,2006,0.04,2
LTGWM417_25391,Nitrate,2006,21.18,1
FRBSS000RDKJ,Nitrate,2006,107.6,4
ATPG30100072,Nitrate,2006,8.825,1
FRBSS002NGXM,Nitrate,2006,18.43,3
FISW_93,Total phosphorus,2006,0.0393,3
FRGR04196449,Total phosphorus,2006,0.0825,12
ATPG32300062,Nitrite,2006,0.01,1
FRBSS000HNJW,Nitrate,2006,20.366667,6
CZPOD_1152,Total organic carbon (TOC),2006,11.0,12
IT09S0973,Nitrate,2006,0.392716,7
ATPG32400102,Ammonium,2006,0.01,1
HR25071,Chlorophyll a,2006,11.1229,12
ATFW31100057,Total organic carbon (TOC),2006,8.01667,12
DEGM_DEBY_1131552700024,Nitrate,2006,2.1,2
DESM_DEBY_2322,Phosphate,2006,0.016,20
FRBSS001LLRP,Nitrite,2006,0.05,2
RSLW00013,Secchi depth,2006,1.6,1
FRER06217500,Chlorophyll a,2006,3.075,4
ES020ESPF004300003,Nitrate,2006,0.82976,4
IT09S1234,Ammonium,2006,0.046271,7
ATPG92200572,Nitrite,2006,0.005,1
EL14721401,Nitrate,2006,23.25,4
PT179C9,Nitrate,2006,6.9,2
PL01S0301_0923,Total organic carbon (TOC),2006,8.221,13
RSRW00018,Nitrate,2006,0.335014,19
FRGR04216000,Phosphate,2006,0.023891,28
FRHR03095000,Nitrate,2006,4.846832,11
EL08070803,Ammonium,2006,0.1,11
ATPG92200382,Nitrite,2006,0.005,1
FISW_556,Total organic carbon (TOC),2006,2.1,1
PT26G05,Chlorophyll a,2006,15.6767,12
CZVP7526,Nitrate,2006,13.0,2
PL02S0501_0858,BOD5,2006,4.008,12
FRGR04177320,Phosphate,2006,0.001632,12
FRHR03134730,Nitrite,2006,0.033732,12
EL02240202,Nitrite,2006,0.05,4
FRBSS001ZNHP,Ammonium,2006,0.01,2
RSRW00014,Nitrite,2006,0.0148,12
DEGM_DERP_2674255200,Ammonium,2006,0.02,1
DEGM_DENI_9610373,Ammonium,2006,1.335,2
PT11K03,Phosphate,2006,0.02182,7
FRGR04103500,Phosphate,2006,0.052401,12
ATFW52220197,Total phosphorus,2006,0.012667,12
DEGM_DEBY_1131563800010Q,Nitrite,2006,0.02,2
FRGR04011300,Chlorophyll a,2006,13.2338,8
EL14191402,Nitrate,2006,1.0,5
IT03POLSGALN1LO1,Chlorophyll a,2006,1.4,4
CZPB0024,Nitrite,2006,0.005,2
SE740810-178405,Nitrate,2006,0.042,12
FRGR04086500,Total phosphorus,2006,0.051667,12
SE666294-137309,Nitrate,2006,0.075,12
EL14511401,Nitrate,2006,5.88,5
FRFR05144000,Nitrate,2006,1.010522,12
FRGR04123760,Total phosphorus,2006,0.038333,12
RSRW00031,Phosphate,2006,0.5285,11
FRAR01101000,Total phosphorus,2006,0.127,10
ATFW40502017,BOD5,2006,1.79091,11
SE671742-158974,Total phosphorus,2006,0.015,12
FRHR03234650,Ammonium,2006,0.085502,12
FRBSS002HZPN,Nitrite,2006,0.02,3
FRCR02018000,Nitrite,2006,0.071776,12
RSLW00030,BOD5,2006,1.9813,3
FRGR04132500,Ammonium,2006,0.098457,18
FRHR03116720,Total phosphorus,2006,0.045833,12
FRFR05008000,Phosphate,2006,0.119432,10
FRHR03014130,BOD5,2006,0.75,12
FRB1R02118300,Nitrite,2006,0.031957,12
FISW_1447,Total phosphorus,2006,0.024,2
EL04060406,Nitrite,2006,0.05,1
RO21120,Ammonium,2006,0.254842,4
RO105700,Ammonium,2006,0.248845,4
ATFW31100127,Nitrate,2006,5.272719,12
IT21S24,Nitrate,2006,0.059669,6
BG4G0000PT1MP049,Ammonium,2006,0.036,1
RO50100,Ammonium,2006,0.020987,4
FRHR03254370,Nitrate,2006,1.703301,7
LTL106,Chlorophyll a,2006,3.37,8
FISW_178,Ammonium,2006,0.025984,2
FRDR06202000,BOD5,2006,1.3375,12
EL08140802,Ammonium,2006,0.1,3
PL01S1601_1918,Nitrate,2006,0.582024,12
DESM_BB_HV_0110,Nitrate,2006,1.348476,12
EL03170303,Ammonium,2006,0.1,6
FRBSS000USZN,Nitrate,2006,2.65,2
PL01S1101_1619,BOD5,2006,6.375,12
FRGR04000600,Chlorophyll a,2006,2.33625,8
DEGM_DEBY_1131593100020,Ammonium,2006,0.03,2
PT316T169,Nitrite,2006,0.0099,2
HR29111,Nitrate,2006,1.415459,26
SIV2199,Ammonium,2006,0.040768,24
LTR433,BOD5,2006,2.492816,12
PT229C280,Nitrate,2006,3.85,2
EL05150521,Ammonium,2006,0.1,5
FRBSS001XZTB,Nitrite,2006,0.01,2
LVV0560200,Nitrite,2006,0.011146,11
ATKK32000222,Nitrite,2006,0.005,1
NO196-38554,Phosphate,2006,0.0035,4
FRFR05169000,Phosphate,2006,0.008158,6
PT594F58,Ammonium,2006,0.04,2
HR16008,Nitrite,2006,0.0052,11
FRBSS001URLB,Ammonium,2006,0.05,6
ATPG53100172,Ammonium,2006,0.002,1
FRBSS000MUMF,Nitrite,2006,0.01,2
FRBSS000HPNC,Nitrate,2006,32.0,6
FRDR06061000,Total phosphorus,2006,0.040833,12
FRBSS000AKTX,Nitrate,2006,27.5,2
PT185C62,Ammonium,2006,0.2,2
PT416T74,Nitrate,2006,1.005,2
CZPP0533,Ammonium,2006,0.05,2
FRB1R02109000,Phosphate,2006,0.029087,29
PT21J02,Nitrate,2006,1.189279,13
ATPG61025262,Nitrite,2006,0.01,1
FRBSS002FLZW,Ammonium,2006,0.05,1
FRBSS002BGCH,Nitrite,2006,0.03,1
EL14531402,Ammonium,2006,0.1,5
LVD4760100,Total phosphorus,2006,0.07575,4
DEGM_DEBW_196-769-6,Nitrate,2006,23.6,1
FISW_475,Secchi depth,2006,3.35,2
ATPG53200112,Nitrate,2006,3.325,1
LVL1470100,BOD5,2006,1.9475,4
CZPO4008,Ammonium,2006,0.05,2
PL02S1401_1273,Ammonium,2006,1.312184,12
FRBSS001SEYR,Nitrate,2006,2.766667,3
FISW_495,Chlorophyll a,2006,4.0,1
PT519A65,Nitrite,2006,0.002,2
SE713131-144608,Ammonium,2006,0.011993,4
SIV8730,Nitrate,2006,1.010885,12
ATFW10000177,Nitrite,2006,0.0245,12
FISW_236,Phosphate,2006,0.006,1
FRHR03033240,BOD5,2006,2.13333,6
FISW_916,Secchi depth,2006,2.866,6
FISW_689,Chlorophyll a,2006,16.0,3
FRBSS002FLZW,Nitrite,2006,0.02,1
FISW_4278,Secchi depth,2006,2.616,6
CZVB0295,Nitrite,2006,0.0825,2
EESJA6793000,Nitrite,2006,0.002808,3
DESM_DEST_420345_A,Chlorophyll a,2006,2.36,5
FRHR03149081,Nitrite,2006,0.015471,12
DEGM_DEBW_2-121-6,Ammonium,2006,0.01,1
FRDR06166000,Nitrite,2006,0.003551,12
HU101179055,Nitrite,2006,0.02675,8
EL07090705,Ammonium,2006,0.1,1
EL10031006NEW,Ammonium,2006,0.1,1
DEGM_DEMV_19380005,Nitrate,2006,0.135,2
FISW_680,Secchi depth,2006,1.423,13
FRGR04028400,Ammonium,2006,0.053763,12
FRGR04123100,BOD5,2006,1.50375,8
FRGR04133000,Nitrate,2006,4.100441,12
PT348T20,Nitrite,2006,0.03,2
DEGM_DEBY_4120632700022,Nitrite,2006,0.01,2
EL07190705,Ammonium,2006,0.1,4
FRBSS001ASFG,Nitrate,2006,23.8,2
FRBSS001ZRAZ,Ammonium,2006,0.01,1
DEGM_DEBW_15-364-0,Nitrite,2006,0.01,6
SIV6210,Phosphate,2006,0.073,12
FRCR02018500,Ammonium,2006,0.090361,12
ATPG60655512,Nitrate,2006,50.375,1
FRBSS001FVUH,Ammonium,2006,0.02,2
CZVP7712,Nitrate,2006,1.0,2
PT581A9,Ammonium,2006,0.04,2
PT328T43,Ammonium,2006,0.03,2
FRBSS002BFSB,Nitrite,2006,0.03,1
DEGM_DEBW_28-705-2,Nitrite,2006,0.01,6
FRDR06000997,Phosphate,2006,0.029368,2
FISW_685,Total organic carbon (TOC),2006,9.55,1
LVG3030100,Phosphate,2006,0.013604,12
FRBSS000ESVX,Ammonium,2006,0.05,1
FRBSS000VSHE,Ammonium,2006,0.05,2
CZPP0300,Nitrite,2006,0.005,2
DEGM_DEBW_127-715-1,Nitrate,2006,0.5,1
FRBSS001ZTTP,Ammonium,2006,0.05,2
NO021-41611,Ammonium,2006,0.010087,2
CZVP7508,Ammonium,2006,0.05,2
DEGM_DENI_100000581,Nitrite,2006,0.03,1
FRBSS002EDHK,Ammonium,2006,0.05,1
FISW_26,Phosphate,2006,0.001,4
PT17NN1,Ammonium,2006,0.04,1
EESJA8127000,Total phosphorus,2006,0.0549,12
FRFR05130000,Total phosphorus,2006,0.04375,12
ATPG31300182,Nitrate,2006,42.525,1
BEVL_VMM_172100,Nitrite,2006,0.300002,12
FISW_590,Phosphate,2006,0.001,2
FRHR03227100,Ammonium,2006,0.021052,12
EL12051211,Nitrate,2006,1.0,2
DEGM_DESN_52456001,Nitrate,2006,12.0,1
FISW_584,Ammonium,2006,0.001999,2
SIV9300,Total phosphorus,2006,0.05,12
FRBSS002BDAK,Nitrate,2006,0.25,1
FRBSS002DBKV,Nitrate,2006,59.2,5
DEGM_DERP_2547100800,Nitrate,2006,9.6,1
BEVL_VMM_6000,BOD5,2006,2.99167,12
CZVP7615,Nitrate,2006,1.0,2
FISW_987,Total phosphorus,2006,0.014,1
FISW_31,Secchi depth,2006,1.63,5
HU101178818,Total organic carbon (TOC),2006,0.538298,14
FRBSS000LGAE,Nitrate,2006,41.44,5
FRDR06020100,Nitrite,2006,0.006087,6
ATPG60656302,Nitrite,2006,0.005,1
ATPG31600042,Nitrate,2006,88.175,1
DESM_DESL1620,Nitrite,2006,0.081,26
ES091R1702,Nitrite,2006,0.00684,12
DESM_NW805180,Nitrate,2006,4.538589,25
RO113600,Nitrite,2006,0.093001,4
EL03140301,Nitrite,2006,0.05,2
ATKK40903012,Nitrite,2006,0.005,1
LV909D6_24558,Ammonium,2006,0.019,1
FRDR06061000,Nitrate,2006,0.590885,12
SIV6030,Nitrate,2006,0.688983,2
FRBSS002GFZU,Nitrite,2006,0.03,2
FRGR04030000,Total phosphorus,2006,0.052083,12
PL01S0301_0923,BOD5,2006,2.982,27
PL07S0801_0071,Chlorophyll a,2006,3.066,5
EL04040402,Nitrate,2006,27.9,2
FRBSS001PQFU,Ammonium,2006,0.05,10
CZVP7221,Nitrate,2006,0.5,2
EL01100113,Nitrate,2006,7.4,3
SE749870-169055,Nitrate,2006,0.042,12
FRHR03068100,Nitrite,2006,0.008877,12
HU101178265,Nitrate,2006,2.837978,14
IT09S0979,Ammonium,2006,0.035978,7
RSLW00006,Nitrate,2006,0.015001,3
PL02S1401_1273,BOD5,2006,6.242,12
CZVP8425,Ammonium,2006,0.05,2
ESCHC2019,Nitrate,2006,0.759032,4
NO001-41071,Total organic carbon (TOC),2006,8.5,2
HR40416,Ammonium,2006,0.06446,12
FRHR03272685,Ammonium,2006,0.0502,12
EL14871409,Ammonium,2006,0.1,4
FRDR06194800,Nitrite,2006,0.316016,6
FRDR06177000,Ammonium,2006,0.080968,6
EL07360703,Nitrite,2006,0.05,1
EL02210203,Nitrate,2006,1.0,1
ATPG30600152,Ammonium,2006,0.01,1
FRBSS000LXMZ,Nitrate,2006,36.466667,3
FRDR06093900,Nitrate,2006,1.936371,12
NLD_GMW34D000200_001,Total phosphorus,2006,0.1492,2
IT05217,Total phosphorus,2006,0.072,12
ATPG31200452,Nitrate,2006,54.4,1
EESJA1321000,Nitrite,2006,0.0138,12
NO021-40949,Ammonium,2006,0.002328,1
LTL48,BOD5,2006,2.505747,3
FRGR04114500,BOD5,2006,1.56625,8
FRFR05227000,Ammonium,2006,0.039642,10
FRFR05169000,Ammonium,2006,0.019432,6
FISW_1571,Secchi depth,2006,3.8,1
FISW_818,Total phosphorus,2006,0.0288,4
LTR79,Nitrate,2006,1.391058,10
ATFW31100057,Total phosphorus,2006,0.200167,12
EL03260302,Ammonium,2006,0.1,3
FRBSS000YMAX,Nitrate,2006,12.45,2
PT440T94,Nitrite,2006,0.03,2
ES020ESPF004300048,BOD5,2006,0.0,4
FRHR03051500,Nitrate,2006,10.756347,12
FISW_609,Secchi depth,2006,4.2,2
PT297C96,Nitrate,2006,2.0,2
DESM_DENI_36912024,Total phosphorus,2006,0.17,26
EL08070806,Nitrate,2006,11.333333,3
PT524A51,Ammonium,2006,0.04,2
