monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
ES091R0276,Ammonium,2011,0.01679,3
FRDR06170000,Total phosphorus,2011,0.05,6
RSRW00024,Nitrite,2011,0.009917,12
PL02S0601_0935,Total phosphorus,2011,0.2,10
BERWE060_3724003,Total organic carbon (TOC),2011,1.8,1
FRGR04072000,Ammonium,2011,0.052143,12
IEMRRS33B010100,Phosphate,2011,0.018083,12
PT432T740,Nitrate,2011,2.0,1
PL01S0302_0211,Chlorophyll a,2011,24.4667,3
CHNTQ03,Nitrite,2011,0.01,1
IEMRRS25T030400,BOD5,2011,3.19375,24
SE658834-139524,Nitrate,2011,0.373,12
FISW_667,Total organic carbon (TOC),2011,6.2833,3
FRGR04056000,Total phosphorus,2011,0.044417,12
FRDR06118550,Ammonium,2011,0.019432,6
ATKK61207022,Nitrite,2011,0.005,1
CY1975-047,Ammonium,2011,0.019,2
IT06PN072,Ammonium,2011,0.019988,3
ES091R0133,BOD5,2011,0.8333,4
BERWM041_4084211,Total organic carbon (TOC),2011,1.05,4
CZVP7207,Nitrate,2011,35.5,1
DEGM_BB_43526000,Ammonium,2011,0.99,2
FRGR04201185,Ammonium,2011,0.028825,12
PL02S0101_0549,Total phosphorus,2011,0.157667,12
LTL258,Nitrite,2011,0.0035,4
SKS008906,Nitrite,2011,0.005,2
ES100ESPF110018000,Phosphate,2011,0.8653,15
FRCR02028000,BOD5,2011,3.0,12
CHRW-1388,Ammonium,2011,0.085674,12
ITAMS61PR0012,Total phosphorus,2011,0.0367,6
FRDR06202000,Ammonium,2011,0.024614,12
FRBSS001LUVE,Ammonium,2011,0.082,5
CZPLA_52,Nitrate,2011,3.541654,24
SE622467-133458,Ammonium,2011,0.046971,12
FRDR06208900,Ammonium,2011,0.332941,6
DESM_BB_HV_0110,Dissolved organic carbon (DOC),2011,9.5,11
FRGR04093800,Phosphate,2011,0.016316,12
FRBSS000FHGL,Nitrite,2011,0.02,1
CHRW-1779,Dissolved organic carbon (DOC),2011,2.441667,12
PT425T139,Nitrate,2011,59.0,1
FRGR04017000,BOD5,2011,1.7875,12
FRHR03029000,Ammonium,2011,0.054242,23
DESM_DEBY_2962,Total organic carbon (TOC),2011,3.008,25
PL01S0302_0222,Chlorophyll a,2011,48.2667,3
DESM_DEBY_2344,Nitrite,2011,0.011635,26
DESM_NW004108,Nitrite,2011,0.028,25
FRBSS000AYFW,Nitrate,2011,0.5,4
FRBSS000DQPB,Nitrate,2011,21.0,2
FISW_18,Total organic carbon (TOC),2011,6.9154,13
FRBSS000UNTH,Nitrate,2011,8.78,5
IEMRRS25G040025,Ammonium,2011,0.020737,12
BERW_03410,Nitrite,2011,0.032273,13
LTR92,Phosphate,2011,0.07125,12
IEMRRS16A020600,Ammonium,2011,0.044417,18
FRGR04027810,Phosphate,2011,0.041605,12
CHRW-1765,Dissolved organic carbon (DOC),2011,4.151667,12
PT607F486,Nitrate,2011,3.1,1
DEGM_DERP_2517250600,Phosphate,2011,0.01,2
FRDR06710043,Nitrate,2011,1.215641,6
SKS727791,Nitrite,2011,0.04,1
LVD4060100,Chlorophyll a,2011,2.93333,3
BG1G0000J3KMP305,Nitrate,2011,10.076667,3
CZPB0364,Nitrate,2011,3.04,1
ATSE20201000,Nitrate,2011,0.24143,4
FRER06213800,Total phosphorus,2011,0.015833,12
CZVB0295,Ammonium,2011,0.096,1
CHNTG40,Total phosphorus,2011,0.01,1
PL01S0701_1064,Total organic carbon (TOC),2011,14.5833,12
PL04S1301_0001,Ammonium,2011,0.623612,4
IT05464,Total phosphorus,2011,0.015,2
IT05494,Ammonium,2011,0.004997,3
ES010ESPFMS038FQ,BOD5,2011,0.3333,12
DEGM_BB_32439500,Nitrite,2011,0.03,2
DESM_BB_HV_0080,Phosphate,2011,0.033692,13
NO168-41464,Total phosphorus,2011,0.0033,1
CZVP7230,Ammonium,2011,0.05,1
HR31024,Total organic carbon (TOC),2011,1.509,12
ATPG54111962,Nitrate,2011,1.33,1
FRBSS001WWDW,Nitrite,2011,0.03,1
IT01043004,BOD5,2011,1.16667,6
FRHR03109000,Nitrate,2011,3.291777,22
FRGR04146000,Total phosphorus,2011,0.169958,24
SIV4753,Phosphate,2011,0.023,4
ES091R0444,Total phosphorus,2011,0.04,3
PL01S0602_3032,Phosphate,2011,0.003875,4
FRDR06183000,BOD5,2011,0.716667,6
RO113200,Chlorophyll a,2011,2.96,3
ISVELLANKATLA,Nitrite,2011,0.000609,1
IT05205,Nitrate,2011,1.20005,12
DESM_DEST_310030_A,Total organic carbon (TOC),2011,5.05,12
PL01S0802_0632,Phosphate,2011,0.003075,4
FRBSS002EFSY,Ammonium,2011,0.05,2
BG1G0000QALMP009,Nitrite,2011,0.00375,4
NL05_03_001,Phosphate,2011,0.0275,12
ES020ESPF004300160,Nitrate,2011,0.037602,4
DESM_DENI_92862534,BOD5,2011,2.71667,12
PT03H09C,Nitrate,2011,0.131773,6
ATPG40414012,Nitrate,2011,11.0,1
DEGM_HE_8988,Nitrate,2011,17.0,1
ITG-0256-CF000102-ST01,Total phosphorus,2011,1.066,3
IEMRRS26I010100,BOD5,2011,1.31227,22
FRDR06181945,BOD5,2011,0.425,6
FRHR03227100,Dissolved organic carbon (DOC),2011,1.5,12
IT06UD163,Ammonium,2011,0.063294,3
ES020ESPF004300073,BOD5,2011,4.0,1
FRDR06129550,Dissolved organic carbon (DOC),2011,2.22,5
ES091R0449,BOD5,2011,0.7037,9
FRCR02096750,Phosphate,2011,0.007713,11
FRGR04017000,Nitrate,2011,0.841164,12
FRDR06042500,BOD5,2011,1.075,6
ITG-0129-CF000300-ST01,Phosphate,2011,0.0825,4
FISW_809,Phosphate,2011,0.0015,4
SE648930-125964,Nitrate,2011,0.33,12
DESM_HE_556,Chlorophyll a,2011,28.134,5
FRBSS001VZZD,Ammonium,2011,0.05,2
BG3G000000QMP008,Nitrite,2011,0.006,4
FRBSS001HRWG,Ammonium,2011,0.17,4
CZPP0391,Nitrate,2011,0.65,1
BG3AR00471MS0130,BOD5,2011,1.285,4
LTGWM559_35979,Nitrate,2011,0.05,1
FRFR05180295,Ammonium,2011,0.019432,6
FRCR02001700,Dissolved organic carbon (DOC),2011,1.726923,26
CZPP0021,Ammonium,2011,0.05,1
NL05_08_005,Phosphate,2011,0.115,12
XKRV01_061,Nitrate,2011,0.050002,2
FRDR06177500,Nitrate,2011,0.61422,5
IT05434,Nitrite,2011,0.0548,12
EESJA9977000,Nitrite,2011,0.009583,12
SE647568-131469,Total organic carbon (TOC),2011,16.6,12
FRCR02045050,Nitrate,2011,1.744423,12
ITR1101216ES,BOD5,2011,0.833333,3
DESM_DEBY_2384,Nitrite,2011,0.020327,26
HR15351,Phosphate,2011,0.1581,12
CZPO4008,Nitrate,2011,6.73,1
RSLW00065,Ammonium,2011,0.049691,3
FRGR04040355,Ammonium,2011,0.438523,12
BG4ST06731MS160,Phosphate,2011,0.0539,4
CZVP8236,Nitrite,2011,0.0143,1
IEMRRS15N010300,Nitrite,2011,0.0171,20
ES020ESPF004300570,Ammonium,2011,0.06406,15
CZPP0387,Nitrate,2011,36.4,1
FRFR05061500,BOD5,2011,0.725,12
BERWM041_4084211,Phosphate,2011,0.14375,4
PL01S1101_1598,Total phosphorus,2011,0.163333,6
IT05175,Nitrite,2011,0.065,4
SE627515-132620,Total organic carbon (TOC),2011,13.2,12
FRBSS002EGQZ,Nitrate,2011,38.714286,7
DEGM_HE_6761,Nitrate,2011,3.9,1
PT03I08C,Nitrate,2011,0.161892,6
FRBSS000HPVL,Ammonium,2011,0.03,6
EESJA3204000,Ammonium,2011,0.081449,4
IT12F2_12,Phosphate,2011,0.490125,8
DEGM_BB_33442430,Nitrite,2011,0.03,2
FRGR04083000,Ammonium,2011,0.039836,12
PLGW600079_002,Total organic carbon (TOC),2011,1.0,1
DEGM_DENI_100000543,Nitrate,2011,7.5256,1
BG3G000PRQPMP005,Nitrate,2011,12.4,4
LTR432,BOD5,2011,1.795972,12
SE663116-160415,Ammonium,2011,0.157902,13
FRFR05097200,Ammonium,2011,0.109145,12
FRBSS001KZDL,Ammonium,2011,0.05,2
SE625989-131913,Nitrate,2011,1.36,12
ESCHC2363,Nitrate,2011,1.108946,8
ES100ESPF100050000,Dissolved organic carbon (DOC),2011,1.58,5
IT06PN063,Ammonium,2011,0.018738,4
ES060ESPFMA324,Total phosphorus,2011,0.0206,7
FRDR06580884,Total phosphorus,2011,0.02,6
IEMRRS18B022600,Ammonium,2011,0.03243,20
FRBSS000RZGG,Nitrate,2011,20.7,9
FRBSS001AKGX,Nitrite,2011,0.02,5
DESM_SH_123016,Nitrate,2011,2.609799,13
LVE0440100,Chlorophyll a,2011,23.7,2
IT06PN020,Phosphate,2011,0.1,1
NO016-41061,Total organic carbon (TOC),2011,10.5,1
FRFR05154400,Total phosphorus,2011,0.069167,6
FRBSS002EXBY,Nitrate,2011,10.252,5
DESM_NW515103,Total organic carbon (TOC),2011,4.27143,7
LTR431,Nitrate,2011,6.088923,12
ES091R0481,Nitrate,2011,0.926239,4
SKS001262,Nitrate,2011,7.38,2
FRFLP1-3003,Ammonium,2011,0.02157,4
ITG-0102-CF000101-ST01,Phosphate,2011,0.025,3
FRHR03017900,Nitrate,2011,2.766245,10
ATPG32400202,Nitrate,2011,62.15,1
FRGR04156200,Dissolved organic carbon (DOC),2011,4.665,12
BEBR_IBGE_ZEN025,BOD5,2011,4.7458,12
CZPP0359,Nitrate,2011,84.6,1
FRGR04074647,Phosphate,2011,0.028281,12
ITBMS34SD0910,Total phosphorus,2011,0.0525,4
CZVB9534,Ammonium,2011,0.05,1
FRDR06456610,Dissolved organic carbon (DOC),2011,4.527273,11
DEGM_DENI_9700272,Ammonium,2011,4.5717,2
FRFR05154250,BOD5,2011,2.0,6
RO106500,Chlorophyll a,2011,2.95,2
FRBSS000AJYZ,Nitrite,2011,0.05,2
LTGWM588_35949,Nitrate,2011,0.05,1
ATFW31000187,Total organic carbon (TOC),2011,2.53333,9
FRER06219105,Dissolved organic carbon (DOC),2011,1.116667,6
PL08S0301_0108,Total phosphorus,2011,0.135583,12
PL02S0101_0563,Ammonium,2011,0.254259,12
NO087-38549,Total organic carbon (TOC),2011,1.14,4
CZPOD_1146,Total organic carbon (TOC),2011,7.235,24
FRBSS002FLZW,Nitrate,2011,28.0,2
ATPG54100932,Nitrate,2011,4.8,1
ITAMS63SG0014,Total phosphorus,2011,0.0288,12
RSGW00043,Nitrite,2011,0.002,1
IT2111205,BOD5,2011,1.175,12
FRDR06580724,Dissolved organic carbon (DOC),2011,1.15,6
SE655863-129783,Phosphate,2011,0.001,3
XKRV02_041,Nitrite,2011,0.11027,11
DEGM_SH_3923,Nitrate,2011,93.84816,1
IESE_G_0131_3700_0007,Total phosphorus,2011,0.01,4
ES020ESPF004300123,BOD5,2011,1.9472,12
IT01573010,Total phosphorus,2011,0.05,6
ES020ESPF004300077,Nitrate,2011,3.834459,3
FRDR06086100,BOD5,2011,0.85,6
PT08K01,BOD5,2011,2.0,10
SIJ0102,Chlorophyll a,2011,3.875,18
SKS001094,Nitrate,2011,30.3,1
IT12F5_14,Phosphate,2011,0.169375,8
BG2G000J3K1MP117,Ammonium,2011,0.2005,2
IT01822050,Nitrite,2011,0.0015,12
CZVO0172,Ammonium,2011,0.086,1
DEGM_DENI_500000015,Nitrite,2011,0.01,1
CZVP7214,Nitrite,2011,0.005,1
PT566A47,Nitrate,2011,5.55,2
FRDR06012080,Total phosphorus,2011,0.025,6
FRDR06004000,Nitrate,2011,3.421112,6
SE614886-136002,Total organic carbon (TOC),2011,11.1,12
ES060ESPFMA038,BOD5,2011,0.3333,4
IEMRRS12C030200,Ammonium,2011,0.012992,5
FRFR05176150,BOD5,2011,0.925,6
NL05_08_005,Nitrate,2011,0.23625,12
FRCR02065090,Ammonium,2011,0.026234,12
PL01S0202_2260,Ammonium,2011,0.004997,4
FISW_760,Total phosphorus,2011,0.0123,4
FRBSS001RGKP,Nitrate,2011,4.7,8
CHRW-1044,Ammonium,2011,0.03039,12
FRFR05099170,BOD5,2011,1.05,6
ATSE20501000,Chlorophyll a,2011,2.5,4
DESM_DEBY_2971,Total phosphorus,2011,0.007327,26
FRHR03134000,Ammonium,2011,0.102343,12
CZVP7707,Nitrite,2011,0.005,1
FRHR03144475,Ammonium,2011,0.032387,12
PL02S0901_0948,Total phosphorus,2011,0.115417,12
IT01007015,Nitrate,2011,0.858369,12
FRBSS002NLYU,Nitrate,2011,1.994,5
PLGW200044_003,Nitrite,2011,0.02,2
FRFR05127000,BOD5,2011,1.6625,12
XKRV01_092,Ammonium,2011,1.196666,11
PLGW6000141_002,Phosphate,2011,7.0516,2
IT01125020,Ammonium,2011,0.264835,6
ES100ESPF100036000,Nitrate,2011,2.798216,5
FRFR05139390,Phosphate,2011,0.038342,6
PT05F03,Ammonium,2011,0.277002,8
FRFR05219600,Ammonium,2011,0.633495,6
BG3AR00133MS0010,BOD5,2011,1.843,4
FRFR05175100,BOD5,2011,1.2,6
ITF15TM,Nitrate,2011,1.100046,10
CHRW-6060,Dissolved organic carbon (DOC),2011,0.801667,12
PL01S0602_3049,Nitrate,2011,0.034064,8
FRGR04200595,BOD5,2011,2.13333,12
FISW_176,Total phosphorus,2011,0.0533,2
CY2011-WDD07,Nitrate,2011,0.38,1
PLGW200031_009,Nitrate,2011,21.55,2
ATPG70321012,Nitrate,2011,8.6,1
FISW_987,Nitrate,2011,0.0038,2
FRHR03166050,Nitrate,2011,4.80988,12
IT01071010,Total phosphorus,2011,0.0325,6
PL01S1102_0648,Ammonium,2011,0.391007,4
RSLW00060,Ammonium,2011,0.078701,3
ATFW40502017,Ammonium,2011,0.037431,11
FRDR06057700,Total phosphorus,2011,0.223333,6
CZPVL_1080,Nitrite,2011,0.028778,9
FRFR05110000,Ammonium,2011,0.033035,12
BG2G000000QMP013,Nitrite,2011,0.015,4
ITG-0007-CF000100-ST01,Ammonium,2011,20.740402,3
RSRW00040,Phosphate,2011,0.066556,9
SE666294-137309,Phosphate,2011,0.003,11
FISW_776,Phosphate,2011,0.0017,6
BG3G00000PGMP062,Ammonium,2011,0.26275,4
ATFW61300327,Nitrite,2011,0.0125,8
CHRW-3627,Phosphate,2011,0.054083,12
FRBSS000SPYL,Ammonium,2011,0.03,2
PT18E01,Nitrate,2011,3.733214,16
EESJA6880000,Ammonium,2011,0.011743,12
ES100ESPF200042000,Nitrate,2011,2.822317,15
IT06PN091,Phosphate,2011,0.1,3
PT09G03,Total phosphorus,2011,0.1,9
BG2KA00819MS025,BOD5,2011,5.075,4
RSLW00070,Nitrate,2011,0.322513,3
IT0542,BOD5,2011,1.3083,12
FRGR04111000,BOD5,2011,2.18333,12
SE703055-166572,Nitrate,2011,0.063,11
FRDR06579000,Total phosphorus,2011,0.04,6
ES100ESPF210004000,Phosphate,2011,0.1034,5
PL02S1401_1381,Total phosphorus,2011,0.09,11
IEMRRS26M020500,Ammonium,2011,0.066875,12
FRDR06000997,BOD5,2011,1.18333,6
CZVP1626,Nitrite,2011,0.005,1
DESM_DEST_310070,Dissolved organic carbon (DOC),2011,4.15,12
PL02S0502_2219,Phosphate,2011,0.00675,4
ATPG53200232,Ammonium,2011,0.003,1
DESM_BWU51,Ammonium,2011,0.043435,26
FRBSS001NYQW,Nitrate,2011,48.831667,12
RSRW00009,Total organic carbon (TOC),2011,5.21429,7
RSLW00051,Total organic carbon (TOC),2011,3.145,3
IT05118,Phosphate,2011,0.017,4
ITG-0066-CF000102-ST01,Nitrate,2011,0.72003,2
FRAR01037000,Nitrate,2011,8.091737,12
EESJA9356000,Nitrate,2011,13.5,4
ES091R0477,Total phosphorus,2011,0.015,3
SE662709-160136,Phosphate,2011,0.017,6
FISW_447,Nitrate,2011,0.1358,2
FRFR05015900,Total phosphorus,2011,0.0788,10
FRCR02021000,Phosphate,2011,0.090009,12
NL59_3LVE85,Total phosphorus,2011,0.195833,12
FRGR04182000,Nitrate,2011,5.974708,12
IESW_G_0026_1300_0009,Total phosphorus,2011,0.007,3
ATPG54100882,Ammonium,2011,0.584,1
DESM_DEMV_140010,Total phosphorus,2011,0.080667,6
PT11H09C,Nitrite,2011,0.005328,6
EESJA5850000,Ammonium,2011,0.01,4
FRGR04025100,Total phosphorus,2011,0.034167,12
SE663617-160579,Total phosphorus,2011,0.069,12
ATPG61040092,Nitrite,2011,0.008,1
ES010ESPFMS082FQ,Nitrate,2011,0.73043,3
ES091R0417,Total phosphorus,2011,0.015,3
ES060ESPFMA148,Nitrate,2011,0.73193,15
ES100ESPF030001000,Nitrate,2011,1.892579,3
FRHLF5016503,Phosphate,2011,0.000489,3
FISW_4278,Total phosphorus,2011,0.0222,18
FRFR05220000,Nitrate,2011,4.09103,6
FRFR05111650,Phosphate,2011,0.008158,6
SKS087390,Nitrate,2011,2.71,1
BEVL_VMM_581000,Nitrate,2011,3.041827,12
EESJA5489000,Nitrate,2011,20.75,4
FRHR03052338,Ammonium,2011,0.074232,10
RO52100,Nitrate,2011,0.97079,12
CZPVL_1088,Nitrite,2011,0.044917,12
FRDR06188740,Dissolved organic carbon (DOC),2011,3.866667,3
CZVP1138,Nitrate,2011,1.3,1
FRHR03250475,Total phosphorus,2011,0.11,12
CZPVL_1042,Nitrate,2011,1.318514,27
ES080ESPFES080-JU053,Nitrate,2011,3.106229,4
LTR70,Phosphate,2011,0.043083,12
PL02S0502_2175,Phosphate,2011,0.0045,4
BG1OS00011MS010,Nitrite,2011,0.03,4
FRFR05176150,Phosphate,2011,0.008158,6
ES080ESPFES080-JU194,BOD5,2011,0.8,4
FISW_188,Total phosphorus,2011,0.0445,3
FRBSS001PBPN,Nitrite,2011,0.02,2
IT06PN011,Nitrate,2011,13.775573,4
NL36_OWM_012M,Total organic carbon (TOC),2011,16.5,4
FRDR06820073,BOD5,2011,0.908333,6
FRGR04145000,Phosphate,2011,0.169412,12
FRGR04079600,Dissolved organic carbon (DOC),2011,4.8175,12
IEMRRS18D010200,Nitrite,2011,0.0081,12
DEGM_DEBW_1-557-6,Nitrate,2011,9.766667,3
BERW_01259,Ammonium,2011,0.871353,13
LTR70,Total phosphorus,2011,0.102083,12
ESGOB082,Nitrate,2011,1.20865,2
ES100ESPF200029000,Phosphate,2011,0.0081,5
FRFR05137000,BOD5,2011,1.01667,6
IT05109,Ammonium,2011,0.154904,4
RSLW00015,Phosphate,2011,0.009671,3
FRFR05012000,Nitrate,2011,6.00482,12
PT585F15,Ammonium,2011,0.04,1
IT06UD046,Nitrate,2011,18.203257,4
SE655209-126937,Total phytoplankton biomass,2011,0.164,1
ES060ESPFMA091,Nitrate,2011,3.61455,4
SE666928-156228,Ammonium,2011,0.003,4
SE711365-171748,Secchi depth,2011,2.6,3
DESM_DEBY_19268,Nitrite,2011,0.027192,26
RO113200,Nitrite,2011,0.087,12
FRDR06141000,Total phosphorus,2011,0.076667,6
IT01001250,Ammonium,2011,0.057048,12
FISW_496,Total phosphorus,2011,0.0087,1
FRHR03255180,Dissolved organic carbon (DOC),2011,3.141667,12
ITG-0177-CF000302-ST01,Phosphate,2011,0.025,3
FRGR04215750,Nitrate,2011,2.903611,12
FRGR04160100,BOD5,2011,2.11667,12
ES091R0821,Nitrate,2011,8.456552,3
ATPG20812092,Ammonium,2011,0.005,1
FRBSS001HPLP,Nitrite,2011,0.02,4
SE736804-160569,Phosphate,2011,0.002,4
PT20C01,Total phosphorus,2011,0.4545,2
ES091R0133,Nitrate,2011,0.365215,4
FRGR04009350,Ammonium,2011,0.026881,12
ES020ESPF004300876,Total phosphorus,2011,0.0328,12
PL02S0402_1390,Secchi depth,2011,5.18333,6
FRBSS001MNXS,Nitrate,2011,95.0,6
ITF15SL3,Total phosphorus,2011,0.013364,11
ITAMS22SD0211,Nitrite,2011,0.0088,4
PL02S1401_1246,Ammonium,2011,0.291069,12
IT01236020,Ammonium,2011,0.028316,6
IT06UD174,Ammonium,2011,0.024984,3
CZPP0552,Nitrate,2011,8.04,1
IT02VRR015,Phosphate,2011,0.005,1
CZPP0880,Nitrite,2011,0.005,1
PL01S1001_1480,Total phosphorus,2011,0.161667,12
CY1962-006,Ammonium,2011,0.019,2
FRBSS001UCBK,Nitrite,2011,0.05,8
FRDR06206000,Dissolved organic carbon (DOC),2011,1.145455,11
FRBSS001TRJV,Nitrate,2011,26.85,8
ATPG61205102,Ammonium,2011,0.01,1
PLGW200049_003,Ammonium,2011,0.56,2
RSGW00038,Total organic carbon (TOC),2011,1.9,1
ITR110023FO,Nitrate,2011,1.352286,6
SIP66120,Nitrate,2011,35.2,2
PT17G02,Nitrate,2011,1.120068,6
FRCR02099800,Dissolved organic carbon (DOC),2011,2.691667,12
FRDR06035500,Total phosphorus,2011,0.021667,6
ITG-0035-CF000200-ST01,Phosphate,2011,0.025,3
ATKK40702012,Nitrite,2011,0.003,1
CZVB0117,Ammonium,2011,0.05,1
SE677506-156174,Secchi depth,2011,1.4,3
DESM_BWU37,Ammonium,2011,0.029981,13
NL13_ROP0931A,Total phosphorus,2011,0.280833,12
FRFR05209000,Phosphate,2011,0.02189,12
SKP000452,Nitrate,2011,5.94,1
IEMRRS20B020600,Nitrite,2011,0.00917,12
FRHR03231065,Ammonium,2011,0.033683,12
FRGR04025100,Nitrate,2011,1.904379,12
BERWM151_4249056,Phosphate,2011,0.325,2
NL15_OW111-000,Total phosphorus,2011,1.088333,18
HR29010,Ammonium,2011,0.041474,12
ES091R0441,Ammonium,2011,0.060762,4
IT02DBL080,BOD5,2011,2.11917,12
FISW_452,Total phosphorus,2011,0.0063,2
ITF15S5,Nitrate,2011,2.477923,4
IEMRRS31O010200,BOD5,2011,0.925,4
DESM_HE_425,Phosphate,2011,0.013542,24
FRBSS000JCLX,Nitrate,2011,0.7,2
FRGR04100000,Ammonium,2011,0.055706,12
FRDR06098000,BOD5,2011,0.825,6
FRFR05125860,Phosphate,2011,0.00707,6
FRDR06148200,BOD5,2011,0.833333,9
FISW_2808,Secchi depth,2011,2.4,1
BG1G00000K1MP216,Phosphate,2011,0.0625,2
DEGM_HE_5987,Ammonium,2011,0.015,1
FRBSS000FRGS,Nitrate,2011,33.25,4
NO246-41341,Total phosphorus,2011,0.004,1
IEWE_G_0020_1200_0004,Total phosphorus,2011,0.010625,4
DESM_DENI_43352010,Total organic carbon (TOC),2011,5.6375,24
NO026-41334,Ammonium,2011,0.010863,1
ITAMS52SD0512,Total phosphorus,2011,0.0425,4
FRB1R02112000,Total phosphorus,2011,0.0625,12
IT05618,Phosphate,2011,0.005,3
IT06UD081,Nitrate,2011,3.187633,4
SKS601392,Nitrate,2011,12.5,1
ES010ESPFMS044FQ,Phosphate,2011,0.0027,1
DESM_DESN_OBF40500,Nitrite,2011,0.035833,21
FRBSS002HZPN,Nitrate,2011,4.488889,9
DESM_DENI_45752064,Total organic carbon (TOC),2011,7.09091,11
CZVP0022,Nitrite,2011,0.005,1
CHNTG17,Ammonium,2011,0.03,1
FRHR03020650,Dissolved organic carbon (DOC),2011,1.954545,11
DESM_DEST_2130040_A,Total organic carbon (TOC),2011,5.84167,12
ITG-0176-CF000101-ST01,BOD5,2011,1.6,3
CZPP0301,Ammonium,2011,0.05,1
ALGW_301,Ammonium,2011,0.01,2
DEGM_32330026,Ammonium,2011,0.03,1
FRGLK751505,Total organic carbon (TOC),2011,8.875,4
IT01040005,Total phosphorus,2011,0.05,5
FRBSS001QWMZ,Ammonium,2011,0.05,2
ATPG70323072,Nitrite,2011,0.006,1
FRFR05119050,Phosphate,2011,0.024177,11
PT602F6,Nitrite,2011,0.03,2
DESM_DEBY_19268,Total phosphorus,2011,0.172308,26
IT01033010,Nitrate,2011,0.927312,11
BERW_01259,Nitrite,2011,0.109606,13
FRFR05102000,BOD5,2011,1.15,6
IEMRRS23F010500,Ammonium,2011,0.030151,24
FRGR04027730,Ammonium,2011,0.042103,12
ES091R0217,Total phosphorus,2011,0.015,3
CHRW-2993,Ammonium,2011,0.05231,12
LTL469,Ammonium,2011,0.024485,7
EESJA6896000,Nitrite,2011,0.012333,6
FRGR04010780,Dissolved organic carbon (DOC),2011,3.975,12
LVE1110100,BOD5,2011,1.93333,3
CZPP0525,Nitrite,2011,0.005,1
IT01014013,BOD5,2011,1.18182,11
FRHR03193520,BOD5,2011,1.35455,11
NO024-40678,Phosphate,2011,0.0033,1
IT01046031,Total phosphorus,2011,0.05,6
FRHR03255650,Dissolved organic carbon (DOC),2011,3.95,12
RSLW00068,Chlorophyll a,2011,4.025,3
ES091R0158,Ammonium,2011,0.022186,17
ATPG32300132,Nitrite,2011,0.01,1
DESM_DENI_48162282,Phosphate,2011,0.0275,12
PL02S0901_0945,Dissolved organic carbon (DOC),2011,5.826667,6
ATPG53200102,Ammonium,2011,0.01,1
PT372A44,Ammonium,2011,0.04,1
IT01046210,Ammonium,2011,0.088278,12
ATPG32100982,Ammonium,2011,0.037,1
PT476T14,Ammonium,2011,0.05,1
CZPP0466,Ammonium,2011,0.05,1
IEMRRS35B060600,BOD5,2011,1.08889,9
FRBSS000UMSE,Ammonium,2011,0.03,1
PT611F92,Ammonium,2011,0.04,2
RSRW00039,Total phosphorus,2011,0.068167,12
LTR105,BOD5,2011,2.241377,12
FISW_189,Nitrate,2011,0.0643,1
BERW_04110,Nitrite,2011,0.151318,13
DEGM_BB_31464700,Nitrite,2011,0.03,2
FRHR03245100,Dissolved organic carbon (DOC),2011,2.683333,12
FRBSS002DHPY,Nitrite,2011,0.05,2
SIJ0501,Total organic carbon (TOC),2011,4.425,42
RSRW00021,Total phosphorus,2011,0.059,12
ES060ESPFMA059,Nitrate,2011,2.710913,2
NL93_WIENE,Ammonium,2011,0.294774,14
ITG-0177-CF000101-ST01,Total phosphorus,2011,0.181,3
PL01S0701_1231,BOD5,2011,2.88333,6
FRBSS001ZYYB,Nitrite,2011,0.02,2
FRGR04115750,Phosphate,2011,0.04514,12
FRHR03098000,Ammonium,2011,0.047447,24
IT05115,Phosphate,2011,0.059,4
FRGR04046960,Dissolved organic carbon (DOC),2011,1.558333,12
IEMRRS30B020100,Phosphate,2011,0.037583,12
FRBSS002GFZW,Ammonium,2011,0.07,1
FRGR04092550,BOD5,2011,1.38333,12
DESM_DEBY_3095,Total phosphorus,2011,0.04052,25
FRHR03163750,Phosphate,2011,0.058737,12
FRGR04080830,Phosphate,2011,0.027465,12
IT05496,BOD5,2011,2.5,2
LTR138,Nitrate,2011,1.004712,12
FRGLK5-310,Phosphate,2011,0.012237,4
FRDR06068900,Dissolved organic carbon (DOC),2011,2.3,6
BERW_01281,Dissolved organic carbon (DOC),2011,5.5,13
SE683337-133785,Total phytoplankton biomass,2011,0.103,2
ES040ESPF000400717,Ammonium,2011,0.046571,2
BERWE160_4743002,Total organic carbon (TOC),2011,0.6,1
PL02S0401_0655,Total phosphorus,2011,0.288833,12
IT0535,Phosphate,2011,0.0175,4
IT01462010,BOD5,2011,2.0,6
ESCHC2303,Ammonium,2011,0.081449,2
NLD_GMW33E000248_003,Total phosphorus,2011,0.34,1
BERW_04780,Nitrate,2011,7.889418,13
FRAR01101000,Dissolved organic carbon (DOC),2011,1.8625,12
RSGW00016,Total organic carbon (TOC),2011,1.2,1
FRGR04009350,Total phosphorus,2011,0.080833,12
ES080ESPFES080-JU129,Total phosphorus,2011,0.255,4
DESM_NW734913,Ammonium,2011,0.099938,13
FRFR05216210,Total phosphorus,2011,0.031667,12
PL01S0302_0211,Nitrate,2011,0.135006,4
PT272C19,Nitrate,2011,3.5,1
FRGR04111000,Dissolved organic carbon (DOC),2011,4.731667,12
ES091R0505,Total phosphorus,2011,0.015,2
ATPG60107402,Nitrate,2011,28.0,1
FRBSS000UWCP,Ammonium,2011,0.03,2
