monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
IT12F5_27,Total phosphorus,2003,0.114667,12
EESJA9895000,Ammonium,2003,0.046771,4
ATFW30900037,Nitrate,2003,2.004253,12
FRBSS001KTSK,Nitrate,2003,10.766667,6
IT0806004100,Phosphate,2003,0.146667,12
FRBSS000DXHZ,Nitrate,2003,33.0,2
SE733833-177925,Nitrate,2003,0.042,12
FRBSS001YSDB,Nitrate,2003,16.9,1
HU101179011,Ammonium,2003,0.157102,50
DEGM_BB_25481088,Ammonium,2003,0.25,2
ATFW21520107,Total organic carbon (TOC),2003,1.04167,12
RO12520,BOD5,2003,2.2,12
CZPP0261,Nitrate,2003,9.185,2
FRBSS002MVQB,Nitrate,2003,3.25,8
ATFW40502037,Total phosphorus,2003,0.033274,23
FRBSS001GFCW,Ammonium,2003,0.03,2
IEMRRS28I010100,Ammonium,2003,0.051635,12
CZVB0260,Nitrate,2003,54.1,2
FRBSS002LFUZ,Nitrate,2003,5.71,10
CZPB0079,Nitrite,2003,0.005,2
BG1IS00039MS120,BOD5,2003,10.867,12
FISW_757,Total organic carbon (TOC),2003,9.425,4
FRBSS000SPYL,Nitrate,2003,48.05,2
NO035-38546,Ammonium,2003,0.000776,1
RO107500,Phosphate,2003,1.663,12
CZVP7526,Nitrite,2003,0.005,2
SE655385-140604,Total phosphorus,2003,0.04,12
IEMRRS14B050100,Nitrate,2003,5.0,3
DESM_BWU02,Nitrite,2003,0.031,12
CZPMO_KPPDY003,BOD5,2003,4.06667,12
DESM_DENI_12046,Ammonium,2003,0.164897,26
ES091R0422,Nitrate,2003,1.161548,2
PL07S0801_0084,BOD5,2003,2.2,23
FRBSS001SJYB,Nitrate,2003,1.0,5
ATPG30600032,Ammonium,2003,0.005,1
FRAR01032000,Nitrite,2003,0.20011,12
PL02S1401_1246,Phosphate,2003,0.135942,12
ATFW40917017,Nitrate,2003,2.179261,12
FRBSS001TQTS,Nitrite,2003,0.02,4
FISW_826,Nitrate,2003,0.793333,3
ES091R0231,Nitrate,2003,3.289137,2
SKS736593,Nitrite,2003,0.01,2
EESJA9896000,Nitrate,2003,22.575,4
FRBSS000DFTY,Nitrate,2003,28.5,2
RSGW00015,Ammonium,2003,0.08,1
IT09S1177,Ammonium,2003,0.013492,14
PL01S1301_1691,BOD5,2003,17.0,12
CZPVL_6007,BOD5,2003,1.325,12
LV009IMAA8_683,Nitrate,2003,0.0222,1
RO113700,Phosphate,2003,0.19,12
CZPVL_1070,Nitrite,2003,0.022385,13
DEGM_SH_4624,Ammonium,2003,0.01288,2
FRBSS001UWGW,Ammonium,2003,0.05,4
RO130012010,Ammonium,2003,0.269832,16
FRDR06183500,Nitrate,2003,0.564539,6
FRBSS000ESNY,Ammonium,2003,0.05,1
SIV3530,Total phosphorus,2003,0.035182,11
FRBSS000SAHF,Nitrate,2003,17.3,3
IT03POOG3CE2LN1LO1,Nitrite,2003,0.009,2
DESM_DEBY_20256,Total phosphorus,2003,0.179,26
LVD4640100,Nitrate,2003,0.778632,10
BG1IS00795MS220,Nitrate,2003,1.377057,12
FISW_938,Total phosphorus,2003,0.012,2
ATPG10003022,Ammonium,2003,0.1525,1
FISW_2193,Ammonium,2003,0.113929,4
FRGR04155500,Total phosphorus,2003,0.218333,12
FISW_26,Nitrate,2003,0.0198,4
ES091R0231,BOD5,2003,1.05,2
HU101178313,Nitrite,2003,0.04232,25
SIP50160,Ammonium,2003,0.01,4
DESM_DENI_37712010,Phosphate,2003,0.035,25
LVG2530100,Total phosphorus,2003,0.050833,12
FISW_517,Nitrate,2003,0.021,7
DEGM_DEBW_133-254-6,Ammonium,2003,2.371667,6
FRBSS001WMMV,Ammonium,2003,0.05,3
ATPG32100472,Nitrite,2003,0.005,1
ATPG61031082,Nitrate,2003,40.375,1
FRBSS001NGFH,Ammonium,2003,0.05,3
FISW_144,Nitrate,2003,0.073,2
SKIDK125,Phosphate,2003,0.163594,6
HU101178519,Total phosphorus,2003,0.118308,26
PL01S1301_1725,Ammonium,2003,0.137914,11
ES030ESPFTA58501001,Total phosphorus,2003,0.216,6
DEGM_BB_28390116,Nitrate,2003,0.05,1
EESJA5038000,Nitrite,2003,0.003,1
ES020ESPF004300119,BOD5,2003,0.925,12
NL92_VROUWZD,Total phosphorus,2003,0.109375,16
ATPG80224352,Nitrite,2003,0.01,1
ATFW61300327,BOD5,2003,1.61111,9
PL01S1301_1669,Nitrite,2003,0.033,12
SIV7190,Phosphate,2003,0.0165,4
FRFR05131200,Total phosphorus,2003,0.206,10
DEGM_38360143,Nitrite,2003,0.038,2
DEGM_BB_26471092,Nitrite,2003,0.03,2
DEGM_45350032,Ammonium,2003,0.19,2
CZPVL_5031,Phosphate,2003,0.102333,12
BG3G000000QMP031,Nitrate,2003,3.61,1
NO127-38540,Total organic carbon (TOC),2003,5.0,1
FISW_410,BOD5,2003,1.293102,2
DESM_HE_130,Ammonium,2003,0.107933,25
EESJA2051000,Total phosphorus,2003,0.0385,6
FRBSS001UUXL,Nitrite,2003,0.02,3
FRFR05121000,Nitrite,2003,0.00563,10
HU101178564,Total phosphorus,2003,0.092158,19
HU101179527,Total phosphorus,2003,0.8335,12
ATFW80218017,Ammonium,2003,0.022908,12
DEGM_BB_28390116,Nitrite,2003,0.03,1
NO247-41467,Total organic carbon (TOC),2003,2.233333,3
CZPVL_1041,Chlorophyll a,2003,4.25833,12
LTL65,Secchi depth,2003,6.2,4
IT05206,Nitrite,2003,0.030653,12
FRBSS000BTYW,Ammonium,2003,0.05,2
FRBSS000FDRX,Nitrate,2003,18.8,1
HR10010,Nitrite,2003,0.0487,25
CZVP7515,Ammonium,2003,0.075,2
SE664614-136702,Secchi depth,2003,3.6,2
ES080ESBT08-140-CA002,Nitrite,2003,0.145,2
ATFW77122002,Phosphate,2003,0.023773,11
HU101178494,Chlorophyll a,2003,12.7077,26
RSRW00012,Ammonium,2003,0.08095,10
ATPG54106942,Nitrate,2003,12.175,1
SKS026090,Ammonium,2003,0.02,1
SIJ0102,Nitrite,2003,0.00097,4
ITN011_018_SR_2_T_A,Ammonium,2003,0.179888,1
FRGR04015600,Ammonium,2003,0.230921,12
ES020ESPF004300015,Nitrite,2003,0.126465,2
FRDR06017050,Ammonium,2003,0.182276,10
NO062-38534,Phosphate,2003,0.001,1
FRB1R02109000,Total phosphorus,2003,0.105042,24
CHNTG21,Nitrite,2003,0.01,4
NO111-42865,Dissolved organic carbon (DOC),2003,0.8755,11
IT03N00818IR1,Nitrate,2003,2.100087,12
ATPG70323032,Ammonium,2003,0.01,1
FRGR04043200,Chlorophyll a,2003,15.75,8
ATPG41808012,Ammonium,2003,0.005,1
ES060ESPFMA149,Nitrate,2003,0.74,12
FRBSS001BABJ,Ammonium,2003,0.04,1
FRDR06123700,Phosphate,2003,0.016316,4
SKIDK052,Chlorophyll a,2003,13.7567,12
FRBSS002GQNH,Nitrate,2003,35.777778,9
DESM_NW000504,Phosphate,2003,0.054,26
SE706672-167201,Nitrate,2003,0.025,4
ATFW80214057,Total organic carbon (TOC),2003,2.475,12
EESJA5002000,Ammonium,2003,0.0225,4
FRBSS001RUZQ,Nitrate,2003,1.55,2
SE664614-136702,Total phosphorus,2003,0.005,4
ATPG70333072,Nitrite,2003,0.01,1
ATFW91401817,Total organic carbon (TOC),2003,2.70833,12
ES020ESPF004300209,BOD5,2003,0.358333,12
HU101178494,Nitrite,2003,0.032885,26
ISVHM-64,Total phosphorus,2003,0.01,13
FISW_120,Nitrate,2003,0.67,18
ES040ESPF000400246,Nitrate,2003,0.996708,3
FRBSS002DHWC,Nitrate,2003,12.245,2
LVV0180100,Ammonium,2003,0.372169,10
LVL1270100,Ammonium,2003,0.500489,10
FRDR06165900,Total phosphorus,2003,0.8,1
BERW_01395,Nitrate,2003,1.963882,13
FISW_143,Nitrate,2003,0.017,6
ATPG32101052,Nitrate,2003,0.566667,1
SKIDK045,Chlorophyll a,2003,14.0157,7
DEGM_DERP_2663180200,Nitrate,2003,5.85,2
FRCR02050000,Total phosphorus,2003,0.115,12
FISW_453,Total phosphorus,2003,0.007,2
RO50100,Nitrite,2003,0.009,12
FISW_176,Chlorophyll a,2003,28.857,7
FRBSS000QANY,Nitrate,2003,30.6,2
CHNTQ24,Nitrate,2003,7.95,4
DESM_SH_126194,Total phosphorus,2003,0.159,25
DEGM_41431397,Nitrite,2003,0.02,2
FISW_171,Secchi depth,2003,3.333,6
FRBSS000HWLE,Nitrate,2003,8.45,2
DEGM_DENW_010203187,Nitrite,2003,0.0656,1
ES010ESPFMS044FQ,Nitrite,2003,0.00608,2
IT09S1284,Nitrite,2003,0.005,2
CZPVL_1065,Phosphate,2003,0.016833,12
CZPVL_3209,Total organic carbon (TOC),2003,5.50833,12
IT03POOG2LN1LO3,Nitrite,2003,0.008,8
FRBSS001QAWG,Nitrate,2003,6.975,8
RSLW00008,Phosphate,2003,0.01,1
FISW_529,Total phosphorus,2003,0.016,2
FRDR06178000,Nitrate,2003,1.392528,12
NO016-38513,Total phosphorus,2003,0.005823,13
RO129400,Phosphate,2003,0.018,12
CHNTG04,Ammonium,2003,0.03,4
BG4ME00043MS110,Nitrite,2003,0.016,12
ES030ESPFTA53603002,Nitrate,2003,3.066798,12
ES080ESBT08-160-CA002,Ammonium,2003,0.03,2
NO018-41344,Total organic carbon (TOC),2003,5.4,1
FISW_2261,Total phosphorus,2003,0.02,2
LV013TIRA5_1597,Nitrate,2003,0.0222,1
DESM_DESL1561,Nitrate,2003,2.617799,26
DEGM_DEBW_351-115-1,Ammonium,2003,0.179167,6
HR40416,Total phosphorus,2003,0.0517,12
ATPG41217012,Nitrite,2003,0.01,1
NO026-38526,Ammonium,2003,0.007759,1
IT05443,BOD5,2003,1.8,9
IT03POLSMOLN1LO1,Chlorophyll a,2003,17.033,2
ES030ESPFTA56004003,BOD5,2003,3.06,16
FRBSS000EQBZ,Nitrate,2003,24.75,2
FRBSS001DUDP,Nitrate,2003,31.75,2
CZPB0365,Ammonium,2003,0.05,2
IT10TVR4,Nitrate,2003,1.470891,12
DESM_NW107610,Nitrite,2003,0.032,12
IT01001095,Nitrite,2003,0.0515,12
RO120204010,Nitrate,2003,0.750031,16
SE657562-159772,Total organic carbon (TOC),2003,7.2,6
FISW_162,Ammonium,2003,0.027983,6
FRBSS000STCB,Nitrate,2003,13.1,2
FRCR02047500,BOD5,2003,1.33333,12
FISW_813,Chlorophyll a,2003,5.35,4
RSGW00006,Ammonium,2003,0.11,1
FRFR05233000,Nitrite,2003,0.010145,12
PL01S1501_1809,BOD5,2003,1.611,9
BERWM040_4147001,Nitrate,2003,40.1,1
ES040ESPF000400690,Phosphate,2003,0.04,4
FRBSS000PZRV,Ammonium,2003,0.02,1
BG2G000000NMP037,Ammonium,2003,0.058275,4
FRFR05085000,Nitrite,2003,0.022319,6
SE648930-125964,Total organic carbon (TOC),2003,8.9,11
FRDR06152700,Phosphate,2003,0.018647,7
ATFW73390967,Nitrate,2003,0.952767,11
BG4ST06571MS180,Nitrite,2003,0.027,12
FRGR04015300,Nitrate,2003,3.150131,12
FRFR05085000,Phosphate,2003,0.055746,6
ES030ESPFTA62110005,BOD5,2003,2.25,12
CHRW-2032,Phosphate,2003,0.0115,7
RO12200,BOD5,2003,1.1,12
ES030ESPFTA60505003,Nitrate,2003,3.162632,12
FRFR05121000,BOD5,2003,1.6,10
IT0806002100,Nitrite,2003,0.046818,11
PL01S1501_1857,Total phosphorus,2003,0.12,11
ES020ESPF004300001,Total phosphorus,2003,0.08775,12
SE623695-142465,Ammonium,2003,0.023985,2
FRBSS001LDWU,Nitrate,2003,0.25,2
RO50400,Ammonium,2003,2.821845,12
RO80600,Ammonium,2003,0.818491,12
DESM_HE_107,Nitrate,2003,3.780157,25
FISW_806,Nitrate,2003,0.1228,4
ES040ESPF000400239,BOD5,2003,3.4,1
PL01S1601_1885,Chlorophyll a,2003,1.25,4
SE642246-139732,Phosphate,2003,0.02,12
HU101179309,Total phosphorus,2003,0.213846,26
FRDR06017050,Chlorophyll a,2003,8.64286,7
RSRW00044,Phosphate,2003,0.064583,12
SKS721591,Ammonium,2003,0.01,2
FRCR02096900,Nitrate,2003,1.316955,25
FRGR04118000,Chlorophyll a,2003,20.575,8
SE629026-147562,Nitrate,2003,0.031,4
ES020ESPF004300119,Nitrite,2003,0.015808,4
IT03POADSALN1LO1,Chlorophyll a,2003,5.3,2
RO120204010,Total phosphorus,2003,0.025,16
DESM_DERP_2699511700,Nitrate,2003,3.077048,26
RSRW00012,Nitrate,2003,1.520063,10
ATPG54100292,Nitrite,2003,0.005,1
SE656206-159170,Ammonium,2003,0.011993,4
SIV9300,BOD5,2003,3.0,7
RO113200,BOD5,2003,10.9,12
IT05304,Nitrate,2003,1.408389,12
IT05349,Nitrate,2003,0.037002,2
SIJ0203,Chlorophyll a,2003,1.16852,7
BEVL_VMM_253000,Nitrite,2003,0.11039,18
FRBSS001UPSW,Nitrite,2003,0.02,4
BERWM094_7155011,Ammonium,2003,0.02,1
FRHR03048000,BOD5,2003,1.16667,3
ES050ESPF41302,BOD5,2003,5.613,10
FRGR04177320,Chlorophyll a,2003,0.59,5
FRBSS000SPEC,Ammonium,2003,0.03,1
IT10TVR5,Ammonium,2003,0.302539,11
PT520A15,Nitrate,2003,107.0,1
FRBSS002GQUG,Ammonium,2003,0.05,4
DEGM_DETH_4940000078,Ammonium,2003,0.87,4
NO019-39945,Dissolved organic carbon (DOC),2003,4.8,2
NO016-41061,Dissolved organic carbon (DOC),2003,8.2,1
FISW_651,Nitrate,2003,0.07,2
SKS721593,Nitrate,2003,7.24,2
IT05113,BOD5,2003,2.16667,12
HU100356712,Chlorophyll a,2003,6.60909,11
FRFR05085000,Nitrate,2003,2.386119,6
SE641603-144848,Chlorophyll a,2003,2.9,4
BG3TU00975MS0350,BOD5,2003,3.208,12
FISW_4155,Ammonium,2003,0.008095,18
HU101179170,Total phosphorus,2003,0.158461,78
ATPG60655192,Nitrate,2003,67.25,1
SKIDK195,BOD5,2003,2.19167,12
SE691365-156127,Phosphate,2003,0.003,4
FRFR05152000,Chlorophyll a,2003,2.5,8
IT09S1291,Total phosphorus,2003,0.7927,9
ATPG30700452,Ammonium,2003,0.005,1
PL02S1401_1280,BOD5,2003,6.025,12
CZVP7622,Nitrite,2003,0.05,2
DK78-796-10,Nitrate,2003,16.5,6
DEGM_BB_32392350,Nitrate,2003,0.05,2
ATPG60107252,Nitrite,2003,0.005,1
RSRW00011,Nitrate,2003,0.669119,11
FISW_4278,Ammonium,2003,0.029981,4
BG3AR00471MS0130,Ammonium,2003,0.254842,4
FRGR04092550,Nitrite,2003,0.003804,6
DK100-36-4,Nitrate,2003,17.0,1
DEGM_DERP_2529210000,Ammonium,2003,0.035,2
ATFW72100967,Nitrite,2003,0.0015,11
BG1IS00061MS160,Nitrite,2003,0.238001,12
SKIDK205,Chlorophyll a,2003,2.35929,7
ATPG70323052,Nitrate,2003,8.905,1
RO128200,Nitrate,2003,1.19605,12
HU101179088,Total phosphorus,2003,0.06168,25
IT06GO001,Nitrite,2003,0.008917,12
FISW_928,Total organic carbon (TOC),2003,6.85,1
RSRW00008,Nitrate,2003,0.878037,10
FRDR06001000,Phosphate,2003,0.038614,12
FRCR02094900,Ammonium,2003,0.171937,25
ATPG32100822,Ammonium,2003,0.23825,1
ATPG30400082,Nitrate,2003,28.525,1
PT163C118,Nitrate,2003,50.865,2
FISW_453,Chlorophyll a,2003,2.9,1
ATPG31800142,Nitrate,2003,17.25,1
PL02S1401_1374,Ammonium,2003,0.608622,30
LV006BALQ2_135,Nitrate,2003,0.0222,1
FRAR01012000,Ammonium,2003,1.671181,12
IT09S1194,Ammonium,2003,0.179189,11
IT09S1264,BOD5,2003,0.791667,12
FISW_425,Total phosphorus,2003,0.004,2
DEGM_BB_27381010,Nitrate,2003,0.05,2
FRDR06161500,Chlorophyll a,2003,1.6,2
LVD4770100,BOD5,2003,1.87,10
ATPG30600102,Nitrite,2003,0.01,1
BG3TU00955MS0340,BOD5,2003,2.06,5
ESCHC2051,BOD5,2003,0.683333,12
FRBSS000EUSY,Ammonium,2003,0.05,1
SE663532-148571,Total phosphorus,2003,0.006,8
FISW_2784,Nitrate,2003,0.122,2
EESJA5316000,Ammonium,2003,0.01,4
FRBSS002ASZS,Nitrite,2003,0.02,4
PL02S1401_1266,Chlorophyll a,2003,18.743,7
EESJA0664000,Total phosphorus,2003,0.0686,11
LTR70,Ammonium,2003,0.070789,12
AT324822,Nitrite,2003,0.005,1
RO100100,BOD5,2003,1.6,12
IT03POOG2LN1LO2,Nitrite,2003,0.01,9
FRBSS002JASD,Nitrite,2003,0.02,4
DESM_DEBY_4172,Total organic carbon (TOC),2003,5.0,26
SE690617-134197,Secchi depth,2003,3.8,3
SKS724893,Nitrate,2003,0.5,2
CZVP7525,Nitrate,2003,21.5,2
CHNTG42,Ammonium,2003,0.03,4
NO247-40716,Total organic carbon (TOC),2003,0.71,1
LTR88,Nitrate,2003,4.761868,12
CZVB0290,Nitrite,2003,0.063,2
PL02S0501_0825,Nitrite,2003,0.018,10
RSRW00035,Nitrate,2003,1.666736,6
ESCHC2040,Nitrate,2003,0.003192,2
IT16CA_TS01,Nitrite,2003,0.557458,11
PT207C60,Nitrate,2003,213.193,2
CHNTG05A,Nitrite,2003,0.01,1
PL01S1101_1562,Phosphate,2003,0.122576,12
FISW_955,Chlorophyll a,2003,4.9786,14
HU101179310,Phosphate,2003,0.078846,26
LVG2530100,Nitrite,2003,0.005417,12
ATPG92200552,Nitrate,2003,122.05,1
SE632515-146675,Secchi depth,2003,5.9,3
BG3AR00471MS0130,Phosphate,2003,0.26895,4
FRBSS001MXKZ,Nitrite,2003,0.02,2
NO067-41098,Dissolved organic carbon (DOC),2003,3.7038,52
CZPP0531,Ammonium,2003,0.05,2
HR21030,BOD5,2003,2.75,8
FRBSS000EDAA,Nitrate,2003,33.0,1
FRHR03048000,Nitrite,2003,0.033478,12
IT2111109,Ammonium,2003,0.080343,12
ATPG53200302,Ammonium,2003,0.005,1
DEGM_BB_40486267,Nitrate,2003,0.1,2
CHNTQ26,Nitrite,2003,0.01,4
FISW_549,Secchi depth,2003,2.907,7
ES050ESPF20602,Nitrite,2003,0.044764,4
DEGM_DENW_110040107,Ammonium,2003,0.129,1
FISW_500,Secchi depth,2003,3.933,3
ES020ESPF004300144,Ammonium,2003,0.069956,2
SIP54700,Nitrite,2003,0.004,2
SE666699-136103,Total organic carbon (TOC),2003,13.9,4
FRDR06142687,Ammonium,2003,0.235779,3
DESM_BWU38,Nitrate,2003,1.331975,26
ATPG10002942,Nitrite,2003,0.01,1
DESM_NW107610,Nitrate,2003,3.100129,12
FRCR02028500,Nitrite,2003,0.0525,12
LVL1430300,Phosphate,2003,0.078092,12
ATPG20803052,Nitrate,2003,32.799378,1
FRDR06123250,Phosphate,2003,0.244737,4
FRDR06133600,Ammonium,2003,0.255397,7
ATPG60613162,Ammonium,2003,0.019,1
PL01S0601_0996,Nitrate,2003,1.311055,12
DESM_DENI_49692157,Total organic carbon (TOC),2003,16.0,24
ATPG61020012,Ammonium,2003,0.031125,1
FRBSS002HZSY,Nitrate,2003,2.0,3
PL02S0501_0753,Phosphate,2003,0.082804,12
FISW_230,Nitrate,2003,0.061,2
SKIDK022,Total phosphorus,2003,0.08916,25
FRBSS001RDFB,Nitrate,2003,11.925,8
PL02S0101_0526,BOD5,2003,2.15,26
FRDR06580330,Ammonium,2003,0.041456,3
ATPG70322052,Nitrite,2003,0.01,1
ES080ESPFES080-JU085,BOD5,2003,0.3,10
BG3AR00159MS0040,Ammonium,2003,0.248845,12
ATPG92100242,Nitrate,2003,19.4175,1
PL01S0801_1361,Chlorophyll a,2003,6.033,12
LVE2250100,Total organic carbon (TOC),2003,17.2714,7
FISW_743,BOD5,2003,2.586204,14
CZVP7519,Nitrate,2003,1.0,2
EESJA3851000,Ammonium,2003,0.05,2
ATFW31100057,Nitrate,2003,1.9123,9
DEGM_DERP_2395164700,Ammonium,2003,0.065,2
BG3MA00213MS0090,Nitrate,2003,2.093087,12
FRBSS002MNDU,Ammonium,2003,0.05,4
BG1YN00319MS030,Ammonium,2003,0.083948,12
FRDR06152700,Chlorophyll a,2003,0.1625,4
ES030ESPFTA51401001,Nitrate,2003,3.105129,6
ITBMS33LN0700,Nitrite,2003,0.013,2
FRBSS002FFVM,Nitrate,2003,1.25,8
FISW_408,Secchi depth,2003,1.38,5
SE622467-133458,Phosphate,2003,0.015,12
FRDR06129000,BOD5,2003,1.125,4
FISW_865,Total phosphorus,2003,0.0388,4
ES030ESPFTA48604005,Nitrate,2003,2.87512,6
FRBSS002AUWS,Ammonium,2003,0.05,3
DEGM_DERP_2377230900,Nitrite,2003,0.0125,2
FISW_25,Total phosphorus,2003,0.0048,4
SIV2199,Total phosphorus,2003,0.029333,3
SE655209-126937,Phosphate,2003,0.002,4
ITI027TG11,Nitrate,2003,0.47502,8
FISW_184,Phosphate,2003,0.006,2
ES091R0432,Nitrate,2003,1.564065,2
CZPB0305,Nitrate,2003,23.95,2
FISW_602,Ammonium,2003,0.020987,2
FRDR06000997,Nitrite,2003,0.011159,6
ES020ESPF004300101,Nitrate,2003,0.0,1
SIV8010,Total phosphorus,2003,0.0185,4
SE617797-135339,Ammonium,2003,0.026983,4
IT09S1077,BOD5,2003,1.8667,8
FRHR03014000,Nitrite,2003,0.020435,21
RO45600,Phosphate,2003,0.124,12
FISW_410,Chlorophyll a,2003,7.35,2
FRBSS000WHPY,Nitrate,2003,24.4,3
FRDR06118000,BOD5,2003,3.875,4
IT01001018,Nitrite,2003,0.00152,12
ATPG92000022,Nitrate,2003,36.5375,1
PL01S1001_1486,Nitrite,2003,0.018,12
RSLW00058,Total phosphorus,2003,0.01,1
NO234-38533,Phosphate,2003,0.002385,13
ATKK32000322,Ammonium,2003,0.007,1
ATKK30500752,Nitrate,2003,5.6625,1
DEGM_DEHB_15_26,Ammonium,2003,0.036,2
RO114220,BOD5,2003,9.1,12
SIV4818,Phosphate,2003,0.008,4
FRBSS001SNNL,Nitrate,2003,32.0,4
SE617797-135339,Secchi depth,2003,1.0,3
ATPG60117282,Nitrite,2003,0.01,1
PL02S1201_1032,Nitrate,2003,2.347098,22
ATPG30800672,Nitrite,2003,0.311,1
FRFR05052000,Nitrite,2003,0.031044,10
ATPG32101022,Ammonium,2003,0.0225,1
PT163C114,Nitrate,2003,59.738,2
PL02S1401_1303,Nitrate,2003,3.642151,12
FISW_200,Nitrate,2003,0.032,2
DESM_DENI_92862534,Phosphate,2003,0.028,24
FISW_940,Chlorophyll a,2003,2.3,4
FRBSS002FBUM,Ammonium,2003,0.05,4
PL01S1101_1610,BOD5,2003,3.317,12
FRBSS000LZRR,Nitrate,2003,21.6,1
DK78-796-11,Ammonium,2003,0.005,6
FISW_1804,Total phosphorus,2003,0.0107,20
DESM_DEST_310070,Total organic carbon (TOC),2003,6.0,13
DESM_DETH_2371,Nitrite,2003,0.07,14
SKIDK050,Nitrate,2003,1.340586,12
BERW_03880,Phosphate,2003,0.16,12
CZVP9500,Ammonium,2003,0.2385,2
LV200LLAF3_24319,Nitrate,2003,0.0222,1
IT21S128,Total phosphorus,2003,0.005,6
ATFW80404027,BOD5,2003,1.08333,12
SKIDK176,Total phosphorus,2003,0.0425,6
CHNTG40,Nitrate,2003,20.07,10
BG1YN04519MS060,Phosphate,2003,0.091932,13
FISW_481,Chlorophyll a,2003,2.225,4
DESM_BB_80001583587_HM,Nitrate,2003,0.029381,8
LVG2090100,Phosphate,2003,0.0308,10
NO018-41344,Dissolved organic carbon (DOC),2003,5.4,1
FRGR04024000,Phosphate,2003,0.026377,12
ES020ESPF004300101,BOD5,2003,0.158333,12
LV002KALQ1_1483,Nitrate,2003,0.0222,1
LV022ASAA5_1591,Nitrate,2003,0.0222,1
BG3AR00471MS0130,Nitrate,2003,0.390016,4
SKIDK152,Nitrate,2003,3.679243,12
EESJA1046000,Ammonium,2003,0.015,4
FISW_521,Secchi depth,2003,7.65,4
DEGM_DERP_2547100800,Ammonium,2003,0.015,2
FISW_947,Chlorophyll a,2003,7.6545,11
DEGM_36385555,Ammonium,2003,0.01,2
DESM_DEST_420345_A,Total phosphorus,2003,0.09775,4
PL01S1301_1691,Nitrite,2003,0.329002,12
HR40103,Nitrite,2003,0.0037,9
FRDR06000990,Phosphate,2003,0.028825,6
LVL1590200,BOD5,2003,2.08,10
IT05206,BOD5,2003,1.79167,12
BERWE030_4654001,Ammonium,2003,0.02,5
SE629026-147562,Total phosphorus,2003,0.02,4
FRBSS001JJZK,Nitrite,2003,0.02,4
ATFW92001017,Nitrate,2003,1.937241,12
IEMRRS28C021400,Ammonium,2003,0.037477,4
ATPG70324072,Nitrite,2003,0.01,1
LV230LIVA7_9655,Nitrate,2003,0.0222,1
CHNTG07,Total phosphorus,2003,0.1,4
SIV9050,Ammonium,2003,0.013708,12
DESM_DEST_310030_A,Nitrate,2003,6.105884,25
FRBSS002NFAL,Nitrate,2003,2.05,8
CZPP0753,Nitrate,2003,41.8,2
FRBSS002NCJA,Nitrate,2003,19.46,10
ES030ESPFTA59710005,Total phosphorus,2003,0.088917,12
FRFR05094810,BOD5,2003,1.35,10
CZPP0852,Nitrate,2003,12.805,2
FRBSS000RELS,Nitrate,2003,36.6,2
RSRW00020,Phosphate,2003,0.047,12
SII12040,Phosphate,2003,0.005333,3
SIV815,Total organic carbon (TOC),2003,0.49167,1
DESM_DEST_410720_A,Ammonium,2003,0.070956,25
LTR133,BOD5,2003,2.737066,12
DEGM_DERP_2546150300,Nitrite,2003,0.01,2
NO001-38541,Ammonium,2003,0.010087,1
HU101178298,Total phosphorus,2003,0.148571,21
PT365T470,Nitrate,2003,34.01,1
LV013TIRA5_1596,Nitrate,2003,0.0222,1
SE626827-132577,Total organic carbon (TOC),2003,11.0,12
FISW_547,Chlorophyll a,2003,1.0,1
FISW_2615,Nitrate,2003,0.93,4
DESM_SH_126029,Total organic carbon (TOC),2003,10.0,25
DESM_BWUS1,Nitrate,2003,0.71307,23
PT509A17,Ammonium,2003,0.04,1
ATFW31200037,Total phosphorus,2003,0.097283,12
RSRW00018,Phosphate,2003,0.289273,11
FRFR05152000,Nitrite,2003,0.043623,12
FISW_452,Phosphate,2003,0.001,2
ATPG80404752,Nitrate,2003,12.65,1
FISW_1804,Nitrate,2003,0.021,21
FRDR06114450,Chlorophyll a,2003,2.4,2
DEGM_DENW_110220870,Nitrite,2003,0.041,2
HR25071,Total phosphorus,2003,0.1873,26
DESM_DESN_OBF00200,Nitrite,2003,0.04,54
FRBSS000SDGN,Nitrate,2003,16.35,4
HU102090144,Nitrite,2003,0.012571,21
RO21200,Phosphate,2003,0.088,12
CZPP0852,Nitrite,2003,0.00725,2
ES091R0817,BOD5,2003,0.65,12
FISW_750,BOD5,2003,2.095515,13
LVD4630200,BOD5,2003,2.56667,9
ATPG10003072,Nitrite,2003,0.01,1
SE716805-166700,Ammonium,2003,0.011993,12
FISW_4610,Ammonium,2003,0.010993,4
SIP54280,Phosphate,2003,0.005,3
SE704082-148125,Chlorophyll a,2003,1.7,4
DEGM_DESN_49484012,Nitrate,2003,23.0,2
FRCR02000010,BOD5,2003,1.97917,24
CZVP7501,Nitrate,2003,80.5,2
FRBSS000DWTD,Ammonium,2003,0.05,2
RO33400,BOD5,2003,3.0,12
FISW_32,Total phosphorus,2003,0.008,2
RO100900,Nitrite,2003,0.003,12
FISW_24,Phosphate,2003,0.0015,4
DESM_DEBY_24026,Total phosphorus,2003,0.089,26
DESM_DEBE_115,Ammonium,2003,0.069367,17
EESJA8127000,BOD5,2003,1.645084,12
FISW_464,Chlorophyll a,2003,2.3,1
