monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
CZPB0337,Nitrate,2012,28.45,2
DEGM_DENI_9700262,Nitrite,2012,0.0328,2
FISW_20,Nitrate,2012,0.032,4
IT0100108200902,Nitrate,2012,1.3,2
DESM_DEBY_10859,Nitrate,2012,0.72283,25
DESM_DENI_59652013,Phosphate,2012,0.0425,12
ITAMS13SG0006,Nitrate,2012,0.816734,12
BG2KA04315MS010,Ammonium,2012,0.20867,4
CZPP0767,Ammonium,2012,0.05,2
NO155-38539,Phosphate,2012,0.0033,4
BEVL_VMM_345000,Total phosphorus,2012,0.74,12
IT08PC87-01,Nitrate,2012,15.8,2
IT0100211800001,Nitrate,2012,3.85,2
FRFR05074920,Ammonium,2012,0.006089,6
DEGM_DENW_024180087,Nitrate,2012,28.352,1
PLGW600025_001,Ammonium,2012,0.17,1
PT26H01,Ammonium,2012,0.20885,12
SKP001325,Ammonium,2012,0.053333,3
ATPG10002992,Nitrite,2012,0.005,1
LVV0910100,Dissolved organic carbon (DOC),2012,19.4,3
FRHR03034720,Dissolved organic carbon (DOC),2012,5.709091,11
RO125108255126,Nitrate,2012,2.3725,2
DESM_DEST_2130040_A,Total phosphorus,2012,0.10717,53
CZVB9529,Nitrite,2012,0.00675,2
CZPLA_24,Nitrate,2012,1.508328,24
SE680235-141799,Total phosphorus,2012,0.004,8
FRFR05116100,Ammonium,2012,0.019432,6
EL0901LFA0000014N300,Nitrate,2012,0.180007,1
FRGR04119220,BOD5,2012,2.175,12
ATPG20817012,Nitrite,2012,0.007,1
PL01S0801_1389,Total phosphorus,2012,0.171667,6
FRHR03271000,Phosphate,2012,0.019134,11
PL01S0301_0907,Total organic carbon (TOC),2012,11.2325,4
ES080ESPFES080-JU390,Phosphate,2012,0.016307,2
PLGW200031_007,Nitrite,2012,0.01,1
ES080ESPFES080-JU013,Phosphate,2012,0.132087,2
BG4G000PT3MP045,Nitrite,2012,0.02,2
FRBSS000UTPN,Ammonium,2012,0.03,4
DESM_BWU37,Phosphate,2012,0.008654,13
ES020ESPF004300160,Total phosphorus,2012,0.02,3
FRBSS000VCRC,Nitrate,2012,50.958333,12
FRBSS001AQRU,Ammonium,2012,0.07,1
ITAMS52SD0512,Nitrite,2012,0.0053,4
CHNTG36,Nitrite,2012,0.01,1
ATPG32300012,Nitrate,2012,26.06,1
ITG20_17PZ017,Phosphate,2012,20.0,1
CZPO4009,Ammonium,2012,0.05,2
IT0100412800001,Ammonium,2012,0.04,2
IT05GW2609210,Nitrate,2012,3.65,2
FRHR03112480,Dissolved organic carbon (DOC),2012,2.540909,22
SE702237-132073,Total organic carbon (TOC),2012,0.9,2
PLGW200085_004,Nitrate,2012,29.7,1
FRDR06045800,Dissolved organic carbon (DOC),2012,2.5,12
NO127-38540,Total phosphorus,2012,0.0075,4
BERWE160_4731003,Phosphate,2012,0.11,1
IT01415005,Nitrate,2012,1.122267,9
IT01051060,Phosphate,2012,0.05,6
IEMRRS09D010900,Phosphate,2012,0.029571,28
IT05212,Nitrate,2012,1.614267,4
PLGW200050_002,Nitrate,2012,0.13,1
ES100ESPF100028000,Ammonium,2012,0.853608,4
FRBSS000UNUK,Nitrate,2012,10.45,4
RSGW00052,Phosphate,2012,0.036,1
ATSE10102000,Total organic carbon (TOC),2012,14.7864,22
FRBSS001UVNZ,Nitrite,2012,0.02,3
FRBSS002JASD,Ammonium,2012,0.05,2
PL01S1001_3295,BOD5,2012,1.625,12
PLGW600034_007,Nitrite,2012,0.01,1
PL01S0801_1387,Total organic carbon (TOC),2012,16.4333,6
FRGR04137993,Phosphate,2012,0.022597,12
IT0100215810001,Nitrate,2012,14.9,2
FRDR06178025,Phosphate,2012,0.008702,6
CZVB0112,Nitrite,2012,0.005,2
BG1IS00795MS220,Ammonium,2012,0.089344,4
PLGW600072_002,Nitrite,2012,0.05,1
FRHLF31-4443,Nitrate,2012,4.400183,4
ESUIB154,Phosphate,2012,0.036691,8
RSRW00021,Nitrate,2012,0.477293,11
FRHR03014000,Dissolved organic carbon (DOC),2012,2.104762,21
ES100ESPF100084000,Nitrite,2012,0.154007,12
DESM_DEBY_10988,Phosphate,2012,0.039769,26
IT0100411400001,Nitrate,2012,1.9,2
PLGW200067_010,Nitrite,2012,0.04,1
FRFR05090000,Ammonium,2012,0.016841,12
IEMRRS10D010250,BOD5,2012,1.21739,23
ES020ESPF004300160,Chlorophyll a,2012,3.0,2
EL1003L0F0000001N300,Nitrite,2012,0.300002,1
BG3G000000QMP008,Phosphate,2012,0.047667,3
CZVP8508,Nitrate,2012,1.0,2
FRGR04196950,Dissolved organic carbon (DOC),2012,6.574167,12
IT05494,Phosphate,2012,0.04,1
ITG20_17PT072,Nitrite,2012,0.06,2
FRHR03036070,Total phosphorus,2012,0.026818,11
LVE1830100,Phosphate,2012,0.0027,3
FRBSS000MNJQ,Nitrate,2012,23.222222,9
ATPG32400232,Nitrite,2012,0.01,1
IT05GW2506406,Nitrate,2012,3.15,2
IT08PC82-00,Nitrate,2012,36.35,2
NL36_OWM_010M,Ammonium,2012,0.371146,12
FRBSS001AXEW,Nitrite,2012,0.0325,2
PT05H02,Ammonium,2012,0.076816,5
FRBSS001MFXM,Nitrite,2012,0.0216,2
ITG20_17PZ005,Phosphate,2012,9.0,1
CZPMO_3643,Chlorophyll a,2012,10.2875,12
PLGW600043_006,Nitrate,2012,0.02,1
SE659439-136626,Total phosphorus,2012,0.011,12
CZVB0266,Nitrite,2012,0.00675,2
CHRW-1988,Ammonium,2012,0.089512,11
HR30110,Secchi depth,2012,4.42,6
PLGW200032_009,Ammonium,2012,0.05,1
ITG20_17PT079,Nitrate,2012,61.8,2
LVE1460100,Nitrate,2012,0.090004,3
FRDR06161400,BOD5,2012,0.4,6
FRBSS001RZFR,Ammonium,2012,0.05,3
FRGR04074200,Dissolved organic carbon (DOC),2012,3.775,12
ES091R0398,Nitrate,2012,0.621251,4
ES020ESPF004300144,Nitrate,2012,0.225909,3
ES100ESPF140008000,Ammonium,2012,1.183414,4
XKRV01_072,Total phosphorus,2012,0.142,8
ITPU-07204,Nitrate,2012,51.8,2
PLGW200012_001,Total organic carbon (TOC),2012,8.6,1
CZVP0138,Ammonium,2012,0.05,2
PLGW200085_002,Total organic carbon (TOC),2012,1.0,1
EL0723L000000001N500,Chlorophyll a,2012,2.37,3
FRBSS000LXCP,Nitrite,2012,0.01,2
IT02DVA020,Phosphate,2012,0.003,1
FRDR06426000,Nitrate,2012,1.44146,6
ITAMS12SD0116,Total phosphorus,2012,0.01,4
BEVL_VMM_426990,Nitrite,2012,0.183801,12
CZPMO_1202,Total phosphorus,2012,0.28125,24
FRDR06053800,Nitrate,2012,2.16407,12
NL59_3LVE85,Phosphate,2012,0.04,12
FRBSS000CFNN,Ammonium,2012,0.05,1
PL02S0501_0870,Total phosphorus,2012,0.396083,12
IEMRRS34C050030,Nitrite,2012,0.005,12
FRBSS002DLJL,Nitrate,2012,1.88,5
DESM_DENI_49482303,BOD5,2012,3.28182,11
FRBSS001ENQE,Nitrite,2012,0.03,4
FRGR04067625,Phosphate,2012,0.016044,12
LVL1200200,Total organic carbon (TOC),2012,8.525,4
FRBSS002NVLC,Nitrate,2012,1.0,2
PL01S1501_1838,BOD5,2012,3.78667,12
FRDR06027000,BOD5,2012,0.958333,6
FRDR06048540,Dissolved organic carbon (DOC),2012,5.4,6
FRGR04108500,Phosphate,2012,0.050416,12
PL01S0301_0905,Total phosphorus,2012,0.049583,12
PL01S0601_3135,Total phosphorus,2012,0.26,7
IT0100421100002,Ammonium,2012,0.04,2
FRBSS000SBJD,Ammonium,2012,0.03125,4
IT05303,Ammonium,2012,0.018788,4
BG1G000000NMP177,Nitrite,2012,0.04,4
PLGW600058_006,Ammonium,2012,0.05,1
ATSE70301000,Nitrate,2012,0.453689,4
FRFR05015060,BOD5,2012,0.738889,9
DESM_DETH_2381,BOD5,2012,2.30909,11
ES080ESPFES080-JU155,Total phosphorus,2012,0.077333,3
FRBSS000UWZH,Ammonium,2012,0.0575,4
IT01182010,Phosphate,2012,0.028889,9
EL0816R000218054N050,Nitrite,2012,0.01,1
PLGW2000130_002,Nitrate,2012,23.9,1
FRGR04146840,BOD5,2012,2.49167,12
FRHR03164180,Nitrate,2012,5.261509,11
FRBSS001VSNM,Nitrate,2012,22.01,10
ITAMS12SD0116,Phosphate,2012,0.01,4
EESJA0097000,Nitrate,2012,0.4,1
IT05102,Nitrate,2012,4.517688,4
IEMRRS39B020600,BOD5,2012,1.186,20
IT05GW917,Ammonium,2012,0.03,2
FRBSS001BFKU,Nitrite,2012,0.02,4
ATPG30600142,Nitrite,2012,0.005,1
ATFW61400217,Nitrite,2012,0.010444,9
FRBSS000QTHL,Nitrate,2012,84.0,8
CHRW-1919,Nitrite,2012,0.004871,12
FRGR04015050,Ammonium,2012,0.028242,12
IT08RE55-00,Nitrate,2012,33.0,2
PL02S0401_0691,BOD5,2012,2.75,4
ITG-0223-CF000102-ST01,BOD5,2012,6.13333,3
EESJA2631000,Nitrate,2012,0.041252,4
BERW_12111,Nitrite,2012,0.007916,13
DEGM_DETH_4531230790,Nitrite,2012,0.0329,1
FRCR02046000,Ammonium,2012,0.092628,12
RO12190,Chlorophyll a,2012,11.1105,2
ES091R0151,Total phosphorus,2012,0.579,5
IT0100615100004,Nitrate,2012,47.85,2
FRBSS000GMJK,Ammonium,2012,0.020778,9
PT07O05C,BOD5,2012,1.916667,6
EL1003L0F0000001N300,Secchi depth,2012,1.53333,3
IT05GW464,Nitrate,2012,18.5,2
FRBSS002PEPS,Nitrate,2012,2.94,5
IEMRRS39G050100,BOD5,2012,0.657391,23
ATPG54100672,Ammonium,2012,0.01,1
EL0902L000000008H500,Chlorophyll a,2012,4.54,2
ES100ESPF210002000,Nitrate,2012,5.05284,3
CZPVL_1096,Ammonium,2012,0.807502,24
PT04G10,BOD5,2012,2.0,12
FRDR06018185,Total phosphorus,2012,0.04,6
PLGW800022_010,Nitrate,2012,0.07,1
PLGW200050_010,Total organic carbon (TOC),2012,1.0,1
FRFR05122000,BOD5,2012,1.34583,12
DESM_DEST_2150020_A,Nitrate,2012,2.235093,12
PLGW60001_002,Total organic carbon (TOC),2012,8.6,1
FRGR04161595,Nitrate,2012,6.842835,11
IT0593,Nitrate,2012,0.855036,4
FRDR06579000,Ammonium,2012,0.118537,6
FRBSS001SECU,Nitrate,2012,4.22,5
FRGR04115675,Nitrate,2012,3.36955,12
NO006-51733,Total organic carbon (TOC),2012,6.116364,55
FRBSS001CMAU,Nitrite,2012,0.01,3
IT0808000200,Phosphate,2012,0.01625,4
NL13_ROP09504,Chlorophyll a,2012,71.0,2
FRCR02041650,Dissolved organic carbon (DOC),2012,2.491667,12
LTGWM141_35972,Ammonium,2012,0.01,1
IT01038004,Nitrate,2012,0.245843,12
FRBSS001GFJV,Nitrate,2012,5.881818,11
PL02S0502_0265,Secchi depth,2012,0.575,4
IT05434,BOD5,2012,1.6417,12
FRFR05139310,Ammonium,2012,0.02591,6
PL01S1102_0656,Secchi depth,2012,1.5,4
IT0807000300,Total phosphorus,2012,0.0475,4
PT25I51S,Nitrite,2012,0.002314,6
EESJA4579000,Ammonium,2012,0.01,4
CZVP7020,Nitrate,2012,1.0,2
EL0415RL00212001H500,Secchi depth,2012,4.73333,3
FRFR05013100,Total phosphorus,2012,0.0425,6
DEGM_DEBY_1131683100025,Ammonium,2012,0.03,2
ATPG70321042,Nitrite,2012,0.006,1
ES020ESPF004300178,Chlorophyll a,2012,69.5,2
ES020ESPF004300039,Total phosphorus,2012,0.0625,12
ITAN-07101,Nitrate,2012,48.65,2
IT0100314300001,Nitrite,2012,0.01,2
IT0100206200001,Ammonium,2012,0.04,2
PL02S0502_0300,Ammonium,2012,0.023735,4
IT08MO58-00,Nitrate,2012,67.5,2
LTR192,BOD5,2012,1.594826,12
BG3G000000QMP006,Ammonium,2012,0.04,4
IT0813000100,Phosphate,2012,0.01,4
EL0420R000301093N050,Nitrate,2012,0.188257,1
FRGR04075700,Nitrate,2012,0.506204,12
ITAMS53SG0011,Nitrite,2012,0.005,12
ATFW10000027,Dissolved organic carbon (DOC),2012,3.71833,12
IT08BOF1-00,Nitrate,2012,1.0,2
SE680235-141799,Total phytoplankton biomass,2012,0.111,2
FRGR04017250,Total phosphorus,2012,0.126667,12
FRGR04181960,Nitrate,2012,7.001931,11
ITG20_11PT007,Nitrite,2012,0.06,2
DESM_DEBY_17984,Nitrite,2012,0.033778,27
RO035145345745,Nitrite,2012,0.08,2
DESM_BWU43,BOD5,2012,1.312,25
IT01038330,Nitrite,2012,0.015,6
IEMRRS18L010100,Nitrate,2012,1.52471,17
FRDR06084360,Ammonium,2012,0.026558,6
DESM_DEBY_2962,Total phosphorus,2012,0.108692,26
IT05GW724,Nitrite,2012,0.01,2
DEGM_DEHB_15_26,Nitrate,2012,104.0,2
IT13R1307LA4,Nitrate,2012,0.325014,4
FRBSS000LELS,Ammonium,2012,0.03,2
FRFR05101420,Ammonium,2012,0.019432,6
ATPG10003052,Nitrite,2012,0.005,1
PLGW600059_001,Total organic carbon (TOC),2012,1.0,1
IT05GW956,Nitrite,2012,0.01,2
CY1992-077,Nitrate,2012,166.0,2
FRBSS001QWFT,Ammonium,2012,0.05,2
DESM_DENI_49872057,Dissolved organic carbon (DOC),2012,12.8833,12
PL02S0201_0585,Total phosphorus,2012,0.092417,12
PL02S0402_2149,Total phosphorus,2012,0.24025,4
FRBSS000KBWY,Nitrate,2012,43.975,4
IESW_G_0037_0500_0014,Total phosphorus,2012,0.007,4
SIP50160,Nitrate,2012,22.5,2
ES100ESPF100028000,Phosphate,2012,0.058964,4
ES020ESPF004300000,Nitrite,2012,0.004973,3
BEVL_VMM_633055,Secchi depth,2012,1.82,22
BERWM040_4217008,Total organic carbon (TOC),2012,0.65,2
DEGM_DENW_100135020,Nitrate,2012,35.44,1
LTR245,Phosphate,2012,0.049208,12
FRDR06024000,Dissolved organic carbon (DOC),2012,2.116667,6
BEVL_VMM_212400,Phosphate,2012,0.1024,12
IT05102,Ammonium,2012,0.214866,4
LTR70,Nitrite,2012,0.0095,12
CHRW-2078,Ammonium,2012,0.045197,12
FRBSS001DDBJ,Nitrite,2012,0.03,4
ATKK40915012,Nitrite,2012,0.003,1
FRDR06580238,BOD5,2012,0.825,6
IESH_G_0212_0300_0006,Total phosphorus,2012,0.0195,4
PT185C62,Nitrate,2012,2.7,1
ES091R0449,Nitrite,2012,0.01157,3
FRGR04101500,Ammonium,2012,0.04579,11
FISW_668,Ammonium,2012,0.017989,1
IT13SN3P,Nitrate,2012,10.0,1
DEGM_HE_6527,Ammonium,2012,0.046,1
ATKK31400082,Nitrate,2012,4.69,1
ES091R0431,Phosphate,2012,0.154373,6
IT05118,Total phosphorus,2012,0.1098,4
IT08MO30-00,Ammonium,2012,0.02,2
IT05GW24,Ammonium,2012,4.24,1
PLGW600034_009,Ammonium,2012,0.67,1
FRBSS000WQCQ,Nitrate,2012,67.5,4
IT05117,Total phosphorus,2012,0.1275,4
FRBSS001ZPSC,Ammonium,2012,0.05,1
ES020ESPF004300034,Ammonium,2012,0.079898,5
FRGR04178000,Phosphate,2012,0.020123,12
ATFW80213067,Total phosphorus,2012,0.122727,11
FRFR05225100,BOD5,2012,3.45,6
ATPG32101192,Nitrate,2012,0.5,1
FRGR04174660,Phosphate,2012,0.060151,12
ATPG80207252,Nitrite,2012,0.007,1
IEMRRS34M020050,Nitrate,2012,0.233333,12
ES091R0841,Nitrate,2012,0.569794,9
SKP043599,Ammonium,2012,0.05,3
ES020ESPF004300060,Nitrite,2012,0.004871,2
ALGW_409,Ammonium,2012,0.01,2
ATPG30100072,Nitrite,2012,0.005,1
FRGR04159100,Total phosphorus,2012,0.055167,12
FRBSS002FERU,Ammonium,2012,0.05,2
IT13MS1S,Nitrate,2012,0.5,1
LVE1870100,BOD5,2012,1.6,3
ES100ESPF200019000,Nitrate,2012,10.173423,3
ES020ESPF004300167,Total phosphorus,2012,0.031,3
FRHR03216000,Phosphate,2012,0.064017,11
ITG20_31PT008,Ammonium,2012,0.15,2
CHNTQ32,Ammonium,2012,0.03,1
RO10200,Nitrate,2012,0.371015,9
FRGR04051400,BOD5,2012,0.770833,12
CZPP0542,Nitrite,2012,0.005,2
IESH_G_0106_3600_0014,Total phosphorus,2012,0.036333,3
FRCR02038000,Phosphate,2012,0.036982,12
FRBSS000YWSA,Nitrate,2012,23.675,8
EL0132R001500020N050,Ammonium,2012,0.028786,2
PLGW200013_005,Nitrate,2012,0.48,1
FRBSS002AGUR,Nitrite,2012,0.03,1
FRBSS000FLMT,Nitrite,2012,0.01,3
PL02S1401_1373,Total organic carbon (TOC),2012,10.45,6
PLGW200065_012,Total organic carbon (TOC),2012,3.3,1
FRHR03002900,Phosphate,2012,0.010902,11
DEGM_SH_3923,Phosphate,2012,0.01533,1
PLGW200011_004,Nitrate,2012,0.01,1
PLGW2000165_003,Nitrate,2012,8.98,1
FRGR04013000,Dissolved organic carbon (DOC),2012,4.283333,12
CZPMO_1190,BOD5,2012,3.26667,24
PLGW200038_003,Nitrite,2012,0.02,1
BEVL_VMM_427000,Total phosphorus,2012,0.5225,12
ISVHM-64,Phosphate,2012,0.006,4
FRGR04115500,BOD5,2012,3.175,12
FRBSS002CNSL,Nitrate,2012,3.925,4
DESM_DESN_OBF17300,BOD5,2012,2.09167,12
DESM_DESN_OBF40500,Total organic carbon (TOC),2012,5.01053,19
NL92_RAMSDP,Total phosphorus,2012,0.100769,13
ES091R0148,Ammonium,2012,2.725725,4
IT08RE20-02,Ammonium,2012,7.99,2
FRGR04100940,Ammonium,2012,0.087316,12
FRFR05027010,Ammonium,2012,0.032387,6
IT0801190300,Phosphate,2012,0.135,12
CZPO2508,Ammonium,2012,0.05,2
PL02S0502_2190,Phosphate,2012,0.0095,4
DEGM_DEBY_4120674100018,Nitrate,2012,1.9,1
PLGW200055_003,Total organic carbon (TOC),2012,1.0,1
FRBSS002PPKM,Nitrate,2012,0.5,2
ES070ESPFLCRE,Phosphate,2012,0.015492,4
ITG-0001-CF000103-ST01,Phosphate,2012,0.025,1
XKRV01_013,Total organic carbon (TOC),2012,7.131,10
IT08FE30-00,Nitrite,2012,0.03,2
ES020ESPF004300182,Nitrite,2012,0.002233,3
FRFR05048000,Total phosphorus,2012,0.014333,6
ES020ESPF004300168,Total phosphorus,2012,0.0795,2
PLGW200084_014,Total organic carbon (TOC),2012,1.0,1
FRDR06147140,Ammonium,2012,0.04599,6
CZVP9000,Nitrite,2012,0.00525,2
SIP50360,Ammonium,2012,0.02,2
LTR325,Dissolved organic carbon (DOC),2012,13.15,4
FRGR04095100,Total phosphorus,2012,0.08,12
ITG20_31PT004,Ammonium,2012,0.15,2
RSGW00035,Ammonium,2012,0.09,1
IT0100212210001,Nitrite,2012,0.01,2
DESM_NW741917,Nitrate,2012,3.069358,13
IT05203,Phosphate,2012,0.0198,4
FRDR06116620,Nitrate,2012,0.143017,6
NO127-38540,Ammonium,2012,0.007953,4
FRHR03130490,Nitrate,2012,3.85324,11
FRBSS000WTNM,Ammonium,2012,0.03,4
FRDR06103500,Ammonium,2012,0.034978,6
SKS002094,Nitrite,2012,0.04,1
DEGM_DEBY_4110643100087,Phosphate,2012,0.069,2
FRGR04052265,Dissolved organic carbon (DOC),2012,12.983333,12
ITAMS22SD0211,Nitrate,2012,1.125047,4
DEGM_DEBY_4110844300001,Ammonium,2012,0.01,1
IT13R1306BA1,Total phosphorus,2012,0.03125,4
IT0547,Nitrite,2012,0.01,4
PL02S0501_0835,Total organic carbon (TOC),2012,12.4733,12
IT05GW2410102,Ammonium,2012,0.03,2
PT596F263,Ammonium,2012,0.04,2
ATPG70332082,Ammonium,2012,0.007,1
IT05GW88,Nitrite,2012,0.01,2
FRBSS001FXSM,Ammonium,2012,0.145,4
IT0100418900005,Nitrate,2012,32.0,2
LVE1670100,Nitrite,2012,0.0016,3
FRHR03051500,Phosphate,2012,0.24533,11
PT516A126,Ammonium,2012,0.08,1
ATPG54100642,Nitrite,2012,0.001,1
BG3AR00471MS0130,Total organic carbon (TOC),2012,3.44,1
ES040ESPF000400196,Nitrate,2012,1.065544,12
IT05612,Phosphate,2012,0.0282,4
LTR40,Total phosphorus,2012,0.1175,12
PLGW60006_001,Ammonium,2012,0.39,1
FRFR05134000,Total phosphorus,2012,0.068083,12
FRFR05231050,BOD5,2012,3.45,6
FRGR04096665,Ammonium,2012,0.016323,10
FISW_1048,Ammonium,2012,0.014191,1
FRBSS002AGUR,Nitrate,2012,1.0,3
FRHR03202250,Nitrate,2012,4.885833,11
PT06K17,Ammonium,2012,0.112702,4
PL01S0201_0855,Total organic carbon (TOC),2012,6.60444,9
RO84800,Nitrite,2012,0.150001,8
ES010ESPFMS207FQ,Ammonium,2012,0.0194,6
IT05486,Nitrite,2012,0.0441,4
ES020ESPF004300020,BOD5,2012,1.00125,4
ES070ESPFELC1,Ammonium,2012,0.059365,2
CZVB0521,Ammonium,2012,0.05,2
IT05481,Total phosphorus,2012,0.1668,12
FRCR02002000,Ammonium,2012,0.072547,12
FISW_199,Ammonium,2012,0.037077,5
FRBSS002MQKV,Ammonium,2012,0.05,2
SE633025-142267,Ammonium,2012,0.019988,8
SE758677-161050,Secchi depth,2012,18.0,2
IT13R1304RF1,Nitrate,2012,0.300012,1
PLGW200052_001,Total organic carbon (TOC),2012,4.3,1
FRBSS000JRLE,Nitrite,2012,0.01,2
ES100ESPF080008000,Nitrate,2012,3.987296,2
IT05202,Total phosphorus,2012,0.2054,12
FRFR05176100,BOD5,2012,1.23333,12
FRBSS002AJVE,Nitrate,2012,13.825,12
FRBSS000RZYR,Nitrate,2012,2.75,8
FRHR03006000,Nitrate,2012,4.80372,22
IT05GW926,Nitrite,2012,0.01,2
ITG-0302-CF000101-ST02,Total phosphorus,2012,0.605,2
RO015307546507,Ammonium,2012,0.0685,2
IEMRRS18B050500,Ammonium,2012,0.042474,12
FRDR06047360,Nitrate,2012,3.082388,6
DEGM_DEBY_4120623300031,Nitrite,2012,0.02,1
CZPB0371,Nitrite,2012,0.00575,2
IESE_G_0126_3700_0003,Total phosphorus,2012,0.007,4
IT08RE33-02,Nitrate,2012,13.5,2
IT05GW656,Nitrate,2012,22.5,2
FRBSS000LZRR,Ammonium,2012,0.01375,4
FRBSS001TYNZ,Ammonium,2012,0.05,4
PL01S0701_1208,Total phosphorus,2012,0.155,4
CZPMO_1205,BOD5,2012,2.89167,24
FRFR05068700,Ammonium,2012,0.022671,6
PLGW2000152_001,Nitrate,2012,4.02,1
EESJA5960000,Dissolved organic carbon (DOC),2012,17.1,4
PLGW200075_010,Ammonium,2012,0.05,1
FRDR06580238,Phosphate,2012,0.004623,6
RSGW00035,Nitrite,2012,0.008,1
CZVP8465,Ammonium,2012,5.0025,2
RO40100,Phosphate,2012,0.0703,4
PLGW800022_006,Total organic carbon (TOC),2012,1.0,1
FISW_17,Ammonium,2012,0.003598,4
PL02S0402_2115,Secchi depth,2012,3.225,4
ITG20_16PO011,Ammonium,2012,0.15,2
FRBSS001VJKK,Nitrate,2012,68.107143,14
ATKK31400142,Nitrate,2012,3.97,1
FISW_471,Nitrate,2012,0.1767,1
LTL256,BOD5,2012,1.600946,7
IT0100607500002,Ammonium,2012,0.04,2
PLGW60008_002,Total organic carbon (TOC),2012,1.0,1
CHRW-1307,Total phosphorus,2012,0.112,12
PL01S0201_0842,Total organic carbon (TOC),2012,8.81111,9
FISW_171,Ammonium,2012,0.005996,1
XKRV04_012,Total organic carbon (TOC),2012,10.67,10
FRDR06141900,Ammonium,2012,0.036921,6
ESCHC2090,Ammonium,2012,0.019894,11
IEMRRS18B021900,Phosphate,2012,0.035417,12
LTR432,Total organic carbon (TOC),2012,12.545,4
CZVP7212,Nitrite,2012,0.005,2
EESJA4253000,Nitrate,2012,3.925163,4
ITG-0073-CF001802-ST01,Ammonium,2012,0.014991,2
PL01S0302_0106,Secchi depth,2012,1.425,4
ITG-0159-CF000100-ST01,Ammonium,2012,0.014991,4
DESM_DEBY_13306,Nitrite,2012,0.01064,25
FRGR04182000,Dissolved organic carbon (DOC),2012,3.253636,11
ATPG30600442,Nitrite,2012,0.01,1
FRGR04076000,Phosphate,2012,0.012781,12
BG3TU00013MS0010,Nitrate,2012,1.790074,4
PLGW6000125_007,Nitrite,2012,0.01,1
DESM_DEBY_11449,Phosphate,2012,0.046673,26
PT09I02,Nitrite,2012,0.014066,10
ITG-0014-CF000102-ST01,Phosphate,2012,0.025,3
IT02EVN070,Ammonium,2012,0.022902,12
PLGW2000102_001,Nitrate,2012,0.13,1
EESJA2789000,Nitrate,2012,37.5,4
IT08RE22-01,Nitrate,2012,27.5,2
IT11AP-07044,Nitrate,2012,26.0,1
SIP66302,Nitrate,2012,36.7,2
IEMRRS14T020390,BOD5,2012,2.0,10
DEGM_DEBY_4110603300006,Nitrate,2012,37.6,1
BERW_15024,Total phosphorus,2012,0.058,13
ATPG80404752,Ammonium,2012,0.003,1
CZPO0017,Nitrate,2012,1.0,2
DEGM_DEBY_1131712900014,Nitrite,2012,0.016,1
IT01055010,Total phosphorus,2012,0.05,6
ES070ESPFESA1,Chlorophyll a,2012,6.67778,9
RO125185654680,Ammonium,2012,2.2135,2
IT01671050,Nitrate,2012,0.366682,6
FRB1R02123500,Total phosphorus,2012,0.035833,12
IT0100608700004,Ammonium,2012,0.04,2
PT14O01,Nitrite,2012,0.005983,6
PLGW2000100_001,Ammonium,2012,1.53,1
DEGM_DEBY_4110592000052,Ammonium,2012,0.02,1
IT08PC45-01,Ammonium,2012,0.485,2
IEMRRS19G010200,Nitrite,2012,0.014917,12
RO21200,Ammonium,2012,1.392134,8
PL02S0402_2159,Total phosphorus,2012,0.03125,4
FRBSS000RRHC,Nitrite,2012,0.01,5
FRBSS000RUYG,Nitrite,2012,0.09375,4
ES020ESPF004300221,Nitrite,2012,0.004871,3
IT05473,Total phosphorus,2012,0.054,2
RO50022010,Total phosphorus,2012,0.055,8
ES010ESPFMS090FQ,Phosphate,2012,0.016307,12
NLD_GMW33F000108_003,Ammonium,2012,2.516,1
ATSE50301000,Total phosphorus,2012,0.005932,4
PT07M01,Ammonium,2012,0.103391,4
ITG20_17PT084,Nitrate,2012,2.4,2
CZVP8231,Ammonium,2012,0.05,2
CZVP7225,Nitrate,2012,1.0,2
FRBSS001NDEA,Nitrite,2012,0.02,2
FRBSS002GRQJ,Nitrate,2012,12.957143,7
NL89_SASVGT,Chlorophyll a,2012,2.7,13
IT0100407810001,Nitrate,2012,12.45,2
PLGW2000101_002,Total organic carbon (TOC),2012,1.2,1
FRBSS001ZRGC,Ammonium,2012,0.01,2
PT560A23,Nitrate,2012,2.0,1
IT0807000300,Phosphate,2012,0.0375,4
ES100ESPF140019000,Nitrite,2012,0.16607,11
PLGW200084_010,Nitrate,2012,0.32,1
CHRW-1873,Nitrite,2012,0.004871,12
PLGW200050_011,Nitrite,2012,0.01,1
CHRW-3173,Dissolved organic carbon (DOC),2012,2.729167,12
FRBSS001MBNL,Nitrate,2012,5.35,4
SIV1010,BOD5,2012,1.1,4
LTL194,Nitrite,2012,0.0035,4
FRBSS000FZWH,Nitrate,2012,37.68,10
PLGW200049_025,Total organic carbon (TOC),2012,1.0,1
IT01034030,Phosphate,2012,0.05,6
IT05482,Nitrate,2012,0.823034,4
PLGW600062_004,Nitrite,2012,0.01,1
DESM_DEMV_0108170014,Total organic carbon (TOC),2012,9.86667,24
RO11400,Chlorophyll a,2012,1.9575,12
PLGW600042_004,Total organic carbon (TOC),2012,1.6,1
PL04S1301_0001,Total organic carbon (TOC),2012,2.825,4
FRBSS002CCYE,Nitrate,2012,41.5,10
