monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
FRGR04182000,Nitrate,2010,6.608875,12
IESW_G_0026_1300_0009,Total phosphorus,2010,0.007,3
ATPG54100882,Ammonium,2010,1.169,1
DESM_DEMV_140010,Total phosphorus,2010,0.206667,6
PT11H09C,Nitrite,2010,0.005683,6
EESJA5850000,Ammonium,2010,0.01,4
FRGR04025100,Total phosphorus,2010,0.036667,12
SE663617-160579,Total phosphorus,2010,0.124,12
ATPG61040092,Nitrite,2010,0.01,1
ES010ESPFMS082FQ,Nitrate,2010,0.813234,3
ES091R0417,Total phosphorus,2010,0.1,1
ES060ESPFMA148,Nitrate,2010,1.102846,12
FISW_4278,Total phosphorus,2010,0.0207,18
FRFR05220000,Nitrate,2010,4.584061,6
FRFR05111650,Phosphate,2010,0.008158,6
SKS087390,Nitrate,2010,4.82,1
BEVL_VMM_581000,Nitrate,2010,4.150173,12
EESJA5489000,Nitrate,2010,19.925,4
FRHR03052338,Ammonium,2010,0.294508,9
ES100ESPF110017000,Nitrite,2010,0.0802,17
RO52100,Nitrate,2010,0.88962,12
ES100ESPF200022000,Total phosphorus,2010,0.0758,51
CZPVL_1088,Nitrite,2010,0.027085,12
FRDR06188740,Dissolved organic carbon (DOC),2010,2.55,2
CZVP1138,Nitrate,2010,3.79,2
FRHR03250475,Total phosphorus,2010,0.097143,7
ES070ESPFMOR3,Nitrate,2010,9.427992,3
CZPVL_1042,Nitrate,2010,1.316992,24
ES080ESPFES080-JU053,Nitrate,2010,2.3927,5
LTR70,Phosphate,2010,0.046,12
BG1OS00011MS010,Nitrite,2010,0.0303,6
FRFR05176150,Phosphate,2010,0.011149,6
FISW_188,Total phosphorus,2010,0.0404,5
ES070ESPFSE0933A208,Phosphate,2010,0.4537,9
FRBSS001PBPN,Nitrite,2010,0.02,1
IT06PN011,Nitrate,2010,13.083844,3
FRDR06820073,BOD5,2010,0.7,6
FRGR04145000,Phosphate,2010,0.159895,12
FRGR04079600,Dissolved organic carbon (DOC),2010,4.051818,11
IEMRRS18D010200,Nitrite,2010,0.02,12
IT0100302700002,Nitrate,2010,8.35,2
DEGM_DEBW_1-557-6,Nitrate,2010,10.866667,3
LTR70,Total phosphorus,2010,0.093417,12
ES100ESPF100032000,Total organic carbon (TOC),2010,5.7286,7
ESGOB082,Nitrate,2010,1.349556,5
ES080ESPFES080-JU382,Total phosphorus,2010,0.0437,3
ES100ESPF200029000,Phosphate,2010,0.0304,5
ES030ESPFTA60109001,Chlorophyll a,2010,86.3,1
FRFR05137000,BOD5,2010,0.758333,6
IT05109,Ammonium,2010,0.249845,4
ESCHC03_3002,Nitrite,2010,0.0079,7
IT02LYS060,Nitrate,2010,0.400017,4
RSLW00015,Phosphate,2010,0.00417,3
FRFR05012000,Nitrate,2010,6.342604,8
PT585F15,Ammonium,2010,0.04,2
IT06UD046,Nitrate,2010,23.409174,11
SE655209-126937,Total phytoplankton biomass,2010,0.04,1
ES060ESPFMA091,Nitrate,2010,4.405183,4
SE666928-156228,Ammonium,2010,0.00225,4
SE711365-171748,Secchi depth,2010,2.6,3
DESM_DEBY_19268,Nitrite,2010,0.031192,26
RO113200,Nitrite,2010,0.0635,12
FRDR06141000,Total phosphorus,2010,0.078333,6
IT01001250,Ammonium,2010,0.106934,12
ESCHC2787,Nitrite,2010,0.0008,3
ES030ESPFTA56401001,BOD5,2010,0.3333,4
FRHR03255180,Dissolved organic carbon (DOC),2010,2.728571,7
ES050ESPF40345,Nitrite,2010,0.0058,1
FRGR04215750,Nitrate,2010,4.189824,12
FRGR04160100,BOD5,2010,1.2,12
ES091R0821,Nitrate,2010,7.262902,2
ES030ESPFTA59809001,BOD5,2010,1.5555,3
ATPG20812092,Ammonium,2010,0.00515,1
FRBSS001HPLP,Nitrite,2010,0.02,4
SE736804-160569,Phosphate,2010,0.002,4
DEGM_DEBY_4120684400017,Nitrate,2010,0.5,1
ES091R0133,Nitrate,2010,0.576024,2
FRGR04009350,Ammonium,2010,0.043399,12
ES020ESPF004300876,Total phosphorus,2010,0.0083,9
PL02S0402_1390,Secchi depth,2010,5.73333,6
FRBSS001MNXS,Nitrate,2010,99.833333,6
ITAMS22SD0211,Nitrite,2010,0.0065,4
IT01236020,Ammonium,2010,0.024085,12
CZPP0552,Nitrate,2010,8.35,2
IT02VRR015,Phosphate,2010,0.015,3
ITBMS34LN1014,Phosphate,2010,0.014512,120
NL90_NEDWT,Nitrate,2010,3.36014,13
CZPP0880,Nitrite,2010,0.005,2
ES100ESPF100048000,Nitrite,2010,0.0067,7
ITBMS34G20530,Nitrate,2010,9.85,2
CY1962-006,Ammonium,2010,0.0265,2
IT03PO019091NRA001,Nitrate,2010,1.0,2
IT09S1236,Ammonium,2010,0.211269,7
FRBSS001UCBK,Nitrite,2010,0.05,10
FRDR06206000,Dissolved organic carbon (DOC),2010,1.65,12
IT03PO019036NUA001,Nitrate,2010,7.0,2
IT05GW632,Ammonium,2010,0.1,2
FRBSS001TRJV,Nitrate,2010,27.033333,6
ATPG61205102,Ammonium,2010,0.01608,1
ES050ESPF41901,Nitrate,2010,0.5797,1
IT0100304000001,Nitrate,2010,1.0,2
PLGW200049_003,Ammonium,2010,0.56,1
IT09S1221,BOD5,2010,3.0,1
DEGM_DEBY_1131774000030,Nitrate,2010,29.0,1
RSGW00038,Total organic carbon (TOC),2010,2.93,1
ITR110023FO,Nitrate,2010,1.69007,8
SIP66120,Nitrate,2010,31.5,2
FRCR02099800,Dissolved organic carbon (DOC),2010,3.391667,12
FRDR06035500,Total phosphorus,2010,0.041667,6
PL01S0202_2275,Total phosphorus,2010,0.125,4
ATFW52120107,Total phosphorus,2010,0.004846,12
IT03POLSGALN1LO1,Secchi depth,2010,2.4,10
ATKK40702012,Nitrite,2010,0.003,1
CZVB0117,Ammonium,2010,0.05,2
SE677506-156174,Secchi depth,2010,1.3,3
DESM_BWU37,Ammonium,2010,0.029213,13
NL13_ROP0931A,Total phosphorus,2010,0.293333,12
FRFR05209000,Phosphate,2010,0.042421,6
SKP000452,Nitrate,2010,7.37,1
IEMRRS20B020600,Nitrite,2010,0.011417,12
FRHR03231065,Ammonium,2010,0.030537,7
FRGR04025100,Nitrate,2010,2.149009,12
BERWM151_4249056,Phosphate,2010,0.365,2
NL15_OW111-000,Total phosphorus,2010,0.871667,12
HR29010,Ammonium,2010,0.041774,12
ES091R0441,Ammonium,2010,0.03208,6
IT02DBL080,BOD5,2010,2.13455,11
FISW_452,Total phosphorus,2010,0.0066,3
ITF15S5,Nitrate,2010,0.60555,7
IEMRRS31O010200,BOD5,2010,1.0,4
DESM_HE_425,Phosphate,2010,0.024313,24
DEGM_HE_6845,Phosphate,2010,0.16,1
FRBSS000JCLX,Nitrate,2010,2.5,2
FRGR04100000,Ammonium,2010,0.045342,12
FRB1R02112000,Total phosphorus,2010,0.0675,12
DEGM_DEBY_4110673700004,Nitrite,2010,0.01,1
IT0100618500004,Nitrate,2010,7.2,2
FRDR06098000,BOD5,2010,1.08333,6
FRFR05125860,Phosphate,2010,0.011421,6
FRDR06148200,BOD5,2010,1.03333,6
FISW_2808,Secchi depth,2010,2.2,2
DEGM_HE_5987,Ammonium,2010,0.006,1
FRBSS000FRGS,Nitrate,2010,32.34,5
NO246-41341,Total phosphorus,2010,0.003333,1
IEWE_G_0020_1200_0004,Total phosphorus,2010,0.016333,3
DESM_DENI_43352010,Total organic carbon (TOC),2010,4.7625,24
NO026-41334,Ammonium,2010,0.010863,1
ITAMS52SD0512,Total phosphorus,2010,0.0238,4
FRGR04066500,Total phosphorus,2010,0.02525,12
ES050ESPF51211,Total phosphorus,2010,0.08,1
IT05618,Phosphate,2010,0.0113,4
IT0100200410001,Nitrite,2010,0.01,2
IT06UD081,Nitrate,2010,3.690153,3
SKS601392,Nitrate,2010,8.815,4
ES010ESPFMS044FQ,Phosphate,2010,0.0027,2
DESM_DESN_OBF40500,Nitrite,2010,0.02981,21
FRBSS002HZPN,Nitrate,2010,4.525,4
DESM_DENI_45752064,Total organic carbon (TOC),2010,5.5,12
CZVP0022,Nitrite,2010,0.02275,2
CHNTG17,Ammonium,2010,0.03,1
FRHR03020650,Dissolved organic carbon (DOC),2010,2.058333,12
DESM_DEST_2130040_A,Total organic carbon (TOC),2010,5.52128,47
IT21S29,Ammonium,2010,0.01051,6
CZPP0301,Ammonium,2010,0.05,2
ALGW_301,Ammonium,2010,0.03,2
FRBSS001QWMZ,Ammonium,2010,0.05,2
ATPG70323072,Nitrite,2010,0.006,1
FRFR05119050,Phosphate,2010,0.018763,6
PT602F6,Nitrite,2010,0.03,2
DESM_DEBY_19268,Total phosphorus,2010,0.176538,26
IT01033010,Nitrate,2010,1.083345,12
FRFR05102000,BOD5,2010,0.85,6
SKS002094,Ammonium,2010,0.045,2
IEMRRS23F010500,Ammonium,2010,0.024318,24
FRGR04027730,Ammonium,2010,0.032711,12
ES091R0217,Total phosphorus,2010,0.015,1
IT05GW2503702,Nitrite,2010,0.05,2
EESJA6896000,Nitrite,2010,0.008167,6
PL08S0302_3006,Nitrate,2010,0.034251,4
FRGR04010780,Dissolved organic carbon (DOC),2010,3.591667,12
LVE1110100,BOD5,2010,1.87,4
CZPP0525,Nitrite,2010,0.005,2
IT01014013,BOD5,2010,2.0,12
FRHR03193520,BOD5,2010,1.17917,12
NO024-40678,Phosphate,2010,0.003333,1
PL02S0602_3012,Phosphate,2010,0.0165,4
IT01046031,Total phosphorus,2010,0.05,12
FRHR03255650,Dissolved organic carbon (DOC),2010,2.557143,7
RSLW00068,Chlorophyll a,2010,3.46667,3
ES091R0158,Ammonium,2010,0.06476,16
IT12CA016_S005,Nitrate,2010,3.32,2
ATPG32300132,Nitrite,2010,0.005,1
DESM_DENI_48162282,Phosphate,2010,0.034167,12
ATPG53200102,Ammonium,2010,0.01,1
PT372A44,Ammonium,2010,0.04,2
IT01046210,Ammonium,2010,0.110731,12
ATPG32100982,Ammonium,2010,0.115,1
CZPP0466,Ammonium,2010,0.05,2
DEGM_DEBY_4120622800011,Nitrite,2010,0.01,1
IEMRRS35B060600,BOD5,2010,1.26818,11
FRBSS000UMSE,Ammonium,2010,0.03,1
PT611F92,Ammonium,2010,0.04,2
RSRW00039,Total phosphorus,2010,0.0891,10
LTR105,BOD5,2010,2.061058,12
FISW_189,Nitrate,2010,0.0304,2
IT0100314300001,Ammonium,2010,0.04,2
IT09S1576,Phosphate,2010,0.06,1
ES014ESPF14-RW-05-310,Nitrite,2010,0.0063,8
DEGM_DEBY_4110764500024,Phosphate,2010,0.06,1
DEGM_BB_31464700,Nitrite,2010,0.03,2
FRHR03245100,Dissolved organic carbon (DOC),2010,2.685714,7
FRBSS002DHPY,Nitrite,2010,0.05,2
IT2111174,Total phosphorus,2010,0.0342,6
SIJ0501,Total organic carbon (TOC),2010,4.1375,4
RSRW00021,Total phosphorus,2010,0.148818,11
ES060ESPFMA059,Nitrate,2010,2.469903,3
NL93_WIENE,Ammonium,2010,0.175724,12
FRBSS001ZYYB,Nitrite,2010,0.02,1
FRGR04115750,Phosphate,2010,0.045412,12
ESCHC2058,BOD5,2010,1.5423,13
FRHR03098000,Ammonium,2010,0.039836,24
IT05115,Phosphate,2010,0.0545,4
FRGR04046960,Dissolved organic carbon (DOC),2010,1.475,12
IEMRRS30B020100,Phosphate,2010,0.046,12
FRBSS002GFZW,Ammonium,2010,0.13,1
ES030ESPFTA55507001,Ammonium,2010,0.100038,4
ES030ESPFTA57908001,Total phosphorus,2010,1.135,4
FRGR04092550,BOD5,2010,1.325,12
DESM_DEBY_3095,Total phosphorus,2010,0.03668,25
FRHR03163750,Phosphate,2010,0.057105,12
FRGR04080830,Phosphate,2010,0.017675,12
IT05496,BOD5,2010,0.75,2
LTR138,Nitrate,2010,0.760865,12
ATFW21531167,Phosphate,2010,0.00835,12
FRDR06068900,Dissolved organic carbon (DOC),2010,2.1,6
IT09S1236,Total phosphorus,2010,0.0658,7
BERW_01281,Dissolved organic carbon (DOC),2010,6.6692,13
SE683337-133785,Total phytoplankton biomass,2010,0.07,2
ES040ESPF000400717,Ammonium,2010,0.046571,1
IT16PS000133,Ammonium,2010,0.08,1
ES070ESPFJUD1,Phosphate,2010,0.007,2
IT0535,Phosphate,2010,0.045,4
IT01462010,BOD5,2010,2.0,6
ES050ESPF40902,Nitrate,2010,0.271611,2
ESCHC2303,Ammonium,2010,0.008695,12
IT11R110169PO,Phosphate,2010,0.06,2
NLD_GMW33E000248_003,Total phosphorus,2010,0.29,2
IT16PN001096,Nitrite,2010,0.05,1
BERW_04780,Nitrate,2010,6.768882,13
FRAR01101000,Dissolved organic carbon (DOC),2010,1.634,10
RSGW00016,Total organic carbon (TOC),2010,3.54,1
FRGR04009350,Total phosphorus,2010,0.056667,12
ES080ESPFES080-JU129,Total phosphorus,2010,0.395,4
DESM_NW734913,Ammonium,2010,0.099938,15
FRFR05216210,Total phosphorus,2010,0.033333,6
IT0100124810001,Nitrate,2010,11.85,2
PT272C19,Nitrate,2010,3.2,1
FRGR04111000,Dissolved organic carbon (DOC),2010,4.876667,12
DEGM_DEBY_4110642900028,Nitrate,2010,34.0,1
ES091R0505,Total phosphorus,2010,0.015,2
ATPG60107402,Nitrate,2010,28.6925,1
IT06PN038,Phosphate,2010,0.095,2
FRBSS000UWCP,Ammonium,2010,0.03,2
FRFR05232000,Total phosphorus,2010,0.122167,6
ES050ESPF41301,Nitrate,2010,0.255611,3
ES080ESPFES080-JU090,Total organic carbon (TOC),2010,3.175,4
FRER06219000,BOD5,2010,0.516667,6
IT01056027,Phosphate,2010,0.0308,12
FRBSS001UGZA,Nitrate,2010,16.0,2
CZVP7716,Ammonium,2010,0.05,1
FRFR05117000,Nitrate,2010,1.467801,6
ES030ESPFTA55507002,Nitrate,2010,1.050444,4
DEGM_DENI_500000001,Nitrite,2010,0.066,2
FRER06215600,BOD5,2010,0.7625,12
CHNTG06A,Nitrite,2010,0.01,1
RO34100,BOD5,2010,3.34,6
ES030ESPFTA53405004,Total phosphorus,2010,0.0544,4
FRFR05183900,BOD5,2010,1.01667,6
IT06UD078,Nitrate,2010,3.83683,3
FRGR04211000,Ammonium,2010,0.107202,12
IEMRRS15K020800,Nitrite,2010,0.016177,17
FRBSS000RCLC,Nitrate,2010,40.185714,7
ATPG30600482,Nitrite,2010,0.00675,1
FRFR05151100,Nitrate,2010,0.169362,6
FRGR04023000,Dissolved organic carbon (DOC),2010,3.708333,12
SKS007005,Ammonium,2010,0.105,2
IT05456,Phosphate,2010,0.02,4
IT03POADGALN1LO1,Secchi depth,2010,5.7,6
FRHR03130490,BOD5,2010,2.125,12
FRFR05152000,Total phosphorus,2010,0.0925,6
IT0572,Ammonium,2010,0.078251,12
ES030ESPFTA59611006,Nitrate,2010,0.357715,4
ESUAL090,Nitrite,2010,0.0027,6
ES050ESPF10600,Ammonium,2010,0.006696,1
FRHR03037480,Dissolved organic carbon (DOC),2010,1.833333,12
CZPOD_5407,Nitrate,2010,2.072492,12
DEGM_DEBW_197-306-3,Nitrite,2010,0.095,2
FRHR03236395,Total phosphorus,2010,0.06,7
ITAMS52SD0505,BOD5,2010,1.9667,3
FRDR06065700,Total phosphorus,2010,0.025,6
FRBSS000RXVE,Nitrate,2010,60.666667,6
FRBSS002CGFJ,Nitrate,2010,3.0,2
FRBSS000CMRP,Nitrate,2010,44.5,2
ES100ESPF100083000,Total organic carbon (TOC),2010,2.0143,7
IT16PS001043,Total organic carbon (TOC),2010,2.12,1
ES100ESPF200017000,Ammonium,2010,0.051768,7
SKP001204,Nitrate,2010,4.0,4
BG1OG00094MS190,Nitrite,2010,0.005,3
DESM_DEBE_160,Nitrite,2010,0.025,12
DESM_DEBY_2929,Nitrate,2010,5.396224,25
RO133600,Phosphate,2010,0.043,12
ES070ESPFEFU1,Ammonium,2010,0.006496,1
DESM_DEBY_11444,BOD5,2010,1.19,25
ES010ESPFMS057FQ,BOD5,2010,0.8334,4
FRBSS001WDRG,Nitrite,2010,0.01,1
CZVP8495,Ammonium,2010,0.05,2
CZPP0121,Ammonium,2010,0.05,2
IT03PO0151400R0048,Nitrate,2010,3.9,2
IT01010010,Ammonium,2010,0.121924,12
FRBSS000FMAN,Ammonium,2010,0.6625,4
PT11H09C,Ammonium,2010,0.038796,6
IT05419,Phosphate,2010,0.005,7
IT0100409600003,Nitrate,2010,53.2,2
FRFR05153945,Nitrate,2010,7.000291,6
CZVP7213,Nitrite,2010,0.059,2
FRFR05085950,Ammonium,2010,0.012955,6
PT594F58,Nitrate,2010,91.0,2
LVG3030100,Chlorophyll a,2010,29.15,2
IT09S1479,BOD5,2010,5.0,1
NO116-41469,Ammonium,2010,0.005173,1
BG1VT00011MS010,Total phosphorus,2010,0.205,6
ES070ESPFSEG6,BOD5,2010,0.3333,4
FRB1R02106500,Phosphate,2010,0.064175,12
ES100ESPF100041000,Ammonium,2010,0.237153,6
FRHR03149353,Total phosphorus,2010,0.0865,10
ITAMS12SD0116,Nitrate,2010,1.025043,4
ES080ESPFES080-JU128,BOD5,2010,0.3333,4
BG3MA00017MS0020,BOD5,2010,4.7,5
DEGM_DETH_4630230791,Phosphate,2010,0.046,1
DESM_DEBY_2929,BOD5,2010,2.452,25
SE663116-160415,Total phosphorus,2010,0.072,12
IT03PO0181020U0007,Ammonium,2010,0.3775,2
FISW_481,Phosphate,2010,0.0013,2
SE683661-156793,Total phosphorus,2010,0.008,12
IT02LYS050,Nitrate,2010,0.329931,12
IT2111183,BOD5,2010,2.0,6
IT09S1053,Nitrate,2010,1.062244,5
FRFR05138000,BOD5,2010,1.16667,6
FRBSS002JYAE,Nitrate,2010,7.55,2
NO002-41202,Total phosphorus,2010,0.004,1
ATPG40404012,Nitrate,2010,19.0,1
IEMRRS26I011350,BOD5,2010,0.833333,12
FRFR05119000,Ammonium,2010,0.035626,6
IT06TS004,Phosphate,2010,0.059714,7
RSRW00020,Nitrate,2010,0.708362,12
FRBSS001YSFG,Nitrite,2010,0.01,3
FISW_15,Nitrate,2010,0.0308,4
BEVL_VMM_499500,Ammonium,2010,1.081827,12
ATPG32400232,Ammonium,2010,0.01,1
SIV4862,Total organic carbon (TOC),2010,1.005,4
ES091R0524,Phosphate,2010,0.0112,2
ES020ESPF004300570,Total phosphorus,2010,0.0354,12
FISW_777,Nitrate,2010,0.1575,12
SE653621-125394,Ammonium,2010,0.011993,12
DEGM_DEBY_4110583500011,Nitrate,2010,26.5,1
IT11R110294TS,BOD5,2010,2.75,12
NLD_GMW58C000165_003,Nitrate,2010,384.236,2
IT0539,Total phosphorus,2010,0.0375,4
IT03POLSALLN1LO1,Nitrate,2010,1.6734,6
FRBSS000MQMX,Nitrate,2010,62.057143,7
ES070ESPFGUA5,Phosphate,2010,0.91,3
IT01026060,Total phosphorus,2010,0.0308,12
IT02SP6,Nitrate,2010,8.725,2
PL02S0602_3019,Chlorophyll a,2010,80.3,3
FRBSS002BMCR,Nitrite,2010,0.02,1
IT05GW762,Nitrite,2010,0.01,2
ES030ESPFTA65312006,Ammonium,2010,0.034878,3
IT06UD047,Ammonium,2010,0.099938,3
FRHR03250475,Ammonium,2010,0.049969,7
CZVP1866,Nitrite,2010,0.026,2
PLGW6000127_006,Nitrite,2010,0.01,1
LTR78,BOD5,2010,2.126437,12
DEGM_DEBE_5042,Nitrate,2010,0.075,2
LTGWM9_35943,Ammonium,2010,0.052,1
DESM_SH_123016,Phosphate,2010,0.03076,10
ES050ESPF50503,Ammonium,2010,0.006696,1
PLGW700021_004,Total organic carbon (TOC),2010,4.5,1
ES091R0160,Nitrite,2010,0.0486,2
IT12CA005_S004,Nitrate,2010,1.3,2
FRBSS001SCZY,Nitrate,2010,10.35,4
ES020ESPF004300035,Total phosphorus,2010,0.0727,10
SIJ0302,Nitrate,2010,0.751531,4
FRFR05150900,Nitrate,2010,0.112908,6
PL02S0202_2097,Chlorophyll a,2010,4.6,2
FRFR05055900,Total phosphorus,2010,0.075,6
NL89_SOELKKPDOT,Secchi depth,2010,2.38947,19
PL02S0602_3012,Total phosphorus,2010,0.04975,4
FRFR05168100,Nitrate,2010,0.327433,6
FISW_943,Chlorophyll a,2010,11.6,1
IT06PN069,Ammonium,2010,0.014991,1
ES091R0574,Ammonium,2010,0.01679,1
FRDR06077000,Dissolved organic carbon (DOC),2010,1.25,6
IT0100411700001,Nitrate,2010,11.2,2
FRCR02045350,Dissolved organic carbon (DOC),2010,5.958333,12
ATPG30600202,Nitrate,2010,8.245,1
LTR1319,Phosphate,2010,0.026333,12
FRBSS000KWKK,Ammonium,2010,0.03,4
FRAR01029000,Nitrate,2010,6.73609,10
ES030ESPFTA56802001,BOD5,2010,0.3333,4
FRGR04130500,Phosphate,2010,0.022842,12
FRBSS000VWHU,Nitrite,2010,0.01,4
FRGR04113800,Nitrate,2010,5.53249,12
IT09S1499,Phosphate,2010,0.05,1
IT03PO0130460U0001,Nitrate,2010,31.6,2
ES091R0416,BOD5,2010,1.7866,5
HR10017,Total phosphorus,2010,0.0934,12
ES030ESPFTA62708008,Nitrate,2010,4.744097,4
ES100ESPF100090000,Phosphate,2010,0.1938,13
IT0510,Phosphate,2010,0.005,4
ATPG31200452,Ammonium,2010,0.005,1
CZPP0327,Ammonium,2010,0.05,2
FRFR05083585,Nitrate,2010,3.692464,6
ATPG30600032,Nitrate,2010,68.45,1
DESM_NW745900,Total phosphorus,2010,0.108462,13
NL89_OESTDM,Total phosphorus,2010,0.156154,13
RSLW00051,Nitrate,2010,0.133336,3
FRDR06047200,BOD5,2010,1.48333,6
FRFR05021650,Ammonium,2010,0.134731,6
DESM_BB_HV_0110,Phosphate,2010,0.055615,13
FRBSS000PYWC,Ammonium,2010,0.03,6
FRGR04152500,Dissolved organic carbon (DOC),2010,8.770833,12
IT0100613800006,Nitrate,2010,71.5,2
DESM_DEMV_0207180015,BOD5,2010,5.2,11
FRFR05104000,Nitrate,2010,1.768894,6
FRAR01071000,Dissolved organic carbon (DOC),2010,2.355,10
ES100ESPF130001000,Total organic carbon (TOC),2010,10.85,2
IT01416015,Nitrate,2010,1.483362,12
BERWM040_3466001,Total organic carbon (TOC),2010,0.6,1
ATPG32101182,Nitrate,2010,8.875,1
SE641732-140096,Total organic carbon (TOC),2010,8.2,12
SE666928-156228,Total organic carbon (TOC),2010,1.3,4
IT21S82,Nitrite,2010,0.001592,6
BEVL_VMM_581000,Nitrite,2010,0.239201,12
ES091R0441,Nitrate,2010,1.570065,2
IT01201515,Secchi depth,2010,9.0833,6
ITAMS12SD0114,Nitrate,2010,1.000042,4
CZPP0513,Nitrate,2010,7.8,2
DEGM_DENI_600041421,Nitrate,2010,0.1,2
ES010ESPFMS010FQ,Ammonium,2010,0.028782,11
IT05128,BOD5,2010,4.125,4
ATPG30800052,Nitrate,2010,91.125,1
IT05GW979,Nitrate,2010,1.0,1
EESJA8007000,Dissolved organic carbon (DOC),2010,13.5,4
DESM_SH_126053,Total organic carbon (TOC),2010,11.725,12
SIV8010,Nitrate,2010,0.536503,4
IT01030010,Total phosphorus,2010,0.0354,12
RSLW00076,Chlorophyll a,2010,4.6,3
FRBSS000WSMX,Nitrate,2010,4.266667,3
DEGM_HE_13159,Nitrate,2010,32.0,1
CZPMO_1134,Nitrite,2010,0.023915,24
IT06PN064,Nitrite,2010,0.015,1
FRDR06021500,Total phosphorus,2010,0.073333,6
CZVP7318,Nitrate,2010,1.0,2
ES091R0295,Nitrate,2010,3.004625,1
PLGW200049_003,Nitrite,2010,0.01,1
FRBSS001LKXT,Nitrite,2010,0.02,3
IT06PN045,Phosphate,2010,0.093333,3
ES030ESPFTA59512002,BOD5,2010,0.3333,3
ATSE90101000,Secchi depth,2010,2.975,4
FRHR03170100,Ammonium,2010,0.357556,11
FRFR05057050,Total phosphorus,2010,0.023333,6
LTGWM555_16025,Ammonium,2010,0.296,1
IT2111205,Ammonium,2010,0.034279,12
CZVP0717,Ammonium,2010,0.05,2
FRFR05120000,Nitrate,2010,2.991684,6
DESM_DERP_2649525000,BOD5,2010,3.26538,26
CY1983-044,Nitrate,2010,83.7,1
FRGR04134700,Ammonium,2010,0.022671,24
FRBSS001LTCN,Ammonium,2010,0.03,4
IT05323,Phosphate,2010,0.03,11
IT0100127210002,Nitrate,2010,1.2,2
DEGM_DEBY_1131813700028,Nitrate,2010,13.0,1
RO12030,Ammonium,2010,0.033979,6
NL15_OW111-000,Chlorophyll a,2010,33.0,2
CZVB9653,Nitrite,2010,0.005,2
SIV1082,Phosphate,2010,0.031,4
FRGR04172030,Nitrate,2010,7.327725,12
ES064ESPFAA0000818,Total phosphorus,2010,2.427,3
ATFW31000177,Total phosphorus,2010,0.04125,12
CZVB0103,Ammonium,2010,0.15,2
DEGM_BB_28438121,Phosphate,2010,0.077,2
DEGM_BB_29491338,Nitrite,2010,0.03,2
CZPMO_3742,Total organic carbon (TOC),2010,7.01,24
IT01058005,Total phosphorus,2010,0.0562,12
FRDR06053800,BOD5,2010,1.0,6
ES030ESPFTA50905004,Total phosphorus,2010,0.0905,12
ES070ESPFCOR1,BOD5,2010,0.3333,6
FRBSS001QDSH,Nitrite,2010,0.02,1
DESM_DEBY_11801,Nitrate,2010,1.024043,25
ATPG30801082,Nitrate,2010,82.6275,1
IT05GW523,Ammonium,2010,0.03,2
DEGM_DEBY_4110804100035,Ammonium,2010,0.01,1
IT05614,Phosphate,2010,0.006,3
HR31010,Ammonium,2010,0.017989,12
FRBSS001FFRA,Nitrate,2010,48.08,10
ES030ESPFTA55806002,Phosphate,2010,0.2903,1
BG1G0000QALMP092,Nitrite,2010,0.017667,3
ES010ESPFMS505FQ,Nitrite,2010,0.0005,7
FRCR02106430,Dissolved organic carbon (DOC),2010,4.616667,12
BERWM023_5861001,Total organic carbon (TOC),2010,5.2,1
ES030ESPFTA62309006,Phosphate,2010,0.0357,2
IT03PO0190360UA005,Ammonium,2010,1.535,2
ES080ESPFES080-JU056,Ammonium,2010,0.041574,4
ES091R0568,Phosphate,2010,0.0054,5
ESCHC05_3145,Nitrate,2010,0.745431,3
ES030ESPFTA59810009,Ammonium,2010,0.03148,4
ES014ESPF14-RW-13-050,Ammonium,2010,0.012992,6
FRBSS002CLFK,Nitrate,2010,5.1,2
FRBSS001NNMQ,Ammonium,2010,0.05,2
ES091R0241,Nitrite,2010,0.168201,2
IT06PN097,Nitrate,2010,1.990083,1
FISW_626,Total phosphorus,2010,0.0104,2
DEGM_BB_30370060,Nitrite,2010,0.03,2
IT05GW296,Nitrate,2010,1.0,2
RSRW00043,Total phosphorus,2010,0.184727,11
FRGR04010780,Total phosphorus,2010,0.046667,12
FRDR06580075,Dissolved organic carbon (DOC),2010,3.333333,6
RO41900,Nitrate,2010,0.384016,7
CZVP7614,Nitrate,2010,1.0,2
FRHR03076000,BOD5,2010,2.71667,12
FRGR04111000,Total phosphorus,2010,0.066083,12
IT05GW732,Nitrite,2010,0.01,2
DESM_DEMV_0207180015,Ammonium,2010,0.145327,12
FRHR03217000,Total phosphorus,2010,0.060833,12
FRHR03076000,Phosphate,2010,0.079675,12
PL01S0302_0220,Nitrate,2010,0.040002,4
RSLW00014,Chlorophyll a,2010,2.86667,3
DEGM_DERP_2716111400,Nitrate,2010,0.5,2
FRHR03024840,BOD5,2010,1.71667,12
ATPG32300482,Nitrite,2010,0.005,1
SKP028199,Nitrate,2010,48.7,1
CYD1-3-9-50,Nitrite,2010,0.00268,5
ATPG54100612,Nitrate,2010,19.45,1
FRBSS001XJEA,Nitrate,2010,29.0,2
RSLW00072,Secchi depth,2010,1.4,1
FRDR06159900,Total phosphorus,2010,0.02,6
IT0539,Ammonium,2010,0.162399,4
DEGM_DERP_2522200300,Ammonium,2010,0.02,2
