monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
DESM_DERP_2699511700,Nitrate,2000,3.472044,26
RSRW00012,Nitrate,2000,1.223051,10
ATPG54100292,Nitrite,2000,0.005,1
SE656206-159170,Ammonium,2000,0.016989,4
SIV9300,BOD5,2000,1.266667,3
IT05304,Nitrate,2000,1.45023,12
FRDR06176000,Phosphate,2000,0.0251,3
BEVL_VMM_390000,Ammonium,2000,1.844413,18
SIJ0203,Chlorophyll a,2000,1.5,8
FRHR03048000,BOD5,2000,2.0379,12
ES050ESPF41302,BOD5,2000,5.29833,12
IT10TVR5,Ammonium,2000,0.276971,7
NO016-41061,Dissolved organic carbon (DOC),2000,9.6,1
FISW_651,Nitrate,2000,0.085,2
IT05113,BOD5,2000,3.0,12
HU100356712,Chlorophyll a,2000,6.2333,12
FRFR05085000,Nitrate,2000,4.8177,7
SE641603-144848,Chlorophyll a,2000,2.96667,3
BG3TU00975MS0350,BOD5,2000,6.207,12
FISW_4155,Ammonium,2000,0.005297,18
HU101179170,Total phosphorus,2000,0.1886,29
ATPG60655192,Nitrate,2000,61.65,1
SKIDK195,BOD5,2000,1.2167,12
SE691365-156127,Phosphate,2000,0.0015,4
FRFR05152000,Chlorophyll a,2000,3.5849,5
ATPG30700452,Ammonium,2000,0.01,1
PL02S1401_1280,BOD5,2000,8.9636,11
DK78-796-10,Nitrate,2000,14.8,5
CZVP7622,Nitrite,2000,0.052,2
DEGM_BB_32392350,Nitrate,2000,0.22,1
ATPG60107252,Nitrite,2000,0.006,1
RSRW00011,Nitrate,2000,0.62639,11
FISW_4278,Ammonium,2000,0.019588,11
BG3AR00471MS0130,Ammonium,2000,0.388758,4
FRGR04092550,Nitrite,2000,0.0087,3
DK100-36-4,Nitrate,2000,16.0,1
BG1IS00061MS160,Nitrite,2000,0.288002,11
ATPG70323052,Nitrate,2000,7.965,1
HU101179088,Total phosphorus,2000,0.0496,25
FISW_928,Total organic carbon (TOC),2000,8.9,1
RSRW00008,Nitrate,2000,0.501449,7
FRDR06001000,Phosphate,2000,0.0396,12
FRCR02094900,Ammonium,2000,0.184585,23
ATPG32100822,Ammonium,2000,0.81425,1
ATPG30400082,Nitrate,2000,26.125,1
PT163C118,Nitrate,2000,53.44,2
FISW_453,Chlorophyll a,2000,4.0,1
ATPG31800142,Nitrate,2000,14.975,1
PL02S1401_1374,Ammonium,2000,0.541363,24
HU101178313,BOD5,2000,4.784,25
FRBSS001CRRV,Nitrate,2000,5.0,1
FRBSS000CJDB,Nitrate,2000,33.5,2
FRAR01012000,Ammonium,2000,2.00965,20
IT09S1264,BOD5,2000,1.9125,8
DEGM_BB_27381010,Nitrate,2000,0.18,2
LVD4770100,BOD5,2000,1.534481,6
ATPG30600102,Nitrite,2000,0.005,1
BG3TU00955MS0340,BOD5,2000,3.347,3
ESCHC2051,BOD5,2000,0.858333,12
FRBSS000EUSY,Ammonium,2000,0.05,1
SE663532-148571,Total phosphorus,2000,0.008625,8
FISW_2784,Nitrate,2000,0.164,2
EESJA5316000,Ammonium,2000,0.025,4
EESJA0664000,Total phosphorus,2000,0.0503,6
LTR70,Ammonium,2000,0.054166,12
AT324822,Nitrite,2000,0.002,1
DESM_DEBY_4172,Total organic carbon (TOC),2000,4.5,26
SE690617-134197,Secchi depth,2000,4.75,2
CZVP7525,Nitrate,2000,15.15,2
CHNTG42,Ammonium,2000,0.03,3
NO247-40716,Total organic carbon (TOC),2000,0.67,1
ES020ESPF004300203,Ammonium,2000,0.014941,12
LTR88,Nitrate,2000,4.208475,12
PL02S0501_0825,Nitrite,2000,0.019,12
CZVB0290,Nitrite,2000,0.0805,2
RSRW00035,Nitrate,2000,1.011042,5
ESCHC2040,Nitrate,2000,0.72453,2
PT207C60,Nitrate,2000,210.525,2
PL01S1101_1562,Phosphate,2000,0.248,12
FISW_955,Chlorophyll a,2000,7.4654,13
HU101179310,Phosphate,2000,0.0538,26
LVG2530100,Nitrite,2000,0.003583,12
ATPG92200552,Nitrate,2000,102.2975,1
SE632515-146675,Secchi depth,2000,6.0,3
FRDR06088800,Ammonium,2000,0.043373,2
BG3AR00471MS0130,Phosphate,2000,0.08965,4
NO067-41098,Dissolved organic carbon (DOC),2000,2.71,50
CZPP0531,Ammonium,2000,0.05,2
FRBSS000EDAA,Nitrate,2000,33.0,1
FRHR03048000,Nitrite,2000,0.0367,12
IT2111109,Ammonium,2000,0.242661,12
ATPG53200302,Ammonium,2000,0.01,1
FISW_549,Secchi depth,2000,2.51,10
FISW_500,Secchi depth,2000,3.133,3
ES020ESPF004300144,Ammonium,2000,0.050539,2
SE666699-136103,Total organic carbon (TOC),2000,10.8,4
FRDR06142687,Ammonium,2000,0.332693,2
DESM_BWU38,Nitrate,2000,1.299284,26
ATPG10002942,Nitrite,2000,0.01,1
DESM_NW107610,Nitrate,2000,2.970124,12
FRCR02028500,Nitrite,2000,0.0457,12
LVL1430300,Phosphate,2000,0.081,12
ATPG20803052,Nitrate,2000,33.058258,1
FRDR06123250,Phosphate,2000,0.3259,2
FRDR06133600,Ammonium,2000,0.191481,9
ATPG60613162,Ammonium,2000,0.06545,1
PL01S0601_0996,Nitrate,2000,1.216751,12
DESM_DENI_49692157,Total organic carbon (TOC),2000,19.0,20
ATPG61020012,Ammonium,2000,0.01575,1
FRBSS002HZSY,Nitrate,2000,2.35,2
PL02S0501_0753,Phosphate,2000,0.1108,12
FISW_230,Nitrate,2000,0.11,2
FRDR06180500,Nitrate,2000,1.985183,3
SKIDK022,Total phosphorus,2000,0.0998,25
PL02S0101_0526,BOD5,2000,2.5538,26
ES080ESPFES080-JU085,BOD5,2000,2.075,12
ATPG70322052,Nitrite,2000,0.01,1
BG3AR00159MS0040,Ammonium,2000,0.544661,12
ATPG92100242,Nitrate,2000,19.916667,1
PL01S0801_1361,Chlorophyll a,2000,9.7,12
FISW_743,BOD5,2000,1.412498,13
CZVP7519,Nitrate,2000,1.0,2
ATFW31100057,Nitrate,2000,2.967123,11
FRDR06170000,Chlorophyll a,2000,8.0463,2
ES020ESPF004300079,BOD5,2000,0.341667,12
BG3MA00213MS0090,Nitrate,2000,2.569107,12
FRBSS002MNDU,Ammonium,2000,0.05,2
BG1YN00319MS030,Ammonium,2000,0.130919,13
ES030ESPFTA51401001,Nitrate,2000,2.702612,4
FISW_408,Secchi depth,2000,1.0,6
SE622467-133458,Phosphate,2000,0.0105,12
ES020ESPF004300105,Nitrate,2000,2.716413,1
FISW_865,Total phosphorus,2000,0.048,4
ES030ESPFTA48604005,Nitrate,2000,1.575566,2
FISW_25,Total phosphorus,2000,0.004,4
SE655209-126937,Phosphate,2000,0.0015,4
FISW_184,Phosphate,2000,0.01,2
ES091R0432,Nitrate,2000,2.438101,3
ATPG31200162,Nitrite,2000,0.005,1
CZPB0305,Nitrate,2000,22.245,2
FISW_602,Ammonium,2000,0.016989,2
FRDR06000997,Nitrite,2000,0.006,3
SIV8010,Total phosphorus,2000,0.03,3
ES020ESPF004300101,Nitrate,2000,0.195508,1
SE617797-135339,Ammonium,2000,0.043473,4
FRHR03014000,Nitrite,2000,0.0182,10
FISW_410,Chlorophyll a,2000,6.016,6
FRBSS000WHPY,Nitrate,2000,25.433333,3
FRDR06118000,BOD5,2000,26.3958,2
ES020ESPF004300037,Ammonium,2000,0.025334,4
ATPG92000022,Nitrate,2000,43.85,1
PL01S1001_1486,Nitrite,2000,0.0197,11
FRGR04049800,Ammonium,2000,0.280226,4
NO234-38533,Phosphate,2000,0.002425,13
FRGR04131300,Total phosphorus,2000,0.3956,8
ATKK32000322,Ammonium,2000,0.005,1
ATKK30500752,Nitrate,2000,5.475,1
SIV4818,Phosphate,2000,0.01,4
SE617797-135339,Secchi depth,2000,1.7,4
ATPG60117282,Nitrite,2000,0.006,1
PL02S1201_1032,Nitrate,2000,2.255094,24
ATPG30800672,Nitrite,2000,0.40225,1
FRFR05052000,Nitrite,2000,0.0248,10
ATPG32101022,Ammonium,2000,0.02375,1
PT163C114,Nitrate,2000,22.17,2
PL02S1401_1303,Nitrate,2000,3.533447,12
FISW_200,Nitrate,2000,0.052,2
DESM_DENI_92862534,Phosphate,2000,0.035,24
FISW_940,Chlorophyll a,2000,3.85,4
PL01S1101_1610,BOD5,2000,2.7,12
FRBSS000LZRR,Nitrate,2000,26.6,2
DK78-796-11,Ammonium,2000,0.014125,4
FISW_1804,Total phosphorus,2000,0.013,21
DESM_DEST_310070,Total organic carbon (TOC),2000,8.0,13
DESM_DETH_2371,Nitrite,2000,0.09,24
SKIDK050,Nitrate,2000,1.322555,12
BERW_03880,Phosphate,2000,0.2546,13
CZVP9500,Ammonium,2000,0.0625,2
LV200LLAF3_24319,Nitrate,2000,0.0443,1
ATFW80404027,BOD5,2000,1.067,12
SKIDK176,Total phosphorus,2000,0.0423,6
BG1YN04519MS060,Phosphate,2000,0.129096,12
FRBSS000VTCA,Nitrate,2000,40.45,2
FISW_481,Chlorophyll a,2000,2.666,3
DESM_BB_80001583587_HM,Nitrate,2000,0.122785,9
DEGM_DERP_2712181200,Nitrate,2000,4.675,2
LVG2090100,Phosphate,2000,0.029,6
NO018-41344,Dissolved organic carbon (DOC),2000,7.1,1
FRGR04024000,Phosphate,2000,0.0532,11
ES020ESPF004300101,BOD5,2000,0.0,12
ES040ESPF000400405,Phosphate,2000,0.00815,8
BG3AR00471MS0130,Nitrate,2000,1.368057,4
SKIDK152,Nitrate,2000,1.465561,12
EESJA1046000,Ammonium,2000,0.03,4
FISW_521,Secchi depth,2000,6.35,2
FISW_947,Chlorophyll a,2000,8.3333,12
DESM_DEST_420345_A,Total phosphorus,2000,0.0885,12
PL01S1301_1691,Nitrite,2000,0.128401,12
FRDR06000990,Phosphate,2000,0.0282,6
FRGR04131300,Nitrate,2000,13.097545,8
LVL1590200,BOD5,2000,1.974136,7
IT05206,BOD5,2000,1.59091,11
BERWE030_4654001,Ammonium,2000,0.01,1
SE629026-147562,Total phosphorus,2000,0.02325,4
ATFW92001017,Nitrate,2000,2.055085,12
ATPG70324072,Nitrite,2000,0.01,1
SIV9050,Ammonium,2000,0.031037,5
DESM_DEST_310030_A,Nitrate,2000,5.600233,25
FRGR04130500,Nitrite,2000,0.0468,8
CZPP0753,Nitrate,2000,53.015,2
FRFR05094810,BOD5,2000,2.1684,7
CZPP0852,Nitrate,2000,13.592,2
FRBSS000RELS,Nitrate,2000,36.933333,3
DESM_DEST_410720_A,Ammonium,2000,0.119925,26
LTR133,BOD5,2000,1.508619,12
NO001-38541,Ammonium,2000,0.016294,1
HU101178298,Total phosphorus,2000,0.053043,23
SE626827-132577,Total organic carbon (TOC),2000,10.85,12
FISW_547,Chlorophyll a,2000,3.2,1
FISW_2615,Nitrate,2000,0.66,5
DESM_SH_126029,Total organic carbon (TOC),2000,8.2,13
DESM_BWUS1,Nitrate,2000,0.770272,17
PT509A17,Ammonium,2000,0.04,2
FISW_142,Nitrate,2000,0.123,2
ATFW31200037,Total phosphorus,2000,0.096,12
RSRW00018,Phosphate,2000,0.14825,8
FRFR05152000,Nitrite,2000,0.0613,11
FISW_452,Phosphate,2000,0.002,2
BERWE030_4552036,Nitrate,2000,1.0,1
ATPG80404752,Nitrate,2000,18.1,1
FISW_1804,Nitrate,2000,0.0337,21
ES080ESPFES080-JU101,Nitrite,2000,0.00304,1
DESM_DESN_OBF00200,Nitrite,2000,0.034,27
FRBSS000SDGN,Nitrate,2000,15.183333,6
HU102090144,Nitrite,2000,0.0443,23
CZPP0852,Nitrite,2000,0.005,2
ES091R0817,BOD5,2000,6.90833,12
FISW_750,BOD5,2000,1.795946,12
LVD4630200,BOD5,2000,2.499997,6
ATPG10003072,Nitrite,2000,0.0115,1
SE716805-166700,Ammonium,2000,0.010327,12
FISW_4610,Ammonium,2000,0.01549,4
SE704082-148125,Chlorophyll a,2000,2.175,4
DEGM_DESN_49484012,Nitrate,2000,17.65,2
FRCR02000010,BOD5,2000,3.026,11
FRBSS002GTNS,Nitrate,2000,41.3,1
CZVP7501,Nitrate,2000,68.85,2
FRBSS000DWTD,Ammonium,2000,0.05,2
FISW_32,Total phosphorus,2000,0.01,2
FRDR06022000,Ammonium,2000,0.091943,3
FISW_24,Phosphate,2000,0.002,5
DESM_DEBY_24026,Total phosphorus,2000,0.097,25
DESM_DEBE_115,Ammonium,2000,0.088995,21
EESJA8127000,BOD5,2000,1.853446,12
FISW_464,Chlorophyll a,2000,2.7,1
ATPG30600062,Nitrate,2000,13.15,1
ES020ESPF004300084,BOD5,2000,0.0,2
ATPG80404652,Ammonium,2000,0.01,1
SE663532-148571,Total organic carbon (TOC),2000,8.55,8
PL02S0501_0694,Ammonium,2000,0.874456,12
SE698918-158665,Total organic carbon (TOC),2000,11.575,4
DESM_DEBE_115,BOD5,2000,3.83077,13
EESJA1321000,BOD5,2000,1.508619,4
PT329T11,Nitrate,2000,8.215,2
EESJA4253000,Total phosphorus,2000,0.025,6
FISW_184,Total organic carbon (TOC),2000,13.5,1
ES040ESPF000400690,BOD5,2000,3.175,8
SIV1082,Ammonium,2000,0.201738,6
FISW_416,Secchi depth,2000,4.95,2
PL02S1301_1186,Phosphate,2000,0.4648,12
FISW_578,BOD5,2000,0.76293,2
ES080ESPFES080-JU222,Nitrate,2000,0.1814,6
ATPG32101152,Nitrite,2000,0.005,1
FRBSS000EBTS,Nitrate,2000,29.0,1
ES020ESPF004300017,Nitrite,2000,0.086716,4
FISW_20,Nitrate,2000,0.0361,4
DESM_DEBY_10859,Nitrate,2000,0.820034,26
ITAMS13SG0006,Nitrate,2000,0.884204,12
BG2KA04315MS010,Ammonium,2000,0.099938,11
NO155-38539,Phosphate,2000,0.003,1
ATPG10002992,Nitrite,2000,0.005,1
DESM_DEST_2130040_A,Total phosphorus,2000,0.125,26
ATPG20817012,Nitrite,2000,0.00328,1
FRBSS000UTPN,Ammonium,2000,0.075,2
FRBSS000VCRC,Nitrate,2000,43.94,5
CZPMO_3764,Nitrate,2000,3.350139,12
FRCR02060750,Nitrite,2000,0.0252,15
ATPG32300012,Nitrate,2000,29.7,1
CZPO4009,Ammonium,2000,0.05,2
ATFW53210017,BOD5,2000,1.117,12
FRBSS000UNUK,Nitrate,2000,10.35,14
RSRW00021,Nitrate,2000,0.58957,11
FRBSS000MNJQ,Nitrate,2000,1.9,2
ATPG32400232,Nitrite,2000,0.006625,1
SE659439-136626,Total phosphorus,2000,0.013667,12
CZVB0266,Nitrite,2000,0.065,2
DK100-36-4,Nitrite,2000,0.011,1
FRER06215600,Chlorophyll a,2000,1.8069,4
ES020ESPF004300144,Nitrate,2000,0.068523,2
PL02S0101_0558,Nitrite,2000,0.023,26
LVD4770100,Phosphate,2000,0.029,6
BEVL_VMM_426990,Nitrite,2000,0.305058,18
FISW_167,Nitrite,2000,0.0008,6
FRDR06053800,Nitrate,2000,2.056686,10
HU101179594,BOD5,2000,2.0423,26
FRBSS002DLJL,Nitrate,2000,6.5,1
PL04S1501_0002,Chlorophyll a,2000,3.2826,23
ES010ESPFMS079FQ,BOD5,2000,0.653846,13
FRBSS000DDMK,Ammonium,2000,0.036667,3
ES030ESPFTA59611006,Nitrite,2000,0.007296,1
NO002-39636,Nitrate,2000,0.001355,1
IT05303,Ammonium,2000,0.019988,12
FRBSS000UWZH,Ammonium,2000,0.04,2
FRBSS001VSNM,Nitrate,2000,21.5,1
IT05102,Nitrate,2000,4.011667,12
ATPG30600142,Nitrite,2000,0.005,1
FRBSS000DEZL,Nitrate,2000,18.033333,3
PL02S1401_1238,BOD5,2000,2.5833,12
BERW_12111,Nitrite,2000,0.01,13
PL02S0101_0493,Phosphate,2000,0.0919,26
FRBSS002PEPS,Nitrate,2000,2.3,1
ATPG54100672,Ammonium,2000,0.005,1
FRCR02052000,Phosphate,2000,0.0776,12
DESM_DEST_2150020_A,Nitrate,2000,2.480103,26
FRBSS001GFJV,Nitrate,2000,6.9,6
HU101178966,Nitrite,2000,0.016,14
FRFR05139310,Ammonium,2000,0.070256,6
EESJA4579000,Ammonium,2000,0.0675,4
BERWE051_4035005,Nitrate,2000,38.1,1
CZVP7020,Nitrate,2000,1.0,2
IT0552,Total phosphorus,2000,0.052417,12
NL60_OGELE900,Nitrite,2000,0.105001,12
ATPG70321042,Nitrite,2000,0.01,1
FRGR04075700,Nitrate,2000,0.47002,6
DEGM_DEHB_15_26,Nitrate,2000,93.47,1
ATPG10003052,Nitrite,2000,0.005,1
FISW_798,Phosphate,2000,0.0135,4
FRBSS000KBWY,Nitrate,2000,45.35,2
DEGM_DENW_100135020,Nitrate,2000,32.782,2
ATKK40915012,Nitrite,2000,0.002,1
IT05102,Ammonium,2000,0.283429,12
LTR70,Nitrite,2000,0.0128,12
FISW_668,Ammonium,2000,0.142911,4
DEGM_HE_6527,Ammonium,2000,0.09,1
IT05118,Total phosphorus,2000,0.0725,12
ATKK31400082,Nitrate,2000,4.875,1
PL01S1101_1544,Nitrate,2000,1.554265,12
HU101178472,Total phosphorus,2000,0.5204,24
ATFW80213067,Total phosphorus,2000,0.025,12
ATPG32101192,Nitrate,2000,2.2875,1
ES091R0841,Nitrate,2000,0.299012,2
ATPG30100072,Nitrite,2000,0.01,1
FISW_495,Total organic carbon (TOC),2000,8.6,1
SKH189500D,Total phosphorus,2000,0.0654,12
FISW_430,Secchi depth,2000,8.2,2
ATFW30900107,Nitrate,2000,2.522105,12
CZPP0542,Nitrite,2000,0.005,2
FRBSS000YWSA,Nitrate,2000,29.45,2
PL02S0501_0694,BOD5,2000,3.55,12
FISW_978,Secchi depth,2000,0.425,4
CZPMO_1190,BOD5,2000,7.05,12
FRDR06109100,Chlorophyll a,2000,0.7912,4
ES030ESPFTA59710005,Nitrite,2000,0.008816,4
FRGR04115500,BOD5,2000,3.4623,8
DESM_DESN_OBF40500,Total organic carbon (TOC),2000,7.0,13
FISW_591,Ammonium,2000,0.003998,2
DK78-796-19,Nitrite,2000,0.0166,5
ES050ESPF10615,Nitrite,2000,0.032072,4
FISW_504,Nitrate,2000,0.084,2
FRDR06000990,Nitrite,2000,0.0034,3
SIP50360,Ammonium,2000,0.01,2
NO127-38540,Ammonium,2000,0.01707,1
FRBSS000WTNM,Ammonium,2000,0.095,2
FISW_775,Nitrate,2000,0.6136,16
ATPG70332082,Ammonium,2000,0.01,1
ATPG54100642,Nitrite,2000,0.005,1
LTR40,Total phosphorus,2000,0.2542,12
FISW_1048,Ammonium,2000,0.013991,2
ES020ESPF004300020,BOD5,2000,0.0,12
FRBSS002MQKV,Ammonium,2000,0.05,2
FISW_199,Ammonium,2000,0.044972,6
SE758677-161050,Secchi depth,2000,20.0,1
SE633025-142267,Ammonium,2000,0.017864,8
FRBSS000RZYR,Nitrate,2000,1.5,2
FISW_590,Ammonium,2000,0.009994,2
FRHR03006000,Nitrate,2000,5.05591,12
CZPB0371,Nitrite,2000,0.024,2
FISW_2751,Total phosphorus,2000,0.0459,17
FISW_471,Nitrate,2000,0.259,2
FISW_171,Ammonium,2000,0.001999,2
CZVP7212,Nitrite,2000,0.003,2
EESJA4253000,Nitrate,2000,3.36684,6
ATPG30600442,Nitrite,2000,0.274333,1
PT405T17,Ammonium,2000,0.37,2
BG3TU00013MS0010,Nitrate,2000,2.132089,12
DK78-796-16,Nitrate,2000,14.0,5
FRGR04154160,BOD5,2000,2.4095,4
ATPG80404752,Ammonium,2000,0.005,1
ES060ESPFMA1430,Nitrate,2000,0.113005,2
ES020ESPF004300221,Nitrite,2000,0.019456,12
FRBSS002GRQJ,Nitrate,2000,12.3,1
CZVP7225,Nitrate,2000,1.0,2
BERWM092_6884001,Nitrate,2000,12.3,1
ES091R0417,BOD5,2000,4.29167,12
SKN410510D,Total phosphorus,2000,1.0742,12
SIV1010,BOD5,2000,2.833333,6
FRDR06159000,Nitrite,2000,0.0067,6
FRDR06117500,Nitrite,2000,0.0226,2
FRBSS000FZWH,Nitrate,2000,36.283333,6
DESM_DEMV_0108170014,Total organic carbon (TOC),2000,10.7,24
FRBSS000DNPA,Nitrate,2000,37.5,2
ATPG54206382,Ammonium,2000,0.00565,1
PL01S0701_1271,Ammonium,2000,0.092443,12
FRFR05192300,BOD5,2000,1.6813,6
FRBSS000CLUP,Nitrate,2000,40.5,2
FRGR04113620,Nitrite,2000,0.0288,8
ATPG92000012,Nitrate,2000,40.5775,1
SE700057-152778,Total phosphorus,2000,0.006429,14
ATPG32101202,Nitrite,2000,0.015,1
DESM_DEBE_345,Ammonium,2000,0.119925,21
FISW_544,Secchi depth,2000,2.375,12
FRDR06106600,BOD5,2000,1.2532,10
CZVP8445,Ammonium,2000,0.05,2
FRDR06031200,Nitrate,2000,1.343056,12
CZPVL_1041,Phosphate,2000,0.02,12
FRBSS000MPPM,Nitrate,2000,34.0,1
DESM_BB_HV_0110,Total phosphorus,2000,0.304,26
FISW_4633,Ammonium,2000,0.068757,4
NO021-40831,Dissolved organic carbon (DOC),2000,2.1,1
FRHR03104650,BOD5,2000,1.5127,11
DEGM_SH_4616,Nitrate,2000,7.92433,1
SE650398-139136,Ammonium,2000,0.03273,4
EESJA7505000,Ammonium,2000,0.0275,4
EESJA7299000,Nitrite,2000,0.0203,12
FISW_188,Chlorophyll a,2000,11.85,4
FRBSS002DXZV,Nitrate,2000,0.5,1
CZPP0766,Nitrite,2000,0.005,2
FRFR05131000,Phosphate,2000,0.0521,9
FRBSS000USCF,Nitrate,2000,0.3,3
PL01S1501_1761,BOD5,2000,3.3455,11
ES030ESPFTA48405007,Nitrite,2000,0.009424,1
ATPG54100152,Nitrite,2000,0.005,1
ATPG32100582,Nitrate,2000,32.5,1
CZVP7412,Nitrate,2000,1.0,2
SE733222-181059,Total phosphorus,2000,0.02575,12
ATPG20801072,Nitrate,2000,22.068718,1
FISW_11,Total organic carbon (TOC),2000,9.0118,17
ATFW31000187,Ammonium,2000,0.14491,12
HU101179354,Phosphate,2000,0.034,26
NO024-39661,Dissolved organic carbon (DOC),2000,1.75,2
ATPG40445022,Nitrate,2000,19.15,1
ES040ESPF000400405,Ammonium,2000,0.040172,6
HU101179170,BOD5,2000,2.3,29
PL02S1401_1254,Total phosphorus,2000,0.374,12
CZVP7721,Nitrite,2000,0.039,2
FRHR03023000,Total phosphorus,2000,0.1335,12
FISW_10,Total organic carbon (TOC),2000,13.4588,17
DK78-796-20,Nitrite,2000,0.0288,5
ATPG80207152,Nitrite,2000,0.005,1
ATPG32400552,Ammonium,2000,0.01,1
ESCHC02_3001,Nitrate,2000,0.439318,1
NO025-40830,Dissolved organic carbon (DOC),2000,5.1,1
PL02S1201_1018,Ammonium,2000,2.255298,12
PT206C14,Nitrate,2000,3.685,2
FISW_401,Chlorophyll a,2000,4.983,6
FRGR04163000,BOD5,2000,3.1152,12
CHRW-2885,Nitrate,2000,2.387599,34
PL01S0701_1271,Nitrite,2000,0.0187,12
PL01S1301_1678,Chlorophyll a,2000,20.8455,11
CZPB0157,Nitrate,2000,11.11,2
FRER06217500,Nitrate,2000,0.264411,3
ATFW40607017,BOD5,2000,1.008,12
DESM_DETH_2198,Total organic carbon (TOC),2000,9.8,25
DESM_DEST_2150020_A,Nitrite,2000,0.014,26
FISW_814,BOD5,2000,1.724136,5
ATPG60655192,Ammonium,2000,0.01,1
FRDR06065700,Ammonium,2000,0.191281,10
DEGM_DEBY_4110742900002,Nitrite,2000,0.02,2
ATPG20801082,Nitrate,2000,13.096698,1
BEVL_VMM_452000,Chlorophyll a,2000,9.1667,6
SE658873-137513,Total organic carbon (TOC),2000,8.46154,13
FISW_491,Total organic carbon (TOC),2000,7.25,1
ITAMS21SG0019,BOD5,2000,1.56667,9
FISW_412,Secchi depth,2000,3.583,6
FRBSS000LCST,Nitrate,2000,30.3,2
ATPG80207152,Ammonium,2000,0.005,1
FISW_142,Total phosphorus,2000,0.016,3
RSRW00004,BOD5,2000,2.425,12
PL01S0201_0798,Nitrate,2000,1.382958,24
FRHR03052785,Ammonium,2000,0.198177,3
EESJA7345000,Ammonium,2000,0.065,4
SE742829-183168,Nitrate,2000,0.0155,4
FRFR05065000,Total phosphorus,2000,0.05,4
FRBSS000EWSG,Nitrate,2000,41.0,2
HU101178232,Phosphate,2000,0.0451,36
FISW_775,Ammonium,2000,0.020287,16
FISW_668,Chlorophyll a,2000,22.0,3
FISW_454,Secchi depth,2000,7.0,2
HU101179125,Ammonium,2000,0.146009,26
ATPG61020152,Ammonium,2000,0.01,1
SE661566-134372,Ammonium,2000,0.01674,4
ATPG40301072,Ammonium,2000,0.01,1
FISW_958,BOD5,2000,0.979051,14
FRFR05228000,Total phosphorus,2000,0.1174,4
FRDR06149500,BOD5,2000,1.3739,10
ATPG92200462,Ammonium,2000,0.01,1
FRGR04108490,Ammonium,2000,0.042074,4
FISW_425,Chlorophyll a,2000,2.0,1
PT455T388,Ammonium,2000,0.01,2
ATPG54100702,Nitrate,2000,8.671302,1
ATPG80412152,Ammonium,2000,0.01,1
DESM_DEBY_2138,Phosphate,2000,0.0025,6
FISW_182,Total organic carbon (TOC),2000,4.25,1
HU101179457,Ammonium,2000,0.184485,26
FRBSS001BFKU,Nitrate,2000,47.0,3
FRHR03118000,Total phosphorus,2000,0.2897,12
FRDR06178000,Chlorophyll a,2000,5.9364,6
BG1OS00715MS050,Nitrite,2000,0.268001,12
FRBSS000HSWF,Nitrate,2000,45.7,2
FRER06215700,Chlorophyll a,2000,0.8134,2
NO247-41066,Total organic carbon (TOC),2000,0.56,1
FRBSS000LDLA,Nitrate,2000,21.666667,3
FRDR06149500,Phosphate,2000,0.0415,10
FRGR04009000,Chlorophyll a,2000,5.2081,8
FRBSS000DWTD,Nitrate,2000,36.5,2
ATPG80401252,Ammonium,2000,0.262,1
ATPG53100222,Nitrite,2000,0.005,1
FRCR02081000,Nitrite,2000,0.079,8
SE758677-161050,Total phosphorus,2000,0.007333,3
ATPG70322042,Ammonium,2000,0.01105,1
FRBSS002GSYK,Nitrate,2000,6.4,1
FISW_514,Phosphate,2000,0.007,2
ATPG54100342,Nitrite,2000,0.005,1
FISW_404,Secchi depth,2000,0.65,2
ES020ESPF004300010,Ammonium,2000,0.085527,2
SE741419-169012,Ammonium,2000,0.026546,16
NO036-38519,Total organic carbon (TOC),2000,1.0,11
FRBSS000UJMC,Nitrate,2000,33.2,1
ES010ESPFMSA021,Nitrate,2000,0.529022,1
CYR9-6-7-70,Nitrate,2000,5.873294,1
LV023SLOA5_1603,Nitrate,2000,0.0443,1
FRBSS000VYXC,Nitrate,2000,31.666667,3
HU101179631,BOD5,2000,5.4019,52
PL01S1101_1544,Chlorophyll a,2000,6.3818,11
FRBSS000RVKD,Nitrate,2000,20.0,4
DESM_DESN_OBF00200,Total organic carbon (TOC),2000,7.4,27
HU101179871,Nitrate,2000,1.042043,29
FRBSS000USZX,Nitrate,2000,4.1,2
FISW_219,Secchi depth,2000,0.493,3
BG1IS00795MS220,Phosphate,2000,0.100408,12
ATPG31800022,Nitrate,2000,9.175,1
DEGM_DEMV_24310003,Ammonium,2000,0.06475,2
PL02S1201_1030,Ammonium,2000,0.528871,12
LVE0300100,Nitrite,2000,0.0035,2
ATPG41007022,Nitrate,2000,31.275,1
FRBSS001TVJQ,Nitrate,2000,5.8,1
NO151-41338,Dissolved organic carbon (DOC),2000,1.7,1
ES040ESPF000400099,BOD5,2000,1.25,2
FISW_767,Total phosphorus,2000,0.0037,6
FRGR04174250,Total phosphorus,2000,0.2407,12
HU101178818,BOD5,2000,2.746,50
FRDR06131550,Phosphate,2000,0.0559,10
FISW_31,Total phosphorus,2000,0.015,6
FISW_425,Nitrate,2000,0.105,2
NO002-42902,Total organic carbon (TOC),2000,1.65,2
FISW_14,Phosphate,2000,0.0066,5
FRBSS000FZZZ,Nitrate,2000,18.4,6
