monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
RO50400,Nitrite,2005,0.071,4
HU101179550,Chlorophyll a,2005,2.96667,48
RO91600,Phosphate,2005,0.2513,4
FISW_4280,Nitrate,2005,0.039,4
CZVP8460,Nitrate,2005,1.0,2
IT03POTIGHLN1LO1,Phosphate,2005,0.0045,8
IT09S1253,Total phosphorus,2005,0.0492,8
NLD_GMW33B000286_003,Nitrate,2005,84.95,1
DESM_DESN_OBF00200,Nitrate,2005,3.525147,32
LTR50,Total organic carbon (TOC),2005,8.61,12
SE729186-178575,Total phosphorus,2005,0.007,12
BG1G0000QALMP067,Nitrate,2005,29.675,4
FISW_471,Total organic carbon (TOC),2005,7.2,1
ES020ESPF004300031,Ammonium,2005,0.313235,12
RO105900,Phosphate,2005,0.0133,4
ES010ESPFMS113FQ,Total phosphorus,2005,1.24167,12
FISW_133,Phosphate,2005,0.0984,12
FISW_840,BOD5,2005,2.586204,12
SKIDK022,Nitrite,2005,0.01244,25
SIV8730,Phosphate,2005,0.009,4
FRGR04015300,Chlorophyll a,2005,3.08875,8
DEGM_BB_25501075,Nitrite,2005,0.016,2
DESM_DEBY_11444,Nitrite,2005,0.011,4
ES091R0285,Phosphate,2005,0.118447,3
DESM_NW006002,Nitrite,2005,0.081,24
FISW_171,Total organic carbon (TOC),2005,9.5,1
FRBSS001WDNB,Nitrate,2005,16.95,2
DESM_DEBY_21142,Phosphate,2005,0.172,26
ATFW52120427,Ammonium,2005,0.012409,12
NO243-40823,Total organic carbon (TOC),2005,1.0,1
FISW_920,Nitrate,2005,0.061,2
FISW_403,Chlorophyll a,2005,14.75,2
ATPG91100112,Nitrate,2005,186.0,1
LVV0100100,Phosphate,2005,0.01518,10
IT017-BR03,Ammonium,2005,1.088413,11
PT413A40,Nitrate,2005,21.5,2
DEGM_SH_4522,Nitrate,2005,37.894448,2
CZPMO_1201,Chlorophyll a,2005,11.6733,12
FRFR05095000,Ammonium,2005,0.025651,10
ES080ESPFES080-JU088,Total organic carbon (TOC),2005,1.1,1
SKS600591,Ammonium,2005,0.085,2
ES020ESPF004300118,Nitrate,2005,4.8003,1
ATPG54100712,Nitrite,2005,0.002,1
PT607F492,Nitrite,2005,0.02,2
FRGR04155500,Phosphate,2005,0.045956,12
HR29010,Total organic carbon (TOC),2005,4.9137,8
PL08S0301_0159,Ammonium,2005,0.214866,6
FISW_524,Nitrate,2005,0.072,2
DEGM_DEBW_119-257-5,Ammonium,2005,0.01,1
ATKK61101032,Nitrite,2005,0.01,1
NO247-41467,Dissolved organic carbon (DOC),2005,2.45,2
IT09S1277,Total phosphorus,2005,0.060833,4
DEGM_DENW_073774303,Nitrate,2005,28.9279,1
FISW_950,Phosphate,2005,0.005,4
DEGM_DEBW_69-358-1,Nitrite,2005,0.01,1
FRBSS002BLBE,Nitrate,2005,9.0,4
FRDR06213000,BOD5,2005,0.966667,12
FRBSS002GRQJ,Ammonium,2005,0.05,6
ATPG32300112,Nitrate,2005,21.2,1
SE663220-139381,Nitrate,2005,0.031,4
FRBSS002GQUG,Nitrite,2005,0.02,6
BG1YN43199MS021,Total phosphorus,2005,0.02,4
PT449A43,Ammonium,2005,0.04,2
FRBSS000RDKJ,Nitrate,2005,64.55,2
SKIDK206,Nitrate,2005,0.0116,12
ATPG30100072,Nitrate,2005,7.375,1
FRBSS002NGXM,Nitrate,2005,15.3,4
ATPG32300062,Nitrite,2005,0.005,1
ES050ESSB00005510102,Nitrate,2005,19.0,1
FRBSS000HNJW,Nitrate,2005,19.0,5
IT09S0973,Nitrate,2005,0.310813,2
ATPG32400102,Ammonium,2005,0.01,1
ATFW31100057,Total organic carbon (TOC),2005,6.075,12
DEGM_DEBY_1131552700024,Nitrate,2005,0.1,3
FISW_433,Total phosphorus,2005,0.006,2
DESM_DEBY_2322,Phosphate,2005,0.017,25
RSLW00013,Secchi depth,2005,1.5,1
FRER06217500,Chlorophyll a,2005,1.332,5
ES020ESPF004300003,Nitrate,2005,0.549723,4
IT09S1234,Ammonium,2005,0.044272,12
FRHR03101000,Ammonium,2005,0.046314,12
ATPG92200572,Nitrite,2005,0.005,1
PT179C9,Nitrate,2005,3.25,2
PL01S0301_0923,Total organic carbon (TOC),2005,10.296,21
FRBSS000UTPN,Nitrite,2005,0.02,1
RSRW00018,Nitrate,2005,0.49102,10
FRGR04216000,Phosphate,2005,0.017714,28
BERW_04770,Phosphate,2005,0.0441,13
ATPG92200382,Nitrite,2005,0.01,1
FISW_556,Total organic carbon (TOC),2005,2.0,1
CZVP7526,Nitrate,2005,12.0,2
PL02S0501_0858,BOD5,2005,3.805,13
FRGR04177320,Phosphate,2005,0.001632,12
LVE1620100,Total phosphorus,2005,0.015,4
ESCHC06_3088,Ammonium,2005,0.068208,12
FRBSS001ZNHP,Ammonium,2005,0.01,2
RSRW00014,Nitrite,2005,0.031818,11
DEGM_DERP_2674255200,Ammonium,2005,0.02,2
DEGM_DENI_9610373,Ammonium,2005,0.97,1
FRGR04103500,Phosphate,2005,0.032278,12
ATFW52220197,Total phosphorus,2005,0.01925,12
DEGM_DEBY_1131563800010Q,Nitrite,2005,0.02,2
IT03POLSGALN1LO1,Chlorophyll a,2005,1.1075,4
SKV275000D,Phosphate,2005,0.04499,10
CZPB0024,Nitrite,2005,0.005,2
SE740810-178405,Nitrate,2005,0.048,12
SE666294-137309,Nitrate,2005,0.068,12
ES020ESBT002900616,Ammonium,2005,0.0525,2
RSRW00031,Phosphate,2005,0.108217,23
ATFW40502017,BOD5,2005,1.28333,12
SE671742-158974,Total phosphorus,2005,0.014,12
FRBSS001FURX,Nitrate,2005,15.0,1
RSLW00030,BOD5,2005,2.7188,1
FRGR04132500,Ammonium,2005,0.105582,18
FRFR05008000,Phosphate,2005,0.09368,12
FISW_420,Total phosphorus,2005,0.015,2
DESM_BWU47,Total phosphorus,2005,0.262,25
SKIDK206,BOD5,2005,1.66667,12
FRAR01032000,Ammonium,2005,0.365976,12
RO21120,Ammonium,2005,0.28882,4
RO105700,Ammonium,2005,0.281825,4
ATFW31100127,Nitrate,2005,3.570148,12
FISW_1599,Total phosphorus,2005,0.0173,6
IT21S24,Nitrate,2005,0.055002,6
RO50100,Ammonium,2005,0.145909,4
LTL106,Chlorophyll a,2005,3.6517,9
FISW_178,Ammonium,2005,0.037976,4
FRDR06202000,BOD5,2005,2.31667,12
ES020ESPF004300040,Nitrite,2005,0.018493,12
IEMRRS15N020100,Ammonium,2005,0.021287,5
BG3TU00539MS0060,Total phosphorus,2005,0.519,5
PL01S1601_1918,Nitrate,2005,0.526022,12
FISW_872,Total phosphorus,2005,0.0239,19
DESM_BB_HV_0110,Nitrate,2005,1.712651,26
FRBSS002AGZL,Ammonium,2005,0.053333,3
FRBSS000USZN,Nitrate,2005,2.75,2
PL01S1101_1619,BOD5,2005,6.786,11
BG1OG00733MS150,Nitrite,2005,0.004,4
DEGM_DEBY_1131593100020,Ammonium,2005,0.03,2
PT316T169,Nitrite,2005,0.01,2
ES050MANA000054503,Nitrate,2005,11.0,1
HR29111,Nitrate,2005,1.120047,5
SIV2199,Ammonium,2005,0.039636,24
LTR433,BOD5,2005,1.551722,12
PT229C280,Nitrate,2005,4.45,2
FRBSS001XZTB,Nitrite,2005,0.01,2
IT03N00813IR1,Ammonium,2005,0.129919,10
LVV0560200,Nitrite,2005,0.0086,10
ATKK32000222,Nitrite,2005,0.01,1
NO196-38554,Phosphate,2005,0.001,4
FRFR05169000,Phosphate,2005,0.008158,6
PT594F58,Ammonium,2005,0.03,2
DESM_BWU01,Nitrite,2005,0.01,13
HR16008,Nitrite,2005,0.0043,12
FRBSS001URLB,Ammonium,2005,0.05,4
ATPG53100172,Ammonium,2005,0.002,1
FRBSS000HPNC,Nitrate,2005,30.3,6
FRBSS000AKTX,Nitrate,2005,28.0,2
PT185C62,Ammonium,2005,0.2,2
PT416T74,Nitrate,2005,1.15,2
CZPP0533,Ammonium,2005,0.05,2
FRB1R02109000,Phosphate,2005,0.026989,24
PL02S0901_0957,Total organic carbon (TOC),2005,6.343,24
ATPG61025262,Nitrite,2005,0.01,1
DESM_DEBY_20256,Nitrite,2005,0.027,26
BERW_04800,Nitrite,2005,0.01,13
LVD4760100,Total phosphorus,2005,0.1119,10
IT05218,Nitrate,2005,1.19963,12
DEGM_DEBW_196-769-6,Nitrate,2005,27.0,1
FISW_475,Secchi depth,2005,3.52,5
ATPG53200112,Nitrate,2005,3.7,1
CZPO4008,Ammonium,2005,0.05,2
PL02S1401_1273,Ammonium,2005,1.482078,7
FRBSS001SEYR,Nitrate,2005,3.4,1
FISW_495,Chlorophyll a,2005,3.1,1
PT519A65,Nitrite,2005,0.002,2
SE713131-144608,Ammonium,2005,0.008994,4
SIV8730,Nitrate,2005,0.817405,4
ATFW10000177,Nitrite,2005,0.025,12
ES050ESPF10705,BOD5,2005,8.75833,12
FISW_236,Phosphate,2005,0.004,2
FISW_916,Secchi depth,2005,3.092,7
FISW_689,Chlorophyll a,2005,17.5,4
FISW_4278,Secchi depth,2005,2.48,5
IT13SI10P,Nitrate,2005,52.0,2
CZVB0295,Nitrite,2005,0.0365,2
DESM_DEST_420345_A,Chlorophyll a,2005,32.58,5
DEGM_DEBW_2-121-6,Ammonium,2005,0.01,1
FISW_993,Phosphate,2005,0.0418,4
FRDR06166000,Nitrite,2005,0.003804,12
HU101179055,Nitrite,2005,0.04123,24
FISW_680,Secchi depth,2005,1.56,5
FRBSS000SMYA,Nitrite,2005,0.02,2
FRDR06006900,Total phosphorus,2005,0.011667,6
FISW_4277,Total phosphorus,2005,0.0605,10
FRGR04133000,Nitrate,2005,3.471914,12
PT348T20,Nitrite,2005,0.03,1
DEGM_DEBY_4120632700022,Nitrite,2005,0.01,2
FRBSS001ASFG,Nitrate,2005,24.166667,3
ES080ESPFES080-JU178,Nitrate,2005,1.253552,2
FRBSS001ZRAZ,Ammonium,2005,0.01,4
DEGM_DEBW_15-364-0,Nitrite,2005,0.01,6
SKIDK195,Ammonium,2005,0.150157,12
BERWM094_7162007,Ammonium,2005,0.05,1
SIV6210,Phosphate,2005,0.064,4
ATPG60655512,Nitrate,2005,55.15,1
IEMRRS18B021900,BOD5,2005,3.06,10
CZVP7712,Nitrate,2005,1.0,2
PT581A9,Ammonium,2005,0.03,2
PT328T43,Ammonium,2005,0.03,2
BERWM041_4157007,Nitrate,2005,2.0,1
DEGM_DEBW_28-705-2,Nitrite,2005,0.01,6
FRDR06000997,Phosphate,2005,0.064719,6
FISW_685,Total organic carbon (TOC),2005,12.0,1
LVG3030100,Phosphate,2005,0.01126,10
FRBSS000ESVX,Ammonium,2005,0.05,2
FRBSS000VSHE,Ammonium,2005,0.05,2
LVD4160100,Total phosphorus,2005,0.0645,10
CZPP0300,Nitrite,2005,0.005,2
DEGM_DEBW_127-715-1,Nitrate,2005,0.9,1
FRBSS001ZTTP,Ammonium,2005,0.05,2
NO021-41611,Ammonium,2005,0.021726,1
CZVP7508,Ammonium,2005,0.05,2
DEGM_DENI_100000581,Nitrite,2005,0.033,1
FRBSS002EDHK,Ammonium,2005,0.05,1
FISW_26,Phosphate,2005,0.002,4
EESJA8127000,Total phosphorus,2005,0.0549,12
FRFR05130000,Total phosphorus,2005,0.070385,13
ATPG31300182,Nitrate,2005,43.075,1
FISW_590,Phosphate,2005,0.001,2
SIV9300,Total phosphorus,2005,0.020833,12
FRBSS002BDAK,Nitrate,2005,0.25,2
FRBSS002DBKV,Nitrate,2005,58.0,4
DEGM_DERP_2547100800,Nitrate,2005,1.4,1
ATPG54100282,Nitrate,2005,4.375,1
BEVL_VMM_6000,BOD5,2005,1.06667,12
FRBSS000MJQV,Ammonium,2005,0.03,2
IT0554,Nitrite,2005,0.010833,12
CZVP7615,Nitrate,2005,1.0,2
FISW_987,Total phosphorus,2005,0.009,2
FISW_31,Secchi depth,2005,1.48,5
HU101178818,Total organic carbon (TOC),2005,16.0083,48
FRBSS000LGAE,Nitrate,2005,42.5,2
ATPG60656302,Nitrite,2005,0.01,1
ATPG31600042,Nitrate,2005,99.0,1
DESM_DESL1620,Nitrite,2005,0.100001,26
DESM_NW805180,Nitrate,2005,4.742417,27
RO113600,Nitrite,2005,0.069,4
ATKK40903012,Nitrite,2005,0.005,1
SIV6030,Nitrate,2005,0.501546,4
FRGR04044200,BOD5,2005,3.0,6
FRDR06118000,Ammonium,2005,1.314922,6
FRBSS002GFZU,Nitrite,2005,0.05,2
FRGR04030000,Total phosphorus,2005,0.045833,12
PL01S0301_0923,BOD5,2005,2.439,25
PL07S0801_0071,Chlorophyll a,2005,4.556,5
FRBSS001PQFU,Ammonium,2005,0.05,15
CZVP7221,Nitrate,2005,1.0,2
SE749870-169055,Nitrate,2005,0.044,12
LV080REMF4_9561,Nitrate,2005,0.0222,1
HU101178265,Nitrate,2005,2.123528,26
IT09S0979,Ammonium,2005,0.031081,3
RSLW00006,Nitrate,2005,0.825034,1
ES080ESPFES080-JU020,Total organic carbon (TOC),2005,11.9,3
PL02S1401_1273,BOD5,2005,4.125,12
CZVP8425,Ammonium,2005,0.05,2
ESCHC2019,Nitrate,2005,0.822284,4
NO001-41071,Total organic carbon (TOC),2005,7.35,2
HR40416,Ammonium,2005,0.085747,12
FRDR06194800,Nitrite,2005,0.240436,6
IT11I0282TR,Ammonium,2005,0.263586,8
ATPG30600152,Ammonium,2005,0.00825,1
FRBSS000LXMZ,Nitrate,2005,37.4,2
FRDR06093900,Nitrate,2005,1.829106,12
NLD_GMW34D000200_001,Total phosphorus,2005,0.0685,1
IT05217,Total phosphorus,2005,0.03,2
ATPG31200452,Nitrate,2005,53.05,1
EESJA1321000,Nitrite,2005,0.0111,12
NO021-40949,Ammonium,2005,0.00388,1
FRFR05169000,Ammonium,2005,0.022671,6
FISW_1571,Secchi depth,2005,3.7,1
FISW_818,Total phosphorus,2005,0.0278,4
LTR79,Nitrate,2005,1.20905,12
ATFW31100057,Total phosphorus,2005,0.218167,12
IT09S1268,Phosphate,2005,0.084833,12
FRBSS000YMAX,Nitrate,2005,12.1,2
PT440T94,Nitrite,2005,0.001,1
ES020ESPF004300048,BOD5,2005,0.0,4
FISW_609,Secchi depth,2005,4.5,3
PT297C96,Nitrate,2005,2.1,1
DESM_DENI_36912024,Total phosphorus,2005,0.166,26
PT524A51,Ammonium,2005,0.04,1
SKIDK087,BOD5,2005,2.725,12
DESM_HE_214,Total phosphorus,2005,0.226,24
IT09S1638,Ammonium,2005,0.155503,1
IT09S1233,Phosphate,2005,0.0196,5
RSLW00075,Ammonium,2005,0.199676,1
CZPP0359,Nitrite,2005,0.005,2
SKS000713,Nitrite,2005,0.04,1
ATPG80240352,Nitrite,2005,0.005,1
PL02S0501_0753,Ammonium,2005,0.180888,7
HU101179228,Nitrate,2005,1.286844,16
PL08S0301_0139,Total organic carbon (TOC),2005,10.792,23
CZVB9755,Nitrate,2005,1.0,2
DEGM_DEBY_4110694400007,Nitrite,2005,0.015,2
LTR43,Phosphate,2005,0.035,12
BEVL_VMM_499500,Nitrite,2005,0.150001,12
PL07S0802_0001,Phosphate,2005,0.006,7
EESJA9900000,Ammonium,2005,0.023286,12
RO12520,Ammonium,2005,0.202874,4
FRBSS001BABJ,Nitrite,2005,0.02,2
FRBSS001DWDW,Nitrite,2005,0.01,1
IEMRRS32T010100,Phosphate,2005,0.0234,10
FRDR06206000,Nitrate,2005,1.20435,12
ATKK31400112,Nitrite,2005,0.005,1
FISW_945,BOD5,2005,1.443964,16
ES091R0795,BOD5,2005,1.67273,11
ATPG60609312,Nitrite,2005,0.01,1
ATPG53100062,Nitrate,2005,5.75,1
DEGM_DENW_100150020,Nitrate,2005,2.215,2
IT09S1209,Ammonium,2005,0.015091,4
EESJA4385000,Nitrate,2005,0.280012,6
ATFW40520016,Total organic carbon (TOC),2005,1.69167,12
ATPG30800332,Ammonium,2005,0.005125,1
SE644987-152393,Chlorophyll a,2005,3.0,4
ATPG54100882,Nitrate,2005,12.025,1
RSLW00012,Chlorophyll a,2005,0.2757,1
DEGM_DENI_9611165,Nitrite,2005,0.033,2
FISW_596,Nitrate,2005,0.238,2
IT10CLF1,Ammonium,2005,0.019988,2
CZVP7213,Ammonium,2005,0.964,2
FRBSS001MXKZ,Ammonium,2005,0.05,2
FRBSS000XWTM,Nitrate,2005,21.34,5
IT0819000200,BOD5,2005,1.54545,11
DESM_NW318103,Phosphate,2005,0.117,1
FRBSS001KRZY,Ammonium,2005,0.05,6
ES050ESSB00005510504,Nitrate,2005,17.5,2
ATPG20817062,Nitrite,2005,0.00657,1
BERW_02280,Nitrate,2005,4.350181,13
EESJA6793000,Secchi depth,2005,2.65,2
FRBSS001WFNB,Nitrite,2005,0.05,2
PL01S1101_1619,Nitrite,2005,0.119001,11
ATPG53100082,Nitrate,2005,5.15,1
CZPVL_1070,BOD5,2005,2.2333,12
ITI027_012_SS_4_T_A,BOD5,2005,2.32273,11
ATPG32100372,Nitrite,2005,0.01,1
FRBSS002ANUJ,Nitrate,2005,2.5,2
BERWE034_4434142,Ammonium,2005,0.33,1
FRHR03235250,Total phosphorus,2005,0.07,12
BEVL_VMM_433041,Nitrate,2005,0.110005,1
BERWE051_3976005,Nitrite,2005,0.02,1
ES050ESSB00005010003,Nitrate,2005,2.0,2
FISW_1509,Ammonium,2005,0.011393,6
EESJA5258000,Total phosphorus,2005,0.047,12
PT608F469,Ammonium,2005,0.03,2
SE615899-136823,Total phosphorus,2005,0.112,4
CZPLA_9,Phosphate,2005,0.1042,12
RSGW00038,Nitrite,2005,0.009,1
FRBSS002EURG,Ammonium,2005,0.05,6
ES030ESBT03-05-069,Nitrate,2005,9.666667,3
ES050ESSB00005430101,Nitrate,2005,94.0,1
FRBSS001ZWBN,Ammonium,2005,0.05,2
FISW_1571,Ammonium,2005,0.006996,2
FRHR03235250,Nitrate,2005,3.827579,12
DEGM_SH_1292,Ammonium,2005,0.09856,2
RO129700,Nitrite,2005,0.02,4
FRDR06134000,Chlorophyll a,2005,0.46,2
SE658566-131495,Nitrate,2005,0.052,4
ATFW40505037,Phosphate,2005,0.096833,12
FRCR02004000,Nitrite,2005,0.04096,24
CZVB0202,Ammonium,2005,0.05,2
IEMRRS35O060900,Phosphate,2005,0.029667,3
CZPP0111,Nitrite,2005,0.002,2
IT05204,Ammonium,2005,0.037352,12
ES091R0448,BOD5,2005,1.85,10
LTR268,Ammonium,2005,0.089944,12
SE708512-152086,Phosphate,2005,0.003,4
HU101179860,Nitrate,2005,1.699591,22
RSRW00001,Chlorophyll a,2005,25.6667,12
FISW_2288,BOD5,2005,0.360517,11
FISW_626,Secchi depth,2005,3.55,2
RSLW00056,BOD5,2005,3.2425,1
DEGM_DENI_400080031,Ammonium,2005,0.064,1
FRBSS002LEZY,Nitrate,2005,2.4,2
HU101179343,Total phosphorus,2005,0.234,15
ATPG80207352,Nitrite,2005,0.005,1
SE649673-151838,Ammonium,2005,0.017989,12
ATPG30800462,Nitrite,2005,0.005125,1
CZPMO_1171,Nitrate,2005,2.150089,12
ES091R0240,BOD5,2005,2.36364,11
ATPG61031142,Nitrate,2005,50.35,1
CY1996-035,Nitrate,2005,0.177,1
EESJA8841000,Phosphate,2005,0.035917,12
FRBSS001LUAJ,Nitrate,2005,29.6,1
FRBSS002AGMX,Nitrate,2005,1.0,1
RO42550,Nitrite,2005,0.004,4
ES091R0692,Nitrate,2005,0.697696,3
FRBSS002LJKZ,Ammonium,2005,0.05,2
PL01S1301_1665,Ammonium,2005,0.102936,7
PT606F972,Nitrate,2005,21.0,2
PL01S0701_1191,Chlorophyll a,2005,54.623,4
EESJA9316000,Nitrate,2005,0.548323,6
CZVP7207,Ammonium,2005,0.29,2
FRDR06151000,Nitrate,2005,0.351897,12
RSLW00059,Phosphate,2005,0.0075,1
FRBSS002KXNX,Nitrite,2005,0.02,2
ATPG31300182,Ammonium,2005,0.01,1
HR31010,Phosphate,2005,0.044,12
PL01S0201_0798,Ammonium,2005,0.265835,15
NO124-38527,Phosphate,2005,0.002625,4
DESM_DENI_48892026,Total organic carbon (TOC),2005,4.75,22
FRBSS001DWDW,Nitrate,2005,0.5,2
FRBSS001KCZY,Nitrite,2005,0.01,4
DESM_BWU01,BOD5,2005,1.45,13
ATPG61040102,Nitrite,2005,0.01,1
ES030ESPFTA57809004,Nitrate,2005,0.115005,1
BG3MA00371MS0320,Nitrate,2005,1.087045,10
SKS729391,Nitrate,2005,0.5,2
ATFW73190967,BOD5,2005,0.545455,11
EESJA6334000,Total phosphorus,2005,0.0507,6
SKS729391,Ammonium,2005,1.365,2
FRBSS002BLAW,Ammonium,2005,0.05,2
SKIDK162,Nitrate,2005,2.17009,12
SE632033-152167,Nitrate,2005,0.139,12
DESM_DERP_2699511700,Total organic carbon (TOC),2005,4.32,25
FISW_931,Phosphate,2005,0.005,2
FISW_925,Chlorophyll a,2005,7.5,1
CZVP7510,Nitrite,2005,0.005,2
FRBSS000PWSE,Nitrate,2005,30.1,1
RSLW00045,Total organic carbon (TOC),2005,1.8333,1
CHNTG43,Nitrate,2005,11.45,4
PL01S1601_1946,Nitrate,2005,0.95804,12
DESM_DEBY_2389,Total phosphorus,2005,0.089,25
CZPB0285,Ammonium,2005,0.05,2
CZVP7205,Nitrite,2005,0.002,2
IT09S1124,Ammonium,2005,0.017689,2
FRHR03013300,Total phosphorus,2005,0.11,12
RO43000,Nitrate,2005,1.078045,4
DEGM_DENI_9610855,Nitrite,2005,0.033,1
FISW_183,Ammonium,2005,0.005996,2
PL02S0101_0456,BOD5,2005,5.438,26
FRBSS002KXNX,Ammonium,2005,0.05,2
DESM_DENI_37712010,Ammonium,2005,0.169894,26
CHNTG07,Ammonium,2005,0.03,5
PL01S0801_1340,Nitrate,2005,0.47202,12
IT05601,BOD5,2005,2.22455,11
BG1IS00031MS080,Phosphate,2005,0.326978,9
FISW_169,Phosphate,2005,0.242,1
PT307T121,Ammonium,2005,0.03,2
IT10CRB1,Nitrite,2005,0.157334,6
SIJ0203,Total phosphorus,2005,0.0058,7
BERWE051_3985003,Nitrite,2005,0.01,1
HU101179594,Nitrate,2005,0.76791,26
FISW_825,Phosphate,2005,0.0045,4
FRBSS001VUVX,Nitrate,2005,10.69,10
FRBSS002JFHK,Nitrite,2005,0.02,2
CYD8-9-5-60,BOD5,2005,1.5,8
IEMRRS35B050100,Phosphate,2005,0.026667,3
BERW_03803,BOD5,2005,1.0,13
RSLW00044,Secchi depth,2005,2.0,1
HU101179860,Total phosphorus,2005,0.312273,22
RO42300,BOD5,2005,2.39,4
NO111-42865,Ammonium,2005,0.00388,1
CZVP7203,Ammonium,2005,0.121,2
IT09S1218,BOD5,2005,1.2773,9
BEVL_VMM_72000,Chlorophyll a,2005,4.45714,7
HU101178368,Nitrate,2005,1.92442,23
ATPG92200272,Nitrite,2005,0.005,1
ATPG92100032,Nitrite,2005,0.01,1
HU101179077,Nitrite,2005,0.057456,25
CZPP0331,Nitrite,2005,0.033,2
ATFW21550377,Total phosphorus,2005,0.070083,12
DEGM_DENW_076503410,Nitrate,2005,82.841,1
FRGR04215800,BOD5,2005,2.925,8
LTR40,Nitrite,2005,0.037,12
ATFW40709117,Phosphate,2005,0.010125,12
SIJ0302,Secchi depth,2005,0.0625,3
FRBSS001DTUS,Nitrate,2005,1.0,1
RSLW00062,Chlorophyll a,2005,5.22,1
FRBSS000JZQT,Nitrate,2005,7.6,2
PL02S1201_1091,Nitrite,2005,0.041,20
SE651375-154304,Ammonium,2005,0.044972,12
FRBSS001QEAM,Nitrate,2005,14.74,5
LTR327,Nitrate,2005,0.705029,12
RO7005,Phosphate,2005,0.0039,4
RSLW00009,Secchi depth,2005,2.5,1
FRCR02004000,Phosphate,2005,0.133654,24
FISW_11,Phosphate,2005,0.0069,18
CZPOD_1144,Total phosphorus,2005,0.2733,12
HU101179192,Nitrate,2005,1.032113,30
IT0569,Nitrite,2005,0.0205,2
FISW_217,Chlorophyll a,2005,52.0,6
NO028-54640,Total phosphorus,2005,0.020962,53
ES020ESBT002900499,Nitrite,2005,0.01,2
PT521A147,Nitrate,2005,53.0,2
PLGW2000121_005,Ammonium,2005,0.05,1
ATKK54206662,Nitrate,2005,2.9,1
CHNTG12,Nitrate,2005,2.525,4
ATPG32100102,Nitrite,2005,0.005,1
BEVL_VMM_910000,BOD5,2005,2.74167,12
IT017-SG02,Total phosphorus,2005,0.488182,11
IEMRRS14B013500,Nitrate,2005,4.433514,9
DESM_BB_SP_0210,Phosphate,2005,0.035,26
DEGM_DENI_40507391,Nitrite,2005,0.033,1
ATPG54100682,Nitrate,2005,7.525,1
ES091R0270,Phosphate,2005,0.03097,2
FISW_121,Total phosphorus,2005,0.0573,19
ISVHM-64,Ammonium,2005,0.008994,14
IT09S0979,BOD5,2005,2.0,2
IT09S1218,Total phosphorus,2005,0.0273,7
SKIDK099,BOD5,2005,5.025,12
SIP50360,Nitrate,2005,14.2,3
SE649035-145565,Ammonium,2005,0.016989,12
ES030ESPFTA62808001,Nitrate,2005,6.363595,6
FRDR06093900,BOD5,2005,1.12917,12
FRDR06113000,BOD5,2005,1.2,11
DEGM_DETH_5037220275,Nitrate,2005,8.99,1
ATPG70321112,Nitrate,2005,6.73,1
ES020ESPF004300064,Nitrate,2005,0.101775,12
FRBSS001XBGZ,Ammonium,2005,0.01,4
ATPG31200432,Ammonium,2005,0.01,1
ATPG40442012,Nitrite,2005,0.005,1
CHNTG48,Nitrate,2005,13.65,4
FISW_823,Phosphate,2005,0.0025,4
FRBSS000MNQW,Nitrate,2005,24.7,3
CZPLA_8,BOD5,2005,2.8,12
ATPG30800592,Ammonium,2005,0.18975,1
LTR266,Total phosphorus,2005,0.059,12
FRFR05077000,Total phosphorus,2005,0.04,6
FRBSS002LWHH,Ammonium,2005,0.05,5
RSRW00023,Nitrite,2005,0.0015,12
LVL1480100,Total organic carbon (TOC),2005,11.3367,6
ES050ESSB000052301,Nitrate,2005,195.0,1
ATFW21510446,Phosphate,2005,0.002458,12
FRDR06093900,Ammonium,2005,0.054411,12
ATFW71500967,Nitrate,2005,0.343347,12
ATPG32100242,Nitrite,2005,0.005,1
FRBSS002ETGB,Nitrate,2005,31.0,1
PL01S1301_1678,Total phosphorus,2005,0.203,12
FRBSS002MSFB,Nitrate,2005,2.1,4
ES080ESPFES080-JU020,Nitrate,2005,6.041581,3
DEGM_DEBY_4120612100041,Nitrite,2005,0.01,2
FRGR04124985,Chlorophyll a,2005,21.375,8
FRBSS001ZCCA,Ammonium,2005,0.05,2
FISW_138,Phosphate,2005,0.0021,4
FRBSS001QHJU,Nitrate,2005,72.0,5
ES091ESBT251670102,Nitrate,2005,9.0,1
LVD4770100,Total organic carbon (TOC),2005,21.86,5
RSRW00043,Chlorophyll a,2005,14.2167,12
SE740810-178405,Total organic carbon (TOC),2005,7.1,12
DEGM_DENI_400080121,Nitrate,2005,12.0,1
LVG2150200,Phosphate,2005,0.052,10
LVG2010100,BOD5,2005,1.65,10
FRBSS001ENQE,Ammonium,2005,0.03,1
HU101179343,Nitrite,2005,0.032224,15
ATPG32300122,Nitrite,2005,0.005,1
ES040ESBT000400176,Ammonium,2005,0.02,1
BERWM041_4078004,Nitrate,2005,14.6,1
DEGM_DENI_9700211,Ammonium,2005,0.18,1
LV160PAMF2_2911,Nitrate,2005,0.0133,1
DEGM_DEBY_4120622300012,Ammonium,2005,0.02,1
PL01S0701_1271,Nitrate,2005,1.219051,12
SE683661-156793,Phosphate,2005,0.003,12
BG3MA01191MS0010,Phosphate,2005,0.331216,12
FRHR03236395,Ammonium,2005,0.042103,12
EESJA8211000,Nitrite,2005,0.0036,12
FISW_622,Secchi depth,2005,1.957,7
FRHR03030000,BOD5,2005,0.933333,12
