monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
FRDR06027000,Total phosphorus,2013,0.034,6
ES030ESPFTA45905004,Ammonium,2013,0.068281,4
FRGR04067240,Nitrite,2013,0.010656,6
ATPG40443022,Nitrite,2013,0.003,3
FRBSS001NRHZ,Nitrate,2013,24.9,5
LTGWM14_62,Ammonium,2013,0.16,1
ES030ESPFTA57410004,BOD5,2013,4.0,4
ATPG31600422,Nitrate,2013,13.393333,3
RO135159955940,Nitrate,2013,7.72,1
HR40424,Nitrite,2013,0.004599,4
FRDR06173500,Dissolved organic carbon (DOC),2013,2.1,6
FISW_178,Nitrate,2013,0.0655,3
ATPG70324062,Nitrite,2013,0.006,4
FRER06222350,Phosphate,2013,0.180667,6
ESCHC2032,Phosphate,2013,0.2,1
ATPG70215032,Nitrate,2013,2.404033,3
FRGR04010000,BOD5,2013,1.295833,12
RO035215046047,Nitrite,2013,0.028,2
ES020ESPF004300876,Ammonium,2013,0.068281,12
ATPG30500922,Nitrite,2013,0.002,3
PL02S0201_0579,Total phosphorus,2013,0.118583,12
BG3TU00937MS0290,Phosphate,2013,0.15725,4
IEMLSH_27_82_0010_OP,Nitrate,2013,0.4,4
ATPG60819022,Ammonium,2013,0.01,3
DESM_DEST_2201101_A,Phosphate,2013,0.03667,6
FRGR04015300,Phosphate,2013,0.033167,6
EL08080801,Nitrite,2013,0.318596,1
FRGR04154050,Chlorophyll a,2013,11.875,4
SKS003449,Nitrite,2013,0.01,2
ATKK31800132,Ammonium,2013,0.01,3
FRBSS000SYVQ,Ammonium,2013,0.05,4
ES080ESPFES080-JU171,Phosphate,2013,0.165,4
RO035232445782,Phosphate,2013,0.02,1
PT396T118,Nitrate,2013,22.5,2
FRDR06195000,Total phosphorus,2013,0.33,6
ATPG31900772,Nitrite,2013,0.002,3
ES014ESPF14-RW-13-050,BOD5,2013,3.254,7
ES100ESPF100067000,Nitrate,2013,5.247338,7
FRBSS002GMYU,Ammonium,2013,0.05,2
FRBSS000VMEW,Nitrate,2013,3.371429,7
CZPP0823,Phosphate,2013,0.013045,1
FRBSS001MPFQ,Total phosphorus,2013,0.025,3
LTR411,Total organic carbon (TOC),2013,14.7,4
FRDR06426000,Ammonium,2013,0.038796,6
FRDR06078200,Nitrate,2013,0.410356,12
FRGLK207510,Nitrate,2013,0.323784,12
SKS000282,Ammonium,2013,0.04,2
ES063ESPFAA00000841,Nitrate,2013,0.451792,2
FRFR05031850,Ammonium,2013,0.034916,6
FRFR05234015,Total phosphorus,2013,0.013583,12
FRGR04003500,BOD5,2013,0.708333,6
ATKK31800212,Nitrate,2013,3.763333,3
PL01S0901_3460,Total phosphorus,2013,0.22625,8
RO125191755606,Nitrite,2013,0.023,1
FRBSS001REWJ,Nitrate,2013,29.25,4
FRGR04180900,Ammonium,2013,0.021014,12
CZVP7537,Nitrite,2013,0.005,1
ES020ESPF004300011,Nitrate,2013,1.34747,4
PL01S0202_0008,Total phosphorus,2013,0.227,4
PLGW6000143_005,Nitrate,2013,0.625,2
PL01S0301_3575,Total phosphorus,2013,0.150625,8
ATPG54100282,Ammonium,2013,0.01,3
ATPG41821022,Ammonium,2013,0.00975,4
PL02S0401_0678,Total phosphorus,2013,0.15875,8
FRDR06017050,BOD5,2013,1.45,10
FRFR05149000,Ammonium,2013,0.007759,11
ATPG70321042,Phosphate,2013,0.0029,3
HR26023,Nitrite,2013,0.009854,4
PLGW200067_002,Nitrate,2013,38.9,1
FRGR04108050,Ammonium,2013,0.016165,6
EL0816R000201002N300,Nitrate,2013,0.835896,3
FRBSS001NLKK,Nitrite,2013,0.02,2
FIGW_632,Nitrate,2013,0.737803,3
FRFR05053975,Total phosphorus,2013,0.200833,12
BERWE013_4622059,Ammonium,2013,0.052,6
IEMLSH_27_126_0010_OP,Ammonium,2013,0.029919,4
BERWE030_5133001,Total organic carbon (TOC),2013,0.65,2
ATPG41823022,Phosphate,2013,0.0367,4
ATPG61205092,Ammonium,2013,0.015333,3
DESM_DENI_92862534,Nitrate,2013,4.187674,24
FRDR06177500,BOD5,2013,0.891667,6
DESM_BWU04,Ammonium,2013,0.010379,13
ES030ESPFTA55310004,Nitrate,2013,0.56474,5
RO125310354371,Nitrite,2013,0.02,2
IEMLSW_22_210_0050_OP,Ammonium,2013,0.019946,11
IEMLEA_10_29_0010_OP,Total phosphorus,2013,0.015,4
PL02S0501_0771,Total phosphorus,2013,0.829375,8
PL01S1501_2188,Total organic carbon (TOC),2013,2.49375,8
ATPG61103092,Nitrate,2013,5.456667,3
ATPG40719022,Nitrate,2013,5.733333,3
RO125268354199,Nitrite,2013,0.02,2
SIP02120,Ammonium,2013,0.013,2
LV012MARD11_1578,Nitrite,2013,0.0016,1
FISW_740,Total organic carbon (TOC),2013,9.052381,21
IESH_G_0106_3600_0014,Phosphate,2013,0.03225,4
ES100ESPF110005000,Ammonium,2013,0.232774,9
ES010ESPFMS077FQ,BOD5,2013,2.0,4
ATPG31900732,Phosphate,2013,0.035,3
PT197C1,Nitrate,2013,10.5,2
ATPG60608222,Ammonium,2013,0.01,2
ATKK41745012,Nitrate,2013,3.266667,3
RO125211054851,Phosphate,2013,0.045,2
FRDR06061000,BOD5,2013,0.891667,6
PL02S0501_3250,BOD5,2013,3.068333,12
LV011SALD11_14452,Total organic carbon (TOC),2013,7.7,1
ATPG80116152,Nitrate,2013,4.478333,3
FRDR06016940,BOD5,2013,0.866667,6
ATPG20320302,Nitrate,2013,3.0768,2
ES030ESPFTA51104001,BOD5,2013,4.0,4
FRBSS002LPYP,Nitrate,2013,2.65,2
ATPG80413152,Nitrite,2013,0.0029,3
LTR1043,BOD5,2013,1.226292,4
HR30032G,Nitrate,2013,2.211286,12
FRBSS002HGYX,Nitrate,2013,6.5,2
FRDR06173500,Total phosphorus,2013,0.02,6
FRBSS002HCLP,Nitrite,2013,0.01,2
CZVB0095,Nitrite,2013,0.024,1
PLGW200049_015,Nitrate,2013,0.315,2
ESCHC2088,Nitrite,2013,0.002436,2
FRBSS001KVGF,Phosphate,2013,0.082,2
PL02S0402_1390,Total phosphorus,2013,0.017667,6
PL01S1001_3373,Nitrite,2013,0.010301,12
IESE_G_0064_3300_0010,Total organic carbon (TOC),2013,1.5,3
ATPG10003532,Nitrite,2013,0.002,3
NL05_06_005,Phosphate,2013,0.025,5
LTL246,Secchi depth,2013,1.275,4
PL01S0302_0182,Nitrate,2013,0.189999,1
FRBSS002LFJJ,Nitrite,2013,0.02,3
FISW_952,Phosphate,2013,0.004333,3
EL09090901,Nitrite,2013,2.56191,2
ATPG31100082,Ammonium,2013,0.01,3
FRER06215000,Phosphate,2013,0.044333,6
ES030ESPFTA56201004,Chlorophyll a,2013,5.01,1
PT25G03,Ammonium,2013,0.135785,13
ATPG61506152,Nitrate,2013,17.4,3
FRFR05096400,Nitrate,2013,0.49402,12
RO114972654107,Nitrate,2013,6.945,2
SKS733693,Nitrate,2013,1.0,2
BERWM011_4639001,Ammonium,2013,0.052,7
PL01S0301_0901,Total organic carbon (TOC),2013,12.24875,8
ES080ESPFES080-JU183,Total organic carbon (TOC),2013,2.8,1
CHRW-2149,Total phosphorus,2013,0.049417,12
PL01S1501_2175,Total organic carbon (TOC),2013,4.275,4
ES030ESPFTA57410002,Ammonium,2013,0.077591,4
FRGR04146000,Nitrite,2013,0.030446,24
FRGR04209000,Nitrate,2013,5.785547,24
FRBSS000JENN,Nitrate,2013,40.2,4
NL36_OWM_007M,Nitrate,2013,0.190129,12
FRBSS001KTYU,Nitrate,2013,12.9,3
LTGWM67_35986,Ammonium,2013,0.03,1
PT19A01,Ammonium,2013,3.220047,4
IEMRRS12D020700,BOD5,2013,1.0,6
ATPG60506172,Nitrite,2013,0.010767,3
EL1003R0F0204223N150,BOD5,2013,2.1925,2
PT314T24,Nitrate,2013,4.35,2
FRBSS002KLLS,Nitrite,2013,0.03,5
LV290VLKA8_9637,Nitrate,2013,0.425,1
RO055054645661,Phosphate,2013,0.192,1
IEMLSH_24_99_0040_S,Ammonium,2013,0.029919,1
FISW_2193,Total organic carbon (TOC),2013,15.0,1
FRGR04085500,Nitrite,2013,0.016492,12
FRBSS001DACQ,Total phosphorus,2013,0.02,4
FRB2R01008000,Dissolved organic carbon (DOC),2013,4.584,20
FRBSS002APWC,Nitrate,2013,10.5,2
ES030ESPFTA53901005,Nitrate,2013,1.12948,3
CZVP7014,Nitrite,2013,0.005,1
EL14161402,Nitrite,2013,0.180647,1
ES091R0638,Phosphate,2013,0.05,4
FRHR03063000,Nitrite,2013,0.020152,21
LTR1514,BOD5,2013,2.636491,12
HR30132G,Ammonium,2013,0.006547,12
FRDR06580766,Dissolved organic carbon (DOC),2013,3.15,6
FRHR03078110,Chlorophyll a,2013,1.28125,8
CZVP0093,Nitrate,2013,16.8,1
FRBSS000RFNK,Nitrate,2013,50.0,9
FRBSS000HKSG,Ammonium,2013,0.05,5
EESJA2325000,Ammonium,2013,0.053073,5
RO085087854316,Nitrate,2013,0.16,2
FRBSS001LMMJ,Nitrite,2013,0.02,2
LVL1090200,Phosphate,2013,0.024,4
EL0718R000200050N050,Phosphate,2013,0.449521,3
EL09230901,Ammonium,2013,0.025776,4
CZVP0127,Nitrite,2013,0.005,1
ATPG70327012,Nitrate,2013,6.096867,3
CZVP7506,Dissolved organic carbon (DOC),2013,0.56,1
FRGR04205605,Chlorophyll a,2013,1.1,4
BERWE051_4015002,Total organic carbon (TOC),2013,0.63,1
ATPG30600182,Nitrate,2013,7.89,3
ATKK60703052,Phosphate,2013,0.022533,3
LVE1760100,Phosphate,2013,0.003533,12
IEMRRS35U010200,Nitrite,2013,0.012,4
CZVP1986,Phosphate,2013,0.013045,1
ES100ESPF100009000,Nitrite,2013,0.012178,3
FRBSS002BGTQ,Ammonium,2013,0.01,11
CZPMO_1173,Ammonium,2013,0.1,12
BERWE051_3257002,Nitrite,2013,0.03,1
DESM_BWU46,Total phosphorus,2013,0.131077,26
IEMRRS08N010700,Phosphate,2013,0.035344,16
PLGW200047_009,Nitrate,2013,52.85,2
CZPO1002,Phosphate,2013,0.016307,1
FRHR03130490,Ammonium,2013,0.084057,12
FRGR04135000,BOD5,2013,2.683333,6
FISW_40,Secchi depth,2013,5.8,1
ES030ESPFTA56201006,BOD5,2013,4.0,3
IEMLWE_30_344_0020_OP,Nitrite,2013,0.005008,5
EL10011001NEW,Ammonium,2013,0.025776,3
IEMRRS24M010900,Phosphate,2013,0.043571,21
IEMLWE_35_158_0120_S,Phosphate,2013,0.012,4
FRDR06006720,Chlorophyll a,2013,1.0,4
LTGWM131_20019,Ammonium,2013,0.03,1
LVE2270100,Total phosphorus,2013,0.026,12
ATPG54206772,Ammonium,2013,0.01,3
FRBSS001JJZK,Ammonium,2013,0.05,2
IEMRRS30O020100,BOD5,2013,1.0,11
ATKK41514012,Nitrite,2013,0.003,3
FRGR04095190,Nitrate,2013,1.344908,12
ES100ESPF060005000,Ammonium,2013,0.310366,1
FRFR05122000,Phosphate,2013,0.045083,12
FRBSS000HFSS,Ammonium,2013,0.525,4
EL07080705,Ammonium,2013,0.025776,1
DESM_DEBY_11938,Nitrate,2013,0.500021,26
ALGW_407,Ammonium,2013,0.01,2
ESCHC2065,Nitrite,2013,0.003349,1
SE662925-154156,Ammonium,2013,0.029,2
PL02S0502_2198,Total phosphorus,2013,0.05425,4
RO074960546626,Ammonium,2013,3.916,1
CYR9-6-4-92,Nitrite,2013,0.007,9
ES080ESPFES080-JU450,Ammonium,2013,0.077591,1
ES010ESPFMS706FQ,Ammonium,2013,0.038796,4
ATPG41114012,Nitrite,2013,0.003,4
FRBSS002MANW,Total phosphorus,2013,0.01,2
CZVP7510,Phosphate,2013,0.039136,1
ATPG40503012,Ammonium,2013,0.01175,4
NO038-38547,Total phosphorus,2013,0.005417,4
ATPG54304002,Nitrate,2013,2.56,3
RO125310354371,Phosphate,2013,0.046,2
LTR1480,Total phosphorus,2013,0.0925,4
RO114973854247,Nitrite,2013,0.036,2
FISW_409,Nitrate,2013,0.356929,14
SKIDK162,Phosphate,2013,0.113417,12
ES064ESPFAA0000785,Nitrite,2013,0.006089,1
NL14_20124,Phosphate,2013,0.072917,12
FRGLJ800510T,Ammonium,2013,0.054314,4
ES030ESPFTA58106001,Nitrite,2013,0.137008,4
ATPG41713022,Nitrate,2013,12.733333,3
FRER06219000,Dissolved organic carbon (DOC),2013,1.2,6
NO083-40950,Total phosphorus,2013,0.0033,3
PLGW200049_016,Ammonium,2013,0.285,2
LTR452,Total organic carbon (TOC),2013,10.365,4
LTR596,Ammonium,2013,0.088445,4
FRBSS001MTEZ,Nitrate,2013,29.0,1
DESM_NW070166,Secchi depth,2013,5.55714,7
ES030ESPFTA62908003,Nitrite,2013,0.30294,4
FRBSS001RHWB,Total organic carbon (TOC),2013,0.506667,3
FRFLO2705023,Ammonium,2013,0.058194,4
FRGR04102500,Phosphate,2013,0.0483,10
CZPP0847,Phosphate,2013,0.055443,1
HR40208,Nitrate,2013,0.327346,6
FRDR06182050,Nitrate,2013,0.320176,12
EESJA1143000,Total phosphorus,2013,0.033929,7
SE663953-148278,Total organic carbon (TOC),2013,3.2,1
EL0816R000101001N050,Nitrite,2013,0.003562,3
PLGW600034_007,Ammonium,2013,0.145,2
RSGW00021,Nitrite,2013,0.1005,2
NO062-38534,Dissolved organic carbon (DOC),2013,1.108333,12
ATKK61209042,Nitrite,2013,0.002,3
ATPG10004032,Phosphate,2013,0.0207,4
FRBSS001VEJE,Ammonium,2013,0.01,2
ATPG20101052,Phosphate,2013,0.0611,3
FRBSS000KGSD,Nitrite,2013,0.01,3
ATPG41114032,Ammonium,2013,0.0105,4
FRHR03025368,Total phosphorus,2013,0.015,12
ATPG71501042,Nitrate,2013,7.9215,3
FRHR03108098,Nitrite,2013,0.013701,12
FRFR05229000,Ammonium,2013,0.068151,12
IESW_G_0082_0500_0024,Nitrite,2013,0.007,3
BERWM023_5818002,Total phosphorus,2013,0.1,2
FRGR04049625,Chlorophyll a,2013,6.25,4
EL05010504,Nitrate,2013,55.058325,4
FRGR04184830,Nitrate,2013,6.664284,12
BG1VT00011MS010,Phosphate,2013,0.225,4
FRGR04110700,BOD5,2013,1.983333,6
RO144875247044,Phosphate,2013,0.557,1
FRDR06580559,Nitrate,2013,0.448597,12
IESH_G_0106_3600_0014,Total organic carbon (TOC),2013,1.5,4
ATPG20442212,Phosphate,2013,0.006125,4
FRGR04197818,Ammonium,2013,0.031683,6
DESM_DETH_2217,Ammonium,2013,0.064793,12
ATPG20909122,Nitrite,2013,0.0066,3
FRCR02001000,Nitrite,2013,0.027655,12
CZVB0290,Nitrate,2013,197.0,1
FRDR06129000,Total phosphorus,2013,0.02,6
IEMLSH_25_191A_0010_OP,Ammonium,2013,0.02422,7
BERW_03190,Phosphate,2013,0.042,13
FRBSS000JBHY,Total phosphorus,2013,0.01,4
EL0228R000401021N050,Nitrite,2013,0.009931,3
ES091R0240,Nitrate,2013,1.114345,3
FRGR04072840,Nitrite,2013,0.007104,6
ATPG10002972,Nitrite,2013,0.008167,3
FRBSS000HNXA,Ammonium,2013,0.01,6
ATPG61012272,Nitrate,2013,11.923333,3
ES091R0351,Nitrate,2013,1.095596,2
FRHR03076000,Nitrite,2013,0.045923,12
CZVP0304,Ammonium,2013,0.351,1
CZPMO_1205,Phosphate,2013,0.03851,12
FRBSS002FLYX,Nitrite,2013,0.01,7
PL02S0901_1006,Total phosphorus,2013,0.38625,8
FRHR03052338,Total phosphorus,2013,0.072727,11
ATPG10003682,Nitrate,2013,90.55,2
FRBSS000TUKK,Phosphate,2013,0.032,4
CYH4113-0008,Nitrite,2013,0.049268,1
BG3G000000NMP023,Nitrate,2013,28.575,4
IEWE_G_0001_0300_0004,Phosphate,2013,0.016167,3
FRGR04067400,Ammonium,2013,0.014225,6
FRFR05018000,BOD5,2013,0.5,11
FISW_499,Phosphate,2013,0.001,1
FRCR02094930,Dissolved organic carbon (DOC),2013,1.8,24
LTR1311,Ammonium,2013,0.087945,4
CZVB0150,Phosphate,2013,0.013045,1
CZPMO_1185,Total organic carbon (TOC),2013,6.32583,12
ATPG60809042,Nitrite,2013,0.002,3
ATPG54100292,Nitrate,2013,11.866667,3
CZPLA_311,BOD5,2013,5.15,12
FRBSS001SEGN,Total organic carbon (TOC),2013,0.715,2
PLGW2000147_003,Ammonium,2013,0.05,2
ES030ESPFTA65212006,Phosphate,2013,0.325,5
RO130200,Nitrate,2013,0.73484,4
PL01S0301_3537,Total organic carbon (TOC),2013,13.855,8
FRDR06128000,Total phosphorus,2013,0.02,6
ES063ESPFAA0000694,Phosphate,2013,0.586,2
CZVP7025,Ammonium,2013,0.05,1
FRBSS001LQZM,Nitrate,2013,18.166667,3
PT273C16,Nitrate,2013,4.3,2
IEMRRS35G030100,Phosphate,2013,0.012,12
BERWE013_3784008,Total organic carbon (TOC),2013,0.8,2
ES080ESPFES080-JU043,Nitrate,2013,4.108596,16
FRBSS000EFRV,Total organic carbon (TOC),2013,0.685,2
FRBSS002AADR,Total organic carbon (TOC),2013,6.9,2
FRDR06176000,Chlorophyll a,2013,1.125,4
BERWM011_4725001,Total phosphorus,2013,0.1,1
IEMLSH_25_191A_0010_OP,Secchi depth,2013,2.3875,8
ESULA040,Nitrite,2013,0.003349,10
FRHR03029530,Dissolved organic carbon (DOC),2013,2.685833,12
SKP002353,Nitrate,2013,2.89,1
FRBSS002CFCM,Ammonium,2013,0.01,2
ES020ESPF004300130,Nitrate,2013,1.727427,4
FRDR06000890,Nitrite,2013,0.011164,6
SIV9300,Nitrate,2013,0.496971,4
CZVP0007,Nitrate,2013,1.0,1
PT594F161,Nitrate,2013,17.5,2
ATTG10003902,Ammonium,2013,0.094333,3
ATKK20607012,Nitrate,2013,5.460267,3
LTGWM141_9309,Ammonium,2013,0.052,1
CZPB0337,Nitrite,2013,0.005,1
ESBUEST-R02,Ammonium,2013,0.077591,4
ES100ESPF150003000,Phosphate,2013,0.4,2
RSGW00018,Total organic carbon (TOC),2013,4.3,2
FRHR03006268,BOD5,2013,0.904167,12
PL02S1401_1246,BOD5,2013,1.85,8
FRBSS000USDU,Phosphate,2013,0.004,1
FRHR03138390,Nitrate,2013,7.800507,24
RSGW00052,Nitrate,2013,19.5,1
NL05_15_026,Nitrite,2013,0.043132,6
CZPLA_9,BOD5,2013,3.23333,12
FRFR05145200,Nitrite,2013,0.003755,12
FRFR05129070,Ammonium,2013,0.037503,12
FRFR05061500,Nitrate,2013,1.076861,24
BERW_12111,BOD5,2013,1.0,12
ES070ESPFEPE1,Nitrate,2013,0.349687,20
FRCR02096900,Dissolved organic carbon (DOC),2013,4.469231,26
FRBSS001RBYF,Nitrite,2013,0.03,5
EL0129R000215044H100,Phosphate,2013,0.032084,3
RSGW00005,Nitrite,2013,0.102,1
ES100ESPF100067000,Phosphate,2013,0.4,7
FISW_190,Ammonium,2013,0.007449,2
FRBSS000RWHH,Nitrate,2013,24.88,5
PL02S0501_0759,Total organic carbon (TOC),2013,9.2025,8
IESE_G_0173_1400_0008,Ammonium,2013,0.033,3
RSLW00016,Phosphate,2013,0.016,2
LTR43,Total organic carbon (TOC),2013,8.85,3
EL04060404,Nitrate,2013,55.03988,3
IEMRRS20A020200,Nitrate,2013,3.475,12
ES063ESPFAA0000819,Phosphate,2013,0.147,1
ES091R0861,Nitrate,2013,5.127839,3
FRDR06580341,Dissolved organic carbon (DOC),2013,1.8,6
CZPP0319,Nitrite,2013,0.005,1
IESE_G_0165_1500_0014,Ammonium,2013,0.033,3
FRFR05167010,Phosphate,2013,0.015542,12
FRBSS002GQNH,Total phosphorus,2013,0.00825,2
ES030ESPFTA50805001,Ammonium,2013,0.077591,4
ATPG70224012,Nitrite,2013,0.006,3
ATPG41005062,Ammonium,2013,0.015,4
PL02S0501_0834,Nitrate,2013,8.54718,12
SKS733693,Ammonium,2013,0.05,2
FRFR05006100,Nitrite,2013,0.011164,6
IEMLWE_35_158_0120_S,Nitrate,2013,0.4,4
IEMRRS34M020750,Ammonium,2013,0.029981,4
MTSW403,Nitrite,2013,0.015223,1
PLGW600061_008,Nitrate,2013,19.025,2
DESM_DESN_OBF02810,Nitrite,2013,0.019109,23
ES020ESPF004300086,Nitrite,2013,0.015223,12
ES100ESPF140016000,Phosphate,2013,0.4,3
ES080ESPFES080-JU438,Nitrite,2013,0.006089,1
LV005JUGA8_1501,Total organic carbon (TOC),2013,1.275,2
ES030ESPFTA48604004,Nitrite,2013,0.030446,4
EL0415R000101001N150,Nitrite,2013,0.000508,3
RO30100,Nitrate,2013,0.443886,8
IEMLWE_30_345_0020_S,Nitrate,2013,0.508333,6
ATPG10003132,Nitrate,2013,1.0,4
CHRW-2103,Ammonium,2013,0.033054,10
ES091R0662,Phosphate,2013,0.1,2
FRBSS001WDGM,Nitrite,2013,0.01,5
FRGR04092000,Nitrite,2013,0.009641,6
FRBSS000UCVV,Total phosphorus,2013,0.01,4
FRBSS001DXXQ,Nitrite,2013,0.02,4
ES030ESPFTA62708003,BOD5,2013,2.0,2
IEMLEA_07_274_0010_OP,Ammonium,2013,0.029919,3
LVL1590200,Dissolved organic carbon (DOC),2013,15.85,12
SKS600591,Total organic carbon (TOC),2013,0.5,2
IESH_G_0048_2600_0006,Total phosphorus,2013,0.034,2
LTR1348,Ammonium,2013,0.033307,12
ES030ESPFTA48801002,Ammonium,2013,0.077591,1
ATPG60905242,Nitrate,2013,24.9,3
EL0816R000200005N050,BOD5,2013,5.13,3
FRBSS000YUGR,Total phosphorus,2013,0.02,4
ES080ESPFES080-JU285,Ammonium,2013,0.221136,2
RO124996054994,Ammonium,2013,0.847,1
SKS603492,Total organic carbon (TOC),2013,0.9,4
RO025289846264,Phosphate,2013,0.166,1
FRBSS002BCRZ,Nitrate,2013,1.0,2
FISW_578,Secchi depth,2013,1.7833,6
FRBSS000WXFL,Total phosphorus,2013,0.046,4
FIGW_52,Ammonium,2013,0.00258,4
IEMLSH_26_703_0050_OP,Nitrate,2013,0.4,25
ATPG20812122,Nitrate,2013,19.722067,3
NO139-38522,Total phosphorus,2013,0.01325,4
ATKK20305052,Nitrate,2013,1.774867,3
CZVP1117,Nitrate,2013,1.24,1
CZPOH_1087,Total phosphorus,2013,0.23558,12
FRDR06129950,Total phosphorus,2013,0.093,6
FRBSS000WQGX,Nitrite,2013,0.05,3
EESJA3463000,Total phosphorus,2013,0.02325,4
FRB1R02106900,Ammonium,2013,0.052698,12
FRDR06000990,Total phosphorus,2013,0.026667,6
FRGR04132000,Nitrate,2013,5.320096,12
ATPG20625032,Phosphate,2013,0.002733,3
FRBSS001FFRA,Ammonium,2013,0.05,5
PLGW2000111_006,Nitrate,2013,9.31,2
FRBSS000UNHN,Phosphate,2013,0.059,4
FRFR05233000,Nitrate,2013,2.494043,24
LTGWM7_25366,Nitrate,2013,0.45,1
NO104-40952,Nitrate,2013,0.004642,3
PLGW6000108_008,Ammonium,2013,0.05,1
FRFLP0045133,Total phosphorus,2013,0.0675,4
CZPVL_3922,Ammonium,2013,0.042086,12
ES030ESPFTA57212001,Phosphate,2013,0.12,3
SKP002017,Ammonium,2013,0.0425,4
LTR248,Total organic carbon (TOC),2013,9.3725,4
FRGR04214295,Chlorophyll a,2013,8.3,4
IEMLSW_22_208_0020_OP,Chlorophyll a,2013,5.983333,6
ES040ESPF000400362,Nitrite,2013,0.030446,1
ES020ESPF004300061,BOD5,2013,4.0,4
PL02S0901_3215,BOD5,2013,3.975,8
ATPG60417162,Ammonium,2013,0.587,3
ATPG31500012,Phosphate,2013,0.0065,3
FRFR05124250,Phosphate,2013,0.01985,10
FRFR05069000,BOD5,2013,2.641667,12
BERWM103_5888003,Total organic carbon (TOC),2013,0.5,1
ESATART-A02,Nitrite,2013,0.003654,4
FRBSS001TUNZ,Nitrite,2013,0.01,2
ATPG20201172,Phosphate,2013,0.0154,3
CZVP1980,Dissolved organic carbon (DOC),2013,1.0,1
FRFR05018950,Chlorophyll a,2013,1.116667,6
CHRW-1528,Nitrite,2013,0.003679,12
RO144998854849,Phosphate,2013,0.038,2
HR40416,BOD5,2013,1.5,6
NL15_OW043-002,Chlorophyll a,2013,10.75,2
ATPG92100282,Phosphate,2013,0.010467,3
ATPG54304952,Nitrite,2013,0.039767,3
FRDR06039500,Nitrate,2013,2.189178,20
ATKK20627042,Nitrate,2013,1.3069,3
PL01S0302_3101,Chlorophyll a,2013,28.25,4
EL11011126NEW,Nitrate,2013,16.37916,1
PL01S0901_2083,Nitrate,2013,1.218991,8
NO247-40824,Total organic carbon (TOC),2013,1.3,1
PL02S1201_1059,Nitrate,2013,3.540732,12
FIGW_742,Ammonium,2013,0.00387,1
FRBSS000FDRX,Phosphate,2013,0.0415,4
ATPG60117282,Phosphate,2013,0.0113,3
ATPG61109042,Nitrite,2013,0.002,3
IESW_G_0025_0500_0020,Ammonium,2013,0.033,3
NO016-40829,Total organic carbon (TOC),2013,1.7,1
ATPG61408012,Nitrite,2013,0.002,3
FRGR04150830,BOD5,2013,2.02,5
FRFR05138000,Phosphate,2013,0.020167,12
FRBSS001SLHB,Ammonium,2013,0.01,2
FISW_13,Ammonium,2013,0.004997,12
PLGW600034_003,Nitrate,2013,0.62,1
FRFR05180550,Dissolved organic carbon (DOC),2013,1.316667,6
BEVL_VMM_341560,Nitrite,2013,0.304716,12
PT30I52,Ammonium,2013,0.030261,4
FRBSS001KPCU,Nitrite,2013,0.02,4
FRHR03162240,Ammonium,2013,0.032976,12
LTGWM97_15969,Ammonium,2013,0.27,1
FRFR05166000,Ammonium,2013,0.029097,12
IEMLNW_35_160_0030_OP,Dissolved organic carbon (DOC),2013,9.0,1
CZPLA_42,Ammonium,2013,0.082084,12
FRFR05060900,Nitrate,2013,1.052708,12
DESM_BWU44,Total phosphorus,2013,0.102923,26
EL02040208,Ammonium,2013,0.025776,3
LV210PRED10_14599,Total organic carbon (TOC),2013,3.1,1
FRBSS001KMRB,Total organic carbon (TOC),2013,0.726667,3
FRCR02028300,Ammonium,2013,0.038796,11
ESCHC2010,Ammonium,2013,0.077591,1
BEVL_VMM_390000,Chlorophyll a,2013,6.2,6
NL14_20023,Phosphate,2013,0.05,12
EESJA2589000,Ammonium,2013,0.086515,6
FISW_966,Ammonium,2013,0.07475,4
RSRW00016,Total phosphorus,2013,0.116417,12
FRDR06105568,Total phosphorus,2013,0.025,6
FRFR05010000,Total phosphorus,2013,0.090667,6
ESULERR-R01,Nitrate,2013,0.835815,4
FRFR05198750,Total phosphorus,2013,0.02425,12
RO035212045678,Phosphate,2013,0.17,1
FRBSS001WMTL,Nitrate,2013,39.0875,8
FRBSS000UPBD,Phosphate,2013,0.12,1
ATPG54111372,Nitrite,2013,0.002867,3
ES091R0531,Phosphate,2013,0.1,1
EL0415L000000006N500,Cyanobacteria biomass,2013,0.0,2
FRBSS000UNYQ,Total organic carbon (TOC),2013,0.853333,9
PL01S0801_1355,Nitrate,2013,5.370677,12
ES020ESPF004300025,Phosphate,2013,0.332,10
NL94_GOUDVHVN,Total organic carbon (TOC),2013,14.27,13
CZPP0789,Ammonium,2013,0.05,1
ATPG70326052,Phosphate,2013,0.011033,3
FRGR04017000,Nitrite,2013,0.031969,6
FRHR03255650,Ammonium,2013,0.023989,12
CZVP8303,Phosphate,2013,0.237101,1
PL01S0202_0011,Total phosphorus,2013,0.18725,4
ATKK72140012,Nitrate,2013,2.118833,3
RO015306646408,Phosphate,2013,0.062,2
SKS006033,Nitrite,2013,0.01,4
CZPB0488,Dissolved organic carbon (DOC),2013,2.44,1
CZVP7308,Ammonium,2013,1.58,1
SKS003063,Nitrite,2013,0.01,2
FRBSS000RJVG,Nitrate,2013,8.5,1
ATPG92000022,Phosphate,2013,0.0157,3
