monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
HU101179479,Nitrate,2004,1.024663,26
ATPG70326022,Ammonium,2004,0.01,1
SKP205899,Nitrate,2004,15.3,1
CZVP7503,Ammonium,2004,0.38,2
CZPB0079,Ammonium,2004,0.0575,2
IT05197,Total phosphorus,2004,0.093333,6
FRBSS001NTHU,Nitrate,2004,29.0,4
ES091R0548,BOD5,2004,6.04,10
PL01S0201_0821,Chlorophyll a,2004,7.463,4
CZVP7512,Ammonium,2004,0.05,2
RSLW00066,Phosphate,2004,0.006281,1
ATFW31100017,Nitrite,2004,0.04175,12
SE638725-146677,Chlorophyll a,2004,2.7,4
FRFR05201400,Total phosphorus,2004,0.055,10
ES020ESPF004300053,Nitrate,2004,0.257036,4
LTL48,Ammonium,2004,0.014991,2
SIP54101,Nitrate,2004,18.5,2
FISW_491,Total phosphorus,2004,0.008,2
ATFW40619016,Total phosphorus,2004,0.137908,12
ES010ESPFMS013FQ,Nitrate,2004,1.099986,17
FRBSS001CPDS,Nitrate,2004,25.5,2
ATFW53110047,Phosphate,2004,0.004708,12
HU101179527,BOD5,2004,3.80417,24
DESM_DEBY_3095,Ammonium,2004,0.110931,25
FISW_975,Total phosphorus,2004,0.068,6
EESJA0301000,Phosphate,2004,0.018333,6
BERWM142_4275002,Ammonium,2004,0.02,14
ITAMS11SG0001,Nitrate,2004,0.701696,12
LTR41,BOD5,2004,1.946834,12
DESM_DENI_48332010,Nitrate,2004,4.492497,13
FRFR05039000,Phosphate,2004,0.038614,6
EESJA7946000,Total phosphorus,2004,0.03,6
FRFR05184000,Nitrate,2004,0.214525,10
CZVP7017,Nitrate,2004,14.6,2
ATFW73200987,Phosphate,2004,0.0085,24
RSRW00008,Total phosphorus,2004,0.18825,12
DESM_NW002008,Nitrite,2004,0.05,13
ATPG32100352,Nitrite,2004,0.04675,1
SE623006-149119,Phosphate,2004,0.007,12
FISW_422,Total phosphorus,2004,0.005,2
FRBSS000UKRW,Nitrate,2004,43.75,2
BEVL_VMM_633055,Nitrate,2004,1.187949,12
ATPG31700062,Ammonium,2004,0.01,1
RSLW00078,Ammonium,2004,0.024984,1
DKMONLW55000012,Secchi depth,2004,2.8199,17
FRBSS001PTFB,Nitrite,2004,0.02,1
ATFW80112037,Nitrate,2004,0.262428,12
HU101179332,Ammonium,2004,0.501611,26
ES050ESPF20301,BOD5,2004,0.490833,12
ISVHM-64,Nitrate,2004,0.045002,7
FISW_728,Chlorophyll a,2004,22.666,3
HR31040,Total phosphorus,2004,0.0344,9
FRBSS002DMFP,Nitrite,2004,0.02,4
RSRW00020,Total phosphorus,2004,0.052417,12
BG4ST06789MS200,Nitrite,2004,0.029,4
PL02S0502_0294,Chlorophyll a,2004,6.6,7
FRBSS000XWTM,Nitrite,2004,0.01,1
ATFW77122002,Total organic carbon (TOC),2004,0.9875,12
IT09S1241,Ammonium,2004,0.040675,6
ATPG31900072,Nitrate,2004,25.575,1
FRBSS001LQRM,Nitrate,2004,1.125,2
RSRW00028,Nitrite,2004,0.001636,11
SIP06060,Nitrite,2004,0.007,3
ATPG32400492,Ammonium,2004,0.01,1
FRBSS000LBBX,Nitrate,2004,14.8,2
ES020ESPF004300010,Nitrate,2004,0.890137,3
FRGR04177320,Ammonium,2004,0.012307,6
FRBSS001VZZD,Nitrate,2004,0.5,2
FISW_1048,Chlorophyll a,2004,3.2,1
DEGM_HE_7750,Nitrite,2004,0.13,1
FISW_931,Ammonium,2004,0.009994,2
SE713404-172465,Phosphate,2004,0.003,4
FISW_432,Secchi depth,2004,5.9,3
SIP06960,Ammonium,2004,0.201667,3
FRFR05167010,Nitrite,2004,0.005326,10
DEGM_DEBY_4110694400007,Nitrate,2004,3.5,2
DESM_DEBY_2097,Nitrate,2004,0.332744,11
HU101179446,Phosphate,2004,0.618731,26
ATFW21551356,Ammonium,2004,0.137332,12
SKIDK087,Total phosphorus,2004,0.0508,12
ES050ESPF10401,BOD5,2004,4.2375,4
DK71-295-1,Ammonium,2004,0.13,1
DEGM_DEBW_24-653-9,Ammonium,2004,0.01,1
ATPG70333082,Nitrite,2004,0.01,1
ATPG30800422,Nitrite,2004,0.01,1
SE647568-131469,Total phosphorus,2004,0.088,12
RSGW00014,Nitrate,2004,6.0,2
ATKK61221012,Nitrite,2004,0.005,1
RSGW00052,Ammonium,2004,0.71,2
NL92_EEMMDK23,Nitrate,2004,1.468521,13
ATPG30600122,Nitrate,2004,14.5,1
ES020ESPF004300013,BOD5,2004,0.466667,12
SE690617-134197,Ammonium,2004,0.017989,4
FRBSS002KLJL,Ammonium,2004,0.05,1
SE641071-127372,Ammonium,2004,0.026983,12
IT09S1131,BOD5,2004,1.3,3
ES020ESPF004300010,BOD5,2004,0.5,10
IT01001230,Nitrate,2004,2.929292,12
LVD5000100,Ammonium,2004,0.078551,10
FISW_965,Nitrate,2004,0.0133,6
SIP62240,Nitrate,2004,3.19,2
ATPG30800712,Ammonium,2004,0.01,1
ATPG41812022,Nitrite,2004,0.005,1
ATPG70323012,Ammonium,2004,0.01,1
FRBSS002ANVA,Nitrate,2004,1.5,2
FRBSS001HVAX,Nitrate,2004,37.666667,3
NO314-41075,Dissolved organic carbon (DOC),2004,4.3,1
NO246-41337,Dissolved organic carbon (DOC),2004,2.6,1
ITF15V5,BOD5,2004,0.1075,8
ATPG32101232,Ammonium,2004,0.005,1
ATFW30900197,Nitrate,2004,1.562565,12
FRGR04015600,BOD5,2004,1.21875,8
DK78-796-11,Nitrate,2004,10.216667,6
ES020ESPF004300084,Nitrate,2004,0.162157,2
IT0819000600,Phosphate,2004,0.124091,11
ATFW21531167,Total phosphorus,2004,0.013636,11
ES030ESPFTA60602001,Nitrate,2004,1.648399,6
ATPG80412252,Ammonium,2004,0.005,1
FRBSS002GXJE,Ammonium,2004,0.06,1
HU101178586,BOD5,2004,2.27895,19
SKIDK059,Nitrate,2004,0.838495,12
SKP132899,Nitrate,2004,7.4,1
ES050ESPF40801,Nitrate,2004,3.228664,12
FISW_591,Secchi depth,2004,4.366,3
RO12980,Ammonium,2004,0.845474,12
ATPG70322052,Nitrate,2004,17.45,1
NO194-40444,Total organic carbon (TOC),2004,0.69,2
ATPG92300102,Nitrate,2004,105.35,1
ATPG32400202,Nitrite,2004,0.005,1
FRGR04085500,Phosphate,2004,0.037798,12
FISW_562,Secchi depth,2004,6.516,6
CHNTQ11,Nitrite,2004,0.01,5
HU101178379,Ammonium,2004,0.04757,25
IT05371,Secchi depth,2004,7.59,7
SE741419-169012,Total phosphorus,2004,0.007,13
HU101178427,Nitrate,2004,7.781474,26
FISW_586,Secchi depth,2004,2.16,5
BG4ME00043MS110,Nitrate,2004,0.468019,12
IT03POAD2LN2LO3,Ammonium,2004,0.029981,12
FISW_521,Total phosphorus,2004,0.009,3
FISW_219,Chlorophyll a,2004,20.25,8
ATPG10003122,Nitrite,2004,0.005,1
CHNTG45,Total phosphorus,2004,0.01,4
SE615899-136823,Nitrate,2004,0.828,4
CZVP7603,Nitrate,2004,1.0,2
DESM_HE_115,Nitrate,2004,3.992476,26
FRBSS000ERKV,Ammonium,2004,0.05,2
CZPVL_3216,Phosphate,2004,0.0548,12
FRDR06086100,Nitrate,2004,2.197941,6
ATFW31000177,BOD5,2004,1.33333,12
FISW_942,Total phosphorus,2004,0.006,1
CZVB0250,Nitrite,2004,0.005,2
BERWE051_3969002,Ammonium,2004,0.01,2
NO021-41611,Total phosphorus,2004,0.004,1
FRHR03001000,Nitrite,2004,0.014457,12
DEGM_BB_44466000,Ammonium,2004,1.045,2
BERW_03315,Chlorophyll a,2004,13.0,13
NO016-40827,Total phosphorus,2004,0.002,1
FISW_26,Total phosphorus,2004,0.0083,4
ATFW21500306,Total phosphorus,2004,0.014727,11
ES080ESPFES080-JU073,Nitrate,2004,3.468964,11
NO026-40826,Nitrate,2004,0.190008,1
FISW_691,Secchi depth,2004,1.585,7
SE655385-140604,Total organic carbon (TOC),2004,15.1,12
NO012-30612,Chlorophyll a,2004,1.22,5
LUL112010A24,Nitrate,2004,5.419575,6
ES091R0231,Phosphate,2004,0.03423,2
DEGM_DEBY_1131602600012,Nitrate,2004,53.85,2
FRBSS000FQRY,Nitrate,2004,22.0,1
HU101179594,Total organic carbon (TOC),2004,5.83077,26
ATFW61400127,BOD5,2004,2.23333,9
ESUR05N,BOD5,2004,4.0,1
RSLW00059,Nitrite,2004,0.010276,1
NL94_KEIZVR,Chlorophyll a,2004,6.40909,22
SE661974-144297,Total phosphorus,2004,0.009,12
BERW_03621,Phosphate,2004,0.0457,13
PT412T107,Nitrite,2004,0.03,2
FRBSS001PTCM,Nitrite,2004,0.02,1
ATPG60117292,Nitrate,2004,12.575,1
EESJA2763000,Ammonium,2004,0.07,2
FRBSS000KPPT,Ammonium,2004,0.05,6
PT611F246,Nitrate,2004,35.5,2
EESJA9180000,Ammonium,2004,0.07,1
SE710354-155465,Ammonium,2004,0.030981,14
FISW_153,Total phosphorus,2004,0.073,4
PT337T108,Nitrite,2004,0.055,2
PL02S0501_0825,Nitrate,2004,0.824284,8
ES080ESPFES080-JU185,Ammonium,2004,0.375281,7
ATFW73100517,Total phosphorus,2004,0.0487,12
RSRW00026,Nitrite,2004,0.002167,12
FRBSS002LWHH,Nitrite,2004,0.02,4
FRFR05015100,Nitrate,2004,4.290498,6
DESM_DENI_49572011,Phosphate,2004,0.053,12
HU101179332,Nitrate,2004,2.609339,26
FRGR04056000,BOD5,2004,2.4625,32
SE650164-131327,Phosphate,2004,0.053,12
FRBSS001LMZN,Nitrate,2004,51.0,1
FRFR05015100,Phosphate,2004,0.013868,6
IT05174,Phosphate,2004,0.053833,12
ATPG30800462,Nitrate,2004,131.25,1
SE671742-158974,Ammonium,2004,0.022986,12
PL02S0501_0694,Chlorophyll a,2004,9.752,11
RSRW00007,Phosphate,2004,0.027917,12
FISW_830,Total organic carbon (TOC),2004,30.25,4
DESM_DENI_47812999,Total phosphorus,2004,0.084,8
ES020ESPF004300879,BOD5,2004,0.0,12
ATFW61400157,BOD5,2004,1.81111,9
CHRW-1387,Nitrate,2004,3.434343,108
DESM_BB_800015828419_HM,Total phosphorus,2004,0.2975,4
FRAR01032000,Total phosphorus,2004,0.3775,12
RSLW00058,Nitrite,2004,0.008093,1
DESM_BWU40,Ammonium,2004,0.061961,26
RO12980,Nitrate,2004,2.113088,12
FRBSS001EBVZ,Nitrate,2004,24.0,3
PT239C39,Ammonium,2004,0.2,1
PT602F226,Nitrite,2004,0.014,1
FRBSS001AXEW,Nitrate,2004,2.6,3
FRBSS001QARJ,Nitrite,2004,0.02,1
BG1OG00211MS020,Nitrate,2004,5.04621,12
ATPG90300012,Nitrite,2004,0.005,1
RO21120,Nitrite,2004,0.005,12
ATKK32000322,Nitrite,2004,0.005,1
ATPG40301082,Ammonium,2004,0.005,1
LVE1430100,Nitrate,2004,0.066003,6
FRBSS001WCUM,Nitrate,2004,20.9,2
ESCHC2003,Nitrate,2004,0.913138,2
ATPG40301032,Nitrate,2004,23.2,1
PL01S1601_1904,Nitrite,2004,0.024,11
HU101179044,Chlorophyll a,2004,6.45,26
FRDR06158000,Phosphate,2004,0.045276,12
BG3MA09211MS1370,BOD5,2004,2.267,12
SIV4360,BOD5,2004,3.0,4
SKS080190,Nitrate,2004,39.8,1
ATFW61400127,Nitrate,2004,1.098936,9
LTR20,Nitrite,2004,0.035833,12
NO124-38527,Total organic carbon (TOC),2004,3.525,4
ATPG70321032,Ammonium,2004,0.01,1
ATFW91401817,Phosphate,2004,0.103517,12
BG1OG00094MS190,Phosphate,2004,0.145396,4
FISW_90,Ammonium,2004,0.009594,4
EESJA8127000,Ammonium,2004,0.072455,12
CHNTQ23,Nitrite,2004,0.01,4
FISW_2784,Secchi depth,2004,2.35,2
FRFR05110000,Total phosphorus,2004,0.0435,10
FRBSS000UEBY,Nitrate,2004,51.5,2
ATPG40413012,Nitrite,2004,0.005,1
FISW_651,Secchi depth,2004,3.7,2
EESJA6334000,Ammonium,2004,0.03278,6
FISW_214,Secchi depth,2004,1.1,1
RSLW00056,Chlorophyll a,2004,6.41875,1
FRBSS001NTFN,Nitrate,2004,33.091667,6
ESCHC2005,BOD5,2004,1.2,20
DEGM_DEBW_11-366-4,Nitrate,2004,33.0,1
FISW_3304,Phosphate,2004,0.0055,4
NO085-41318,Ammonium,2004,0.006207,1
FRBSS001KMRU,Ammonium,2004,0.04,1
FISW_194,Total phosphorus,2004,0.006,2
FRBSS001AAWC,Nitrate,2004,44.6,1
EESJA5321000,Phosphate,2004,0.031333,6
RSLW00054,Total phosphorus,2004,0.0155,1
SE633025-142267,Total phosphorus,2004,0.012,8
IT0806005500,Total phosphorus,2004,0.119583,12
ITI027TG5A,Phosphate,2004,0.064167,12
FRBSS000FGTC,Nitrate,2004,39.9,1
FRBSS002KLJL,Nitrate,2004,3.3,2
IT05174,Nitrate,2004,3.308468,12
LVE1060100,Total phosphorus,2004,0.0155,3
RSRW00026,Ammonium,2004,0.029565,12
SE706672-167201,Total phosphorus,2004,0.011,4
DESM_DENI_59152010,Total phosphorus,2004,0.19,26
EESJA7021000,Nitrite,2004,0.0092,12
FISW_680,Total phosphorus,2004,0.026,2
ATPG54100362,Nitrate,2004,13.5,1
PL02S1401_2298,Ammonium,2004,0.371769,11
EESJA8438000,Phosphate,2004,0.012667,6
FISW_10,Ammonium,2004,0.023385,19
SE647582-127369,Total phosphorus,2004,0.032,12
NL94_PUTTHK,Chlorophyll a,2004,9.61539,13
NO244-41064,Total phosphorus,2004,0.003,1
EESJA5970000,Nitrite,2004,0.0045,2
FISW_563,Total phosphorus,2004,0.012,5
PT307T121,Nitrate,2004,17.455,2
RSLW00071,Nitrite,2004,0.0481,1
PT412T107,Nitrate,2004,23.5,2
IT03POLSGALN1LO1,Total phosphorus,2004,0.0115,5
FRFR05201400,Ammonium,2004,0.093275,10
SE708512-152086,Chlorophyll a,2004,2.9,4
CZPP0498,Nitrate,2004,14.5,2
CZVB0357,Nitrite,2004,0.0385,2
FRFR05139310,Nitrate,2004,1.554365,6
NO025-42907,Dissolved organic carbon (DOC),2004,0.99,1
FISW_24,Total organic carbon (TOC),2004,4.25,4
SE652177-159038,Chlorophyll a,2004,6.9,4
DEGM_DEBY_1131703100020,Nitrate,2004,22.0,2
SE637260-128728,Total phosphorus,2004,0.003,3
SKS603191,Nitrate,2004,32.8,2
DESM_BB_OD_0070,Nitrate,2004,1.826476,25
RSLW00054,Chlorophyll a,2004,1.57812,1
RO50400,Nitrate,2004,0.408017,12
FRBSS000WXBU,Nitrate,2004,55.1,2
BERWM040_4142001,Nitrate,2004,71.0,1
FRBSS000VZUW,Nitrate,2004,44.0,1
BG3MA00317MS0230,Nitrite,2004,0.036,11
FISW_167,Total phosphorus,2004,0.023,4
FISW_130,Total phosphorus,2004,0.1465,4
HU101179631,Nitrate,2004,1.44233,44
RO100100,Nitrate,2004,0.745031,12
HU101178966,BOD5,2004,3.33571,14
DEGM_DERP_2716111400,Nitrite,2004,0.01,2
PLGW200047_004,Ammonium,2004,0.66,2
AT316257,Nitrite,2004,0.005,1
ES050ESPF40303,BOD5,2004,1.02917,12
EESJA9766000,Nitrate,2004,0.4,2
ES020ESPF004300027,BOD5,2004,0.0,12
LTR79,Ammonium,2004,0.068791,12
FISW_1058,Secchi depth,2004,1.975,4
SIP50190,Phosphate,2004,0.005,3
DESM_BWU36,Ammonium,2004,0.025984,26
ATFW91401817,Ammonium,2004,0.264044,12
RSLW00011,Total phosphorus,2004,0.018717,1
FRFR05167010,Ammonium,2004,0.019432,11
FRBSS001ARSS,Nitrate,2004,50.033333,3
SE708979-170865,Total phosphorus,2004,0.008,12
IT21S143,Total phosphorus,2004,0.013,23
FRBSS002BFGJ,Nitrate,2004,33.0,2
FRDR06170000,Phosphate,2004,0.049763,4
DEGM_SH_4616,Ammonium,2004,0.01288,1
FISW_752,Nitrite,2004,0.0106,13
CHRW-1419,Phosphate,2004,0.0372,344
CZVB9808,Ammonium,2004,3.95,2
IEMRRS14G030300,Nitrate,2004,4.633523,6
ATFW30900127,Total phosphorus,2004,0.0199,12
HU101178210,Ammonium,2004,0.099286,46
ES050ESPF41204,Phosphate,2004,0.24613,3
ES030ESPFTA53504003,Total phosphorus,2004,0.067333,6
DESM_NW731808,Total phosphorus,2004,0.123,12
DESM_SH_129102,Secchi depth,2004,3.21111,9
IT05349,Phosphate,2004,0.005,2
RO50400,BOD5,2004,7.74,12
NO002-40964,Dissolved organic carbon (DOC),2004,5.6,1
AT307728,Nitrate,2004,16.325,1
FRER06215600,Ammonium,2004,0.019432,6
ATFW40823016,Nitrate,2004,0.830035,12
FRDR06188500,BOD5,2004,2.13333,12
LVD5000200,Ammonium,2004,0.087446,10
LVE2010100,Nitrite,2004,0.0023,4
ES091R0297,Phosphate,2004,0.04401,2
ATFW61400287,Total phosphorus,2004,0.138878,9
HU101178472,Total organic carbon (TOC),2004,5.96364,11
IT03POADMSLA1LO1,Ammonium,2004,0.014991,1
FRBSS001KKKY,Nitrate,2004,42.5,2
CZVP7308,Nitrate,2004,1.0,2
CZPP0852,Ammonium,2004,0.05,2
FRBSS002MFBX,Nitrate,2004,2.92,1
IT03POLSGALN1LO1,Phosphate,2004,0.0025,5
ES050ESPF20802,Total phosphorus,2004,0.0785,4
CZVP8411,Ammonium,2004,0.545,2
RO130012010,Total phosphorus,2004,0.0814,12
DEGM_BB_36475124,Ammonium,2004,0.155,2
ES030ESPFTA65112002,BOD5,2004,2.75,8
HU101179631,Ammonium,2004,0.091988,44
FRBSS002LPDX,Nitrate,2004,9.963333,3
FRBSS000ZPRZ,Ammonium,2004,0.05,1
ITI027TG11,Total phosphorus,2004,0.174583,12
IT05222,Phosphate,2004,0.024167,12
LVE1060100,Total organic carbon (TOC),2004,5.4333,3
FISW_458,Total phosphorus,2004,0.005,2
CZPLA_241,Nitrate,2004,4.185874,14
FRDR06188500,Ammonium,2004,0.111413,12
IT2111115,Nitrate,2004,0.632826,5
NO138-39715,Dissolved organic carbon (DOC),2004,2.8,1
FISW_581,Phosphate,2004,0.002,2
FRBSS000KTUY,Nitrate,2004,26.0,1
SE716805-166700,Nitrate,2004,0.043,12
ATFW71560407,Nitrite,2004,0.001396,12
FRBSS002NTCT,Nitrate,2004,1.75,2
EESJA7164000,Nitrite,2004,0.0106,12
HU101178151,Nitrate,2004,1.950451,27
ATPG54106962,Ammonium,2004,0.007,1
FISW_562,Phosphate,2004,0.001,2
ATPG54100332,Ammonium,2004,0.007,1
FISW_1560,Phosphate,2004,0.018,3
ATPG30400152,Ammonium,2004,0.005,1
HU102087074,Total phosphorus,2004,0.096477,44
PL01S1301_1678,Nitrate,2004,2.190091,11
SE742829-183168,Total phosphorus,2004,0.009,4
SE695220-143383,Total organic carbon (TOC),2004,10.7,4
SKV275000D,BOD5,2004,3.4,12
DESM_DESL1620,Ammonium,2004,0.470707,26
ATFW31000217,Nitrate,2004,3.466814,12
RSLW00033,Total phosphorus,2004,0.076667,1
FRBSS002EVVN,Nitrate,2004,35.0,1
LVD4770100,Total phosphorus,2004,0.0682,10
DEGM_DENW_026500140,Ammonium,2004,0.0645,3
RSRW00043,Nitrite,2004,0.017,12
ES100ESPF220003000,Nitrate,2004,0.536003,12
PL02S1301_1123,Phosphate,2004,0.16789,51
DEGM_DENW_060070109,Ammonium,2004,0.129,2
LTL34,Nitrite,2004,0.0013,2
FRBSS002AKPL,Nitrate,2004,11.666667,12
FRGR04155500,BOD5,2004,4.55,8
HU101179251,Total organic carbon (TOC),2004,5.31136,44
IT09S1264,Ammonium,2004,0.013698,12
ES010ESPFMS090FQ,BOD5,2004,0.64,10
RO25400,Ammonium,2004,4.917942,12
RSRW00010,BOD5,2004,2.05,12
FISW_4280,Total phosphorus,2004,0.026,4
FRBSS000VSHE,Nitrite,2004,0.02,1
DEGM_DENW_110040181,Ammonium,2004,0.129,2
ES030ESPFTA48803001,Nitrate,2004,2.64511,6
DK114-1736-16,Nitrite,2004,0.005,6
RSRW00002,BOD5,2004,2.59091,11
FISW_1803,Total organic carbon (TOC),2004,20.8824,17
DEGM_SH_4523,Nitrate,2004,0.22134,1
IT0552,Nitrate,2004,1.006402,11
FISW_586,Total phosphorus,2004,0.031,2
IT09S1302,Nitrate,2004,1.427859,7
ATPG32100262,Nitrite,2004,0.01,1
HU101179055,BOD5,2004,3.052,25
BG3TU00955MS0340,Ammonium,2004,0.029981,4
LTR62,BOD5,2004,1.249999,12
DK78-776-1,Ammonium,2004,0.022,1
FISW_120,Ammonium,2004,0.071655,18
CZPP0319,Ammonium,2004,0.05,2
ES030ESPFTA62908001,Nitrite,2004,0.025992,6
SKIDK108,BOD5,2004,3.47,12
DESM_DEMV_250011,Phosphate,2004,0.009,5
PL03S1601_0001,Chlorophyll a,2004,2.148,4
PT602F6,Nitrate,2004,13.5,2
ES050ESPF20101,Phosphate,2004,0.124858,3
ATPG32300462,Nitrate,2004,11.35,1
ATPG54105982,Nitrate,2004,1.2625,1
FISW_952,Total phosphorus,2004,0.0133,4
FRBSS002CPGQ,Ammonium,2004,0.05,1
FISW_94,Total organic carbon (TOC),2004,17.1538,13
FRBSS000EDNN,Ammonium,2004,0.275,2
FRBSS002LWHH,Nitrate,2004,17.025,8
DESM_DEBY_11233,Ammonium,2004,0.039975,25
SE655209-126937,Secchi depth,2004,2.8,3
FRBSS001HXCU,Nitrate,2004,4.0,2
SE648930-125964,Total phosphorus,2004,0.037,11
RO113700,Ammonium,2004,0.65859,12
FISW_1020,Total phosphorus,2004,0.0486,19
FISW_1057,Nitrite,2004,0.001,1
BG3G000000QMP048,Nitrite,2004,0.002,2
FRBSS000USRX,Nitrate,2004,0.5,3
DEGM_BB_33427350,Nitrate,2004,0.225,2
DESM_BB_SP_0060,Ammonium,2004,0.155903,26
FISW_161,Secchi depth,2004,1.825,8
FISW_240,Ammonium,2004,0.001999,1
PL01S1301_1669,BOD5,2004,3.91,10
FRDR06018150,Chlorophyll a,2004,1.6825,4
RSRW00010,Phosphate,2004,0.063333,12
FISW_675,Total phosphorus,2004,0.019,5
RO85010,Phosphate,2004,0.0071,12
LVG3030100,BOD5,2004,1.59923,13
ES030ESPFTA60502001,Ammonium,2004,4.644612,12
PL01S0301_0923,Ammonium,2004,0.334792,26
FRBSS001JFFK,Ammonium,2004,0.05,1
ATPG40410012,Nitrate,2004,19.75,1
FISW_195,Total phosphorus,2004,0.032,1
NO012-41894,Total organic carbon (TOC),2004,11.380769,52
FISW_814,Phosphate,2004,0.002,4
ATKK30500752,Nitrite,2004,0.005,1
FISW_925,Ammonium,2004,0.088945,2
SE655863-129783,Ammonium,2004,0.020987,4
RSRW00015,Phosphate,2004,0.065,12
HU101178265,Chlorophyll a,2004,4.88461,26
EESJA3670000,BOD5,2004,1.551722,1
ATPG92000012,Nitrite,2004,0.005,1
RO60012010,Ammonium,2004,0.199876,12
BG4ST06571MS180,BOD5,2004,1.263,12
FISW_794,Total organic carbon (TOC),2004,17.0,4
FISW_562,Total organic carbon (TOC),2004,3.5,1
ATFW80114017,Total organic carbon (TOC),2004,0.645833,12
ATPG91100052,Nitrate,2004,117.666667,1
CZPMO_1171,Nitrite,2004,0.0411,12
HU101179550,Total phosphorus,2004,0.143885,26
IT06UD001,Phosphate,2004,0.02,4
PT197C1,Ammonium,2004,1.1,1
LV003UPEA8_8,Nitrate,2004,0.0222,1
RSLW00060,Phosphate,2004,0.0025,1
FRBSS001RJQW,Ammonium,2004,0.05,4
IT017-SI03,Total phosphorus,2004,0.060833,12
DESM_NW515103,Nitrate,2004,5.754789,22
FRFR05020000,Total phosphorus,2004,0.080714,7
FRBSS000DWGJ,Ammonium,2004,0.05,2
CHNTG46,Nitrate,2004,21.15,4
SE731799-151196,Ammonium,2004,0.017989,3
PL01S0302_0232,Chlorophyll a,2004,7.9,7
BG1IS00031MS080,Nitrate,2004,3.657152,12
RO7005,Ammonium,2004,0.039975,12
RSRW00017,Ammonium,2004,0.511349,12
FRBSS001BGMM,Nitrate,2004,54.25,4
ES030ESPFTA53504004,Total phosphorus,2004,0.285,4
SE742829-183168,Total organic carbon (TOC),2004,4.4,4
BERW_00360,Nitrite,2004,0.230501,13
ES050ESPF10703,BOD5,2004,0.97,4
IT03POADAOLN1LO1,Total phosphorus,2004,0.03893,11
ATFW77122002,Total phosphorus,2004,0.021604,12
DEGM_BB_37529024,Nitrate,2004,0.175,2
DEGM_BB_28470002,Nitrite,2004,0.24,2
IT10TVR6,Total phosphorus,2004,0.126667,12
IT03POAD2LN2LO3,Secchi depth,2004,7.88,12
ATPG92100072,Ammonium,2004,0.01,1
CHRW-1181,Total phosphorus,2004,0.035,120
HU101179343,Phosphate,2004,0.195154,26
IT0801000100,BOD5,2004,2.16667,12
DESM_SH_123030,Total organic carbon (TOC),2004,16.0,23
PL02S1401_1374,Nitrite,2004,0.082,12
FISW_475,Phosphate,2004,0.001,2
CHNTQ10,Ammonium,2004,0.03,1
FRBSS000VGPN,Ammonium,2004,0.05,1
IEMRRS11B040200,Nitrate,2004,5.025209,4
ATPG20801142,Nitrite,2004,0.00657,1
DEGM_DERP_2541250800,Nitrate,2004,2.55,2
ES020ESPF004300048,Nitrate,2004,0.531399,12
IT13TG2P,Nitrate,2004,1.0,1
CZPMO_1169,Total phosphorus,2004,0.5582,12
HU101178874,Ammonium,2004,0.223861,25
RO114220,Phosphate,2004,0.2356,12
ES050ESPF41807,BOD5,2004,0.251667,12
FRHR03149487,BOD5,2004,2.45,12
PL02S1401_1275,Nitrate,2004,2.657111,11
IT0801000700,Ammonium,2004,0.082449,12
HU102090144,BOD5,2004,3.25,24
BG1IS00031MS080,Ammonium,2004,0.725549,12
FISW_200,Total phosphorus,2004,0.013,2
FISW_931,Secchi depth,2004,1.7,1
FRBSS001KRZY,Nitrate,2004,12.15,8
FRBSS001XMWB,Nitrite,2004,0.02,1
CZPOH_1008,BOD5,2004,2.6636,11
FRBSS001NCCF,Nitrate,2004,50.392857,14
DESM_DENI_12046,Total organic carbon (TOC),2004,6.0,26
CZPO0011,Ammonium,2004,0.05,2
FRHR03149487,Nitrate,2004,2.385929,12
CZPVL_8964,Ammonium,2004,0.146609,12
NO026-40951,Total organic carbon (TOC),2004,1.3,1
BERW_04800,Total phosphorus,2004,0.0552,13
PLGW200090_005,Nitrite,2004,0.01,2
IT0513,Nitrate,2004,0.657694,12
IT09S1270,Phosphate,2004,0.273636,11
HU101178519,BOD5,2004,4.57857,28
FRBSS002GQUG,Nitrate,2004,23.925,8
FISW_615,Ammonium,2004,0.035978,4
FRBSS002DKFE,Ammonium,2004,0.05,1
SE698918-158665,Ammonium,2004,0.016989,4
FRDR06134000,Phosphate,2004,0.01686,6
ITF15V5,Ammonium,2004,3.683419,7
SE660804-142742,Total phosphorus,2004,0.005,4
DEGM_BB_25481088,Nitrate,2004,0.146,2
IEMRRS30A010300,Nitrate,2004,2.125,4
EESJA1934000,BOD5,2004,1.752843,12
RO133300,Ammonium,2004,2.651351,12
FISW_2193,Total phosphorus,2004,0.022,4
FRDR06162000,Total phosphorus,2004,0.0425,12
IT09S1280,Nitrate,2004,1.20005,18
FRBSS002HKWV,Nitrate,2004,2.0,1
FISW_743,Total phosphorus,2004,0.0179,23
CZVB9655,Ammonium,2004,0.409,2
FISW_506,Ammonium,2004,0.009994,4
FISW_549,Chlorophyll a,2004,4.1,2
FRFR05135100,Ammonium,2004,0.40497,10
PL01S1301_1724,Phosphate,2004,0.330564,11
ES091R0444,BOD5,2004,1.1,2
FRBSS000UBZM,Nitrate,2004,63.25,2
FISW_532,Secchi depth,2004,2.9,4
SIP42840,Nitrite,2004,0.007,2
ES091R0249,Ammonium,2004,3.440261,3
